COUNTYGEOID,C01,C02,C03,C04,C05,label
17105,-0.11501679818303714,-0.1932178618284248,-0.04790869578146724,-0.10428631782724533,-0.14528927461224522,3
17107,0.5818182265026908,0.09463863452933953,-0.1767892805939396,-0.2800223494467387,0.5141750118692939,1
17109,-0.1362216183627118,-0.21197020895089544,-0.11892430589507799,-0.3816792058886561,0.8045564815268571,0
17111,0.8372671367874973,0.2405048994714801,-0.09047956660863182,-0.05607356234736894,-0.019002307002141068,1
17113,0.6843474229685358,0.16725018781145326,-0.16571585499287847,0.03648609190458927,-0.011361466119246905,1
17115,-0.3616178652188052,0.8215087560819995,0.0049462496533703255,0.002085632841921618,-0.013802051056455641,2
17117,-0.07880609982962411,-0.11132891368754304,-0.011524853589667173,-0.05604569181776066,-0.04390749017079098,3
17119,-0.1298569837689192,-0.2075865713219347,-0.4188216044522426,0.7901912315343751,0.1045853586887998,5
17121,-0.09788254345349597,-0.17997756278175822,0.0330314141024362,-0.05061973320356277,-0.08403968506185573,3
17123,-0.08091556016401986,-0.1158418131281816,-0.012040317854414022,-0.048322451942750914,-0.0454720725588201,3
17125,-0.13579208400443799,-0.21117656180324434,-0.11865412159118376,-0.38062631673770203,0.8046676210228809,0
17127,0.022981487183911773,-0.1803653359238424,0.8625607195898056,0.25746698637280824,0.09707544790030498,4
17129,-0.07880609982962407,-0.11132891368754301,-0.011524853589667176,-0.05604569181776066,-0.043907490170790965,3
17131,-0.07880609982962407,-0.11132891368754301,-0.011524853589667176,-0.05604569181776066,-0.043907490170790965,3
17133,-0.1069670704472544,-0.1597697953263223,-0.0258088421354553,-0.10360137399612024,-0.09479332624182743,3
17135,-0.13719595120233555,-0.2138491877376735,-0.11962446942781292,-0.383641199155849,0.8039604979462412,0
17137,-0.4595123530825507,0.7884734770334861,0.02444282900444553,-0.01265520211463902,-0.017389031333373706,2
17139,-0.10123949249994103,-0.15771030785730653,-0.025270033149493044,-0.09809140721541612,-0.11305812291519833,3
17141,0.8222609959298717,0.26832380376135506,-0.13564137531141568,-0.07145383386271084,-0.02541353922122589,1
17143,-0.3876144153558414,0.6209163532419008,0.017541469608646474,-0.026139435271778148,0.011719953003528023,2
17145,-0.14222865118376551,-0.2603185274286781,-0.060072459494777124,-0.2697079897820244,-0.5145167874348734,3
17147,-0.07899500902533453,-0.11268749220013985,-0.01524953290126266,-0.042543247541564716,-0.04346385848679385,3
17149,-0.07880609982962405,-0.11132891368754301,-0.011524853589667169,-0.05604569181776066,-0.04390749017079095,3
17151,-0.07880609982962405,-0.11132891368754301,-0.011524853589667169,-0.05604569181776066,-0.043907490170790944,3
17153,-0.07880609982962405,-0.11132891368754301,-0.01152485358966717,-0.05604569181776066,-0.043907490170790944,3
17155,-0.09943966695577468,0.12360113214702854,0.8419609514533654,0.28173370733992315,0.09781179359091144,4
17157,0.08619022631727072,-0.12336363693655228,-0.14623314184688296,-0.376694359085936,0.7842256246020554,0
17159,-0.10619898518925774,-0.16711550071714526,-0.02948177486493495,-0.11027667910135776,-0.10775311171713672,3
17161,0.399167707311556,0.008147239201349075,-0.4044192467796629,0.6017885359340626,0.07461009029221903,5
17163,0.39890348573646506,0.07013244847239453,-0.1690028488302851,0.1092131273883105,0.00813736859471542,1
17165,-0.07880609982962405,-0.11132891368754301,-0.011524853589667169,-0.05604569181776068,-0.043907490170790944,3
17167,-0.05210855312428296,-0.1045584722592967,-0.015998732449258517,-0.048853840841877515,-0.04483616053753025,3
17169,-0.10735382977848243,-0.16583036424725225,-0.035265993551531497,-0.12494852928578787,-0.022190732511128863,3
17171,-0.07880609982962405,-0.11132891368754301,-0.011524853589667169,-0.05604569181776068,-0.043907490170790944,3
17173,-0.13573972160720205,-0.2472717523142716,-0.05805431182884342,-0.2572979425663485,-0.5098645059275768,3
17175,0.8329556193223691,0.24408751007243776,-0.13643723450154258,-0.07311953255266503,-0.026068155324201533,1
17177,0.8272776216671194,0.2572747776882001,-0.13588806100995293,-0.07246551005768448,-0.02572481981471384,1
17179,-0.1449850557566892,0.8576354160400744,-0.01700169588638891,-0.017822528771526826,-0.01369112477191496,2
17181,-0.07880609982962405,-0.11132891368754301,-0.011524853589667166,-0.05604569181776068,-0.043907490170790944,3
17183,0.4947790067174496,0.031775755849415464,0.3219520904709685,0.3021737250576403,0.1023929773909962,4
17185,-0.13604306546973824,-0.2116267262691041,-0.1187905869793418,-0.3812936408981278,0.8046269056010165,0
17187,-0.13573972160720207,-0.2472717523142717,-0.05805431182884337,-0.2572979425663484,-0.5098645059275767,3
17189,-0.12720665070186735,-0.1973921827606445,-0.09494300869074407,-0.3076495363416923,0.5834495797247036,0
17191,-0.10123949249994108,-0.15771030785730655,-0.025270033149493044,-0.0980914072154161,-0.1130581229151984,3
17193,-0.07880609982962405,-0.11132891368754301,-0.011524853589667166,-0.05604569181776068,-0.043907490170790944,3
17195,0.7211687440812887,0.13993416084052945,0.4159956871601263,0.12633911573227205,0.0526054664094803,1
17197,0.2779865660702948,-0.05271036381459194,-0.3457830675051961,0.6949809406219131,0.09649580921324448,5
17199,-0.13545074544826682,-0.21057359415269053,-0.11821762027487295,-0.3799951003772273,0.8031237489956032,0
17201,0.8385127876596604,0.2379299194552013,-0.06739784724413912,-0.04433062287059533,-0.014820143673115144,1
17203,-0.13576723095322946,-0.24731843866090686,-0.058068069592031785,-0.25734401374561866,-0.5099117672725996,3
18001,0.8329512115699114,0.24407873747421266,-0.13644057838371276,-0.0731302596826928,-0.026073553598176563,1
18003,0.8336823372780756,0.2408573625565058,-0.12792079632021508,-0.05124163584951948,-0.02099128115779646,1
18005,0.485956664802023,-0.020268446036353062,0.4132369358891258,0.010095077857371685,-0.21681715762144285,1
18007,-0.07880609982962405,-0.11132891368754301,-0.01152485358966717,-0.05604569181776066,-0.04390749017079095,3
18009,-0.11109954507821226,-0.16879410914300527,-0.028486719991698037,-0.11160321833820537,-0.1092954519879824,3
18011,0.8329338249656456,0.2440509032718384,-0.1364479516663151,-0.07315560210846643,-0.02610531918783468,1
18013,-0.07880609982962405,-0.11132891368754301,-0.011524853589667169,-0.05604569181776066,-0.04390749017079095,3
18015,0.030166654851232592,-0.17135072026990644,0.8826176230234629,0.27603588445848154,0.09531725008718722,4
18017,0.7852086791032792,0.17888065224080674,0.2743193942521723,0.07464101819669956,0.039065522505443255,1
18019,0.8303390900845895,0.2387487766980459,-0.14507866608023046,-0.05974937691412501,-0.02933929661885205,1
18021,-0.10394859965673817,-0.1631884674672039,-0.02711454107649967,-0.10480926245255673,-0.11633910204945595,3
18023,0.7301616456212723,0.20047981857452465,-0.1242310721609553,-0.07373005433906688,-0.03384451434976772,1
18025,-0.07880609982962404,-0.111328913687543,-0.011524853589667176,-0.05604569181776066,-0.04390749017079097,3
18027,-0.35009724878846304,0.3403348455385492,-0.08133746723408206,-0.2789425434231931,0.6562390466748813,0
18029,0.23442360983064436,-0.060963977106421964,-0.16004203894366542,-0.3612530828016445,0.7401869790294885,0
18031,0.8328685082138889,0.24391224380709176,-0.13688752310282584,-0.07233502469339666,-0.025894450571410342,1
18033,0.5858135768573987,0.08534271300109614,0.2719493142911777,0.15609599671130805,0.04312883960576098,1
18035,0.8274228994860424,0.2357590072859078,-0.1628133048612906,-0.024440407702109368,-0.007654340655121169,1
18037,-0.07765847639849037,-0.13816230483414568,-0.007617178838627469,-0.07386575758549263,-0.06584167266683348,3
18039,0.7134213104238303,0.1354058806567099,0.4289128763141579,0.13081058452949312,0.05412102959241725,1
18041,0.8329527426670882,0.24407809280708154,-0.1364330155217369,-0.07312328368886893,-0.026082538784423268,1
18043,-0.1174507520535176,-0.18465268548587055,-0.03988056176786583,-0.14451289032216474,-0.05101012884452928,3
18045,-0.11898988034185315,-0.2024201552442789,-0.05154180224326263,-0.1190915371004815,-0.17418624374704614,3
18047,-0.13573972160720205,-0.2472717523142717,-0.0580543118288434,-0.2572979425663486,-0.5098645059275767,3
18049,0.030196754319172712,-0.17129135285591482,0.8826365826989697,0.2760795836855079,0.09537438367162336,4
18051,-0.09576826129574777,-0.20381339705095824,-0.06156770783054433,-0.356137949573166,0.803673841770115,0
18053,0.8055534619526025,0.2936401563090108,-0.13372600492138698,-0.07061215211240314,-0.026139878214244475,1
18055,-0.07880609982962407,-0.11132891368754301,-0.011524853589667169,-0.05604569181776066,-0.04390749017079095,3
18057,0.03960795436764858,-0.16785166638165325,0.8800332458653499,0.2785132188163862,0.09607267111420828,4
18059,-0.1071487295718166,-0.17524777364907046,-0.041973661996742434,-0.07855546825884735,-0.09586117601762158,3
18061,0.8322332801452078,0.24271303612176484,-0.13614361922962634,-0.07379022236840059,-0.026913898666511244,1
18063,-0.13407356945603194,-0.23065046010100185,-0.4201531891045383,0.7504761773449108,0.040065393380011576,5
18065,-0.10761213081306488,-0.16642189166796048,-0.03546418245117262,-0.12564707711854126,-0.02362313080732877,3
18067,0.8328509522080211,0.2438418376378981,-0.13652075238614866,-0.07348055213355914,-0.02689971777447113,1
18069,0.7714921653177315,0.17012014936240147,0.3104726727947924,0.09358507675960304,0.039813527807729766,1
18071,-0.10801599517025966,-0.17407937992531586,-0.026487342974246885,-0.1298916510951629,-0.14484648397414845,3
18073,-0.1847628216554614,-0.10003593842259023,-0.11441490009425448,-0.3753963462254615,0.7998949740596492,0
18075,-0.3567408193570684,0.8242615477381999,0.01123380309879221,-0.013198329290193057,-0.0183557181636786,2
18077,-0.13673828307783095,-0.21297853075864395,-0.11929699734743787,-0.3827798923919398,0.8039385085943876,0
18079,-0.10735382977848247,-0.1658303642472521,-0.035265993551531434,-0.12494852928578787,-0.02219073251112889,3
18081,-0.14443666835622318,-0.2621332622281291,-0.06471238134129717,-0.272899261516211,-0.4709038417434129,3
18083,-0.13529237009083392,-0.21019161138551487,-0.11819634676199148,-0.3795827945123622,0.8044327397594461,0
18085,0.8121197723373432,0.23506174233391214,-0.13416386093062418,-0.07321105976851347,-0.027531979853441368,1
18087,0.030157896234501807,-0.1713675731514928,0.8826194490951427,0.27600074657045265,0.09530537231878758,4
18089,-0.09796828483400576,-0.20196726810665108,-0.2605363807915395,0.7142671242781409,0.11557416138034687,5
18091,0.08040084252067052,-0.1706208682957723,0.6121937578901002,0.5405063619222561,0.1290983246874501,4
18093,0.832804240072978,0.2437324397446367,-0.13655785816378696,-0.07364235876063628,-0.02727776182835513,1
18095,0.7408847183214232,0.4092931766317702,-0.12761153923088625,-0.06673982252367425,-0.027304538639736982,1
18097,0.12027479407610095,-0.14155100220830175,0.7382087658676044,0.43384873872494656,0.1705731463030108,4
18099,0.8329232200312894,0.2439877573144137,-0.1364569208303032,-0.07319896820515777,-0.026167905105321108,1
18101,-0.07985675844091727,-0.11374410079601532,-0.010626860851852436,-0.058183375152585384,-0.050503991318838634,3
18103,-0.13892575952271513,-0.2540591110813309,-0.07739199545799083,-0.2204147926376155,-0.5062732729693198,3
18105,0.7017678196471172,0.12976733218070166,0.4225745771913417,0.1281610142316173,0.051382450167376366,1
18107,0.8202196397474829,0.2729767856303029,-0.13526615796105326,-0.0714737870724206,-0.025219816471663912,1
18109,0.029430591392756205,-0.1726567060193164,0.8817249000120354,0.2742197441273484,0.09599776999606832,4
18111,-0.10123949249994103,-0.15771030785730655,-0.02527003314949306,-0.0980914072154161,-0.1130581229151984,3
18113,0.8392761203879383,0.2360082656222884,-0.0445092773502852,-0.03914950970923848,-0.012017468487368243,1
18115,-0.07880609982962405,-0.11132891368754297,-0.011524853589667176,-0.05604569181776066,-0.04390749017079095,3
18117,-0.10124371965059174,-0.15771748493486076,-0.025272148659777262,-0.09809849531588888,-0.11306541523930065,3
18119,-0.07880609982962405,-0.11132891368754297,-0.011524853589667176,-0.05604569181776066,-0.04390749017079095,3
18121,-0.07880609982962405,-0.11132891368754297,-0.011524853589667176,-0.05604569181776066,-0.04390749017079095,3
18123,-0.06110978249094744,-0.2291257558506301,0.12124205874726145,0.8338136807882099,0.14930026597475998,5
18125,-0.13906267329621216,-0.21758274655963708,-0.12035727874718392,-0.3855931939300711,0.7949059577147606,0
18127,-0.1201732237134444,-0.2112727729033055,-0.4184015966589327,0.7852870702721394,0.09617982925432683,5
18129,-0.4592792400081335,0.6769362748668472,-0.10631205108916704,0.1242096281003339,0.216345859622464,2
18131,-0.11166867372940162,-0.18274390886848385,-0.033877297668424386,-0.1356384832862013,-0.20050619822801244,3
18133,-0.2819623400056634,0.7208763130152439,0.3429468196662849,0.13019002041326674,0.046829322405419344,2
18135,-0.4592267002326502,0.7901101917529949,0.02494303531145756,-0.01195153284623561,-0.022257588682780383,2
18137,0.8328523673974856,0.2438768090071672,-0.1364991012817621,-0.07333497928055586,-0.026455977235917083,1
18139,-0.13573972160720207,-0.2472717523142718,-0.05805431182884335,-0.2572979425663485,-0.5098645059275769,3
18141,0.11899698637987778,-0.07766874061988534,-0.42320405477811895,0.7536920848426617,0.09847023373082156,5
18143,-0.07880609982962405,-0.11132891368754297,-0.011524853589667169,-0.05604569181776066,-0.043907490170790944,3
18145,0.3693861081344338,-0.03155380891093736,0.7673750613892891,0.24420532010742785,0.09141585578998684,4
18147,-0.13679553675333267,-0.21308400688121065,-0.1193350907554258,-0.38287605179524775,0.8039487688566723,0
18149,-0.13573972160720213,-0.2472717523142718,-0.058054311828843436,-0.2572979425663486,-0.5098645059275766,3
18151,0.8328641782060392,0.2438721626584669,-0.13651058051305182,-0.07343650095212735,-0.026792154396020226,1
18153,-0.13481067576463368,-0.20996390532365009,-0.11426113681390784,-0.3672379955902258,0.7587960904234283,0
18155,-0.07880609982962405,-0.11132891368754297,-0.011524853589667164,-0.05604569181776065,-0.04390749017079095,3
18157,0.17359968427792005,0.7517819229759429,-0.05714008339629699,-0.02622735816555963,-0.014790029291032573,2
18159,0.8329555051707428,0.2440863430859041,-0.13643728536047567,-0.07312086464435248,-0.02606925738647092,1
18161,-0.10123949249994106,-0.15771030785730664,-0.025270033149493068,-0.09809140721541612,-0.1130581229151984,3
18163,0.1944941097132417,-0.1064379906192175,0.844054105055183,0.2681654138445437,0.09588198647713812,4
18165,-0.13765998212436073,-0.21516739881846544,-0.11818497468999342,-0.3788367999466679,0.7805547189408933,0
18167,0.3192357797165355,0.22596201165064966,0.07925651331639967,-0.1457257622064268,0.6370198556482196,0
18169,0.8117996457405297,0.26431049025799697,-0.12764652303339738,-0.06649323194185554,-0.02364276872625853,1
18171,-0.10534676995936887,-0.15639171257925275,-0.024807538078247926,-0.10054952979250764,-0.08969564293061437,3
18173,-0.13686724109763967,-0.2133272253409552,-0.1191728864238149,-0.3821519711249413,0.8016419017443536,0
18175,-0.10939385241002944,-0.17985665083433627,-0.04326532826057819,-0.08294878877278214,-0.1031145534268,3
18177,0.8329246691126647,0.24401833419532185,-0.13646362223623842,-0.07319125493465015,-0.026222037307719718,1
18179,-0.07748331803863402,0.07704537639324911,0.8588091924415591,0.27611577626221706,0.09723458194513616,4
18181,-0.14372438378448027,-0.2512197409832709,-0.4147158842217914,0.6964493697985661,-0.026995915876485668,5
18183,0.8329539619592897,0.24408431116360266,-0.13643856275291968,-0.07312355203907141,-0.02606753569072543,1
20001,0.8328814974807776,0.2439120223211353,-0.1364970995817586,-0.07337894509358958,-0.02666889099358348,1
20003,-0.4593694454279534,0.7898367462397606,0.019622664734478674,0.0017569914019288095,-0.016102498888251694,2
20005,-0.459494147170659,0.7885923519868553,0.02428077527722105,-0.010968812068399284,-0.0199219882751251,2
20007,-0.07880609982962405,-0.11132891368754297,-0.011524853589667159,-0.05604569181776066,-0.04390749017079095,3
20009,-0.07738233001981719,-0.11190813095131852,-0.01391509747144424,-0.05548299037945541,-0.04144166653309085,3
20011,-0.1073538297784824,-0.16583036424725195,-0.03526599355153148,-0.12494852928578785,-0.022190732511128814,3
20013,-0.07880609982962405,-0.11132891368754301,-0.011524853589667169,-0.05604569181776066,-0.043907490170790965,3
20015,-0.12513241228001784,-0.21285842415957165,-0.4160354216327744,0.7886834311108607,0.09787542403252997,5
20017,-0.07880609982962407,-0.11132891368754297,-0.011524853589667164,-0.05604569181776063,-0.043907490170790944,3
20019,-0.07880609982962407,-0.11132891368754297,-0.011524853589667164,-0.05604569181776063,-0.043907490170790944,3
20021,-0.4535090524389608,0.7785129030392979,0.034347156012757785,0.010361064695864885,-0.012687781586536195,2
20023,-0.07880609982962405,-0.11132891368754301,-0.011524853589667173,-0.05604569181776066,-0.04390749017079095,3
20025,-0.07880609982962405,-0.11132891368754297,-0.011524853589667166,-0.05604569181776065,-0.043907490170790965,3
20027,-0.07880609982962405,-0.11132891368754297,-0.011524853589667166,-0.05604569181776065,-0.043907490170790965,3
20029,-0.13418686061621646,-0.2322066721858731,-0.057126260051613885,-0.22520168768173254,-0.2848947155961805,3
20031,-0.07880609982962407,-0.11132891368754297,-0.011524853589667164,-0.05604569181776065,-0.04390749017079095,3
20033,-0.07880609982962407,-0.11132891368754297,-0.011524853589667164,-0.05604569181776065,-0.04390749017079095,3
20035,0.5823998666610347,0.09244251669458768,-0.3702613529491388,0.4790842969042832,0.060879566732187224,1
20037,-0.07880609982962407,-0.11132891368754297,-0.011524853589667162,-0.05604569181776065,-0.04390749017079095,3
20039,-0.07880609982962407,-0.11132891368754297,-0.011524853589667162,-0.05604569181776065,-0.04390749017079095,3
20041,-0.13687352304299855,-0.249702964064364,-0.058610401939749625,-0.2601183681083527,-0.5136785213775841,3
20043,-0.1357397216072022,-0.2472717523142718,-0.0580543118288433,-0.2572979425663486,-0.5098645059275771,3
20045,-0.014330259263780887,-0.15512883815593342,0.5013204246827899,0.13391532099505735,0.030489176829515605,4
20047,-0.07880609982962405,-0.11132891368754297,-0.011524853589667162,-0.05604569181776066,-0.04390749017079094,3
20049,-0.07880609982962405,-0.11132891368754301,-0.011524853589667169,-0.05604569181776065,-0.043907490170790965,3
20051,-0.07880609982962405,-0.11132891368754301,-0.011524853589667169,-0.05604569181776065,-0.043907490170790965,3
20053,-0.13574200205705408,-0.2472764670861836,-0.05805570902466455,-0.2573022162036643,-0.509871533882596,3
20055,-0.4593157530660746,0.7898586964246502,0.024799124910412248,-0.011845108335871796,-0.0182041221439867,2
20057,-0.1073538297784824,-0.16583036424725198,-0.03526599355153146,-0.12494852928578785,-0.02219073251112884,3
20059,-0.10236474817876333,-0.1603985431383571,-0.026190560738757685,-0.10207635993670547,-0.12228998921837912,3
20061,0.03021182583117837,-0.17125631901565738,0.8826476562448188,0.276128797524946,0.09547902220240204,4
20063,-0.4587310338423892,0.7913656984979042,0.0253614212975314,-0.010145625617035905,-0.018083923068194382,2
20065,-0.07880609982962405,-0.11132891368754297,-0.011524853589667164,-0.05604569181776066,-0.04390749017079095,3
20067,-0.07880609982962405,-0.11132891368754297,-0.011524853589667166,-0.05604569181776066,-0.04390749017079095,3
20069,-0.07880609982962405,-0.11132891368754297,-0.011524853589667166,-0.05604569181776066,-0.04390749017079095,3
20071,-0.0788060998296241,-0.11132891368754297,-0.011524853589667162,-0.05604569181776065,-0.04390749017079095,3
20073,-0.0788060998296241,-0.11132891368754297,-0.011524853589667162,-0.05604569181776065,-0.04390749017079095,3
20075,-0.0788060998296241,-0.11132891368754297,-0.011524853589667162,-0.05604569181776063,-0.043907490170790944,3
20077,-0.1357397216072022,-0.2472717523142717,-0.05805431182884336,-0.2572979425663487,-0.5098645059275771,3
20079,-0.11837542522172352,-0.1961144946722768,-0.034101982144323764,-0.150119328015063,-0.1936628550331692,3
20081,-0.07880609982962405,-0.11132891368754297,-0.011524853589667166,-0.05604569181776066,-0.04390749017079095,3
20083,-0.07880609982962405,-0.11132891368754297,-0.011524853589667166,-0.05604569181776066,-0.04390749017079095,3
20085,-0.07880609982962405,-0.11132891368754297,-0.011524853589667166,-0.05604569181776066,-0.04390749017079095,3
20087,-0.0788060998296241,-0.11132891368754297,-0.011524853589667162,-0.05604569181776063,-0.043907490170790944,3
20089,-0.0788060998296241,-0.11132891368754297,-0.011524853589667159,-0.05604569181776065,-0.043907490170790965,3
20091,0.07502203980782092,-0.1536705185488734,0.8754005011110507,0.2748731704046257,0.09616688651961,4
20093,-0.0788060998296241,-0.11132891368754297,-0.011524853589667164,-0.05604569181776063,-0.043907490170790965,3
20095,-0.13573972160720227,-0.2472717523142717,-0.05805431182884335,-0.2572979425663486,-0.5098645059275773,3
20097,-0.07880609982962404,-0.11132891368754297,-0.011524853589667166,-0.05604569181776066,-0.043907490170790965,3
20099,0.038537343544642506,-0.16815051719824614,0.8813992531508752,0.2757684594504291,0.09528311039173132,4
20101,-0.07880609982962404,-0.11132891368754297,-0.011524853589667164,-0.05604569181776063,-0.04390749017079095,3
20103,0.02220843648529808,-0.18783658913459425,0.8697469313346802,0.2482581289964408,0.03592479297385682,4
20105,-0.0788060998296241,-0.11132891368754297,-0.011524853589667162,-0.05604569181776063,-0.043907490170790944,3
20107,-0.13776364851076925,-0.21495444358009316,-0.11993664490634648,-0.384552972516951,0.8020922100191353,0
20109,-0.0788060998296241,-0.11132891368754297,-0.011524853589667166,-0.05604569181776065,-0.04390749017079095,3
20111,-0.10123949249994114,-0.15771030785730664,-0.025270033149493054,-0.09809140721541616,-0.1130581229151984,3
20113,-0.12466738897373887,-0.21408562413808732,-0.40125314480086455,0.7919175319030008,0.0988853085641412,5
20115,-0.13573972160720227,-0.2472717523142717,-0.058054311828843415,-0.25729794256634875,-0.5098645059275771,3
20117,-0.11422480126408463,-0.18884345896714888,-0.03592883677565128,-0.14474845441526452,-0.22127573042992796,3
20119,-0.07880609982962405,-0.11132891368754301,-0.011524853589667173,-0.05604569181776066,-0.043907490170790965,3
20121,-0.13892326603044486,-0.25402067859090915,-0.0595116249510347,-0.2648836503715977,-0.5190381149960657,3
20123,-0.1357913766500636,-0.247378501316114,-0.0580859303719101,-0.2573945047563068,-0.5100229573704276,3
20125,-0.014264727839234432,-0.2174149789035674,0.5099337778994156,0.6860007311609154,0.149814846850123,4
20127,-0.0788060998296241,-0.11132891368754297,-0.011524853589667159,-0.05604569181776065,-0.043907490170790965,3
20129,-0.0788060998296241,-0.11132891368754297,-0.011524853589667164,-0.05604569181776065,-0.04390749017079095,3
20131,-0.0788060998296241,-0.11132891368754297,-0.011524853589667164,-0.05604569181776063,-0.043907490170790944,3
20133,-0.11034481135651908,-0.2327405798116527,-0.09409168150488993,-0.3107934163737357,0.5964294687970622,0
20135,-0.07880609982962407,-0.11132891368754297,-0.011524853589667169,-0.05604569181776065,-0.043907490170790965,3
20137,-0.07880609982962407,-0.11132891368754297,-0.011524853589667166,-0.05604569181776066,-0.04390749017079097,3
20139,-0.07880609982962407,-0.11132891368754297,-0.011524853589667166,-0.05604569181776066,-0.04390749017079097,3
20141,-0.07880609982962407,-0.11132891368754297,-0.011524853589667166,-0.05604569181776066,-0.04390749017079097,3
20143,-0.07880609982962405,-0.11132891368754297,-0.011524853589667166,-0.05604569181776065,-0.043907490170790944,3
20145,-0.07880609982962405,-0.11132891368754297,-0.011524853589667166,-0.05604569181776065,-0.043907490170790944,3
20147,-0.3709444845890783,0.4243063797593712,-0.2836286332699849,0.5918809981608633,0.07559715721684925,5
20149,-0.08244923227705259,-0.14673723040879172,-0.011866267567964784,-0.08545608039180466,-0.059204688711479374,3
20151,-0.0788060998296241,-0.11132891368754297,-0.011524853589667166,-0.05604569181776063,-0.04390749017079093,3
20153,-0.0788060998296241,-0.11132891368754297,-0.011524853589667166,-0.05604569181776063,-0.04390749017079093,3
20155,0.8329549080019066,0.24408583555320645,-0.13643780057028135,-0.07312192334527462,-0.02607359731872113,1
20157,-0.0788060998296241,-0.11132891368754297,-0.011524853589667169,-0.05604569181776063,-0.04390749017079093,3
20159,-0.4587425119959973,0.7913333166292669,0.025356813245615832,-0.010146256434552484,-0.018095004597723157,2
20161,-0.1357397216072023,-0.2472717523142717,-0.05805431182884336,-0.25729794256634875,-0.5098645059275774,3
20163,-0.07880609982962403,-0.11132891368754294,-0.011524853589667162,-0.05604569181776065,-0.04390749017079092,3
20165,-0.07880609982962403,-0.11132891368754294,-0.011524853589667162,-0.05604569181776065,-0.04390749017079092,3
20167,-0.4587441877528673,0.7913386767644377,0.02535270398894528,-0.010180175072751128,-0.01814997929473476,2
20169,-0.14754423393498886,-0.2669108863655072,-0.0817219047846346,-0.3274671335506336,-0.2997778574237397,3
20171,-0.07880609982962403,-0.11132891368754294,-0.011524853589667164,-0.05604569181776063,-0.04390749017079093,3
20173,0.6975984952099119,0.13302520624939676,0.4404637991193189,0.1390945458907119,0.056690953396348526,1
20175,-0.4587359899318231,0.7913564449063971,0.02535856126902759,-0.010156155582734671,-0.01810016971097289,2
20177,0.8329151562083339,0.2440201517411233,-0.1364568343096941,-0.07318565724442748,-0.026136160388517727,1
20179,-0.07880609982962404,-0.11132891368754297,-0.011524853589667169,-0.05604569181776063,-0.043907490170790944,3
20181,-0.07880609982962404,-0.11132891368754297,-0.011524853589667169,-0.05604569181776063,-0.043907490170790944,3
20183,-0.07880609982962405,-0.11132891368754297,-0.011524853589667162,-0.05604569181776065,-0.043907490170790944,3
20185,-0.07880609982962405,-0.11132891368754297,-0.011524853589667162,-0.05604569181776065,-0.043907490170790944,3
20187,-0.07880609982962405,-0.11132891368754297,-0.011524853589667166,-0.05604569181776065,-0.04390749017079097,3
20189,-0.07880609982962405,-0.11132891368754297,-0.011524853589667166,-0.05604569181776065,-0.04390749017079097,3
20191,-0.07880609982962404,-0.11132891368754297,-0.011524853589667169,-0.05604569181776063,-0.04390749017079095,3
20193,-0.07880609982962404,-0.11132891368754297,-0.011524853589667169,-0.05604569181776063,-0.043907490170790944,3
20195,-0.07880609982962404,-0.11132891368754297,-0.011524853589667169,-0.05604569181776063,-0.043907490170790944,3
20197,-0.07880609982962404,-0.11132891368754297,-0.011524853589667169,-0.05604569181776063,-0.043907490170790944,3
20199,-0.07880609982962403,-0.11132891368754294,-0.011524853589667164,-0.05604569181776063,-0.04390749017079093,3
20201,-0.07880609982962403,-0.11132891368754294,-0.011524853589667164,-0.05604569181776063,-0.04390749017079093,3
20203,-0.07880609982962403,-0.11132891368754294,-0.011524853589667164,-0.05604569181776063,-0.04390749017079093,3
20205,-0.05055171550915457,-0.18708736590776576,-0.4061635729701996,0.7827778223586866,0.09804152298982856,5
20207,-0.07880609982962404,-0.11132891368754297,-0.011524853589667164,-0.05604569181776065,-0.04390749017079094,3
20209,0.3106976466914153,-0.022672593166999856,-0.13802690228049708,0.4105959879304457,0.05030167800974129,5
21001,-0.07880609982962404,-0.11132891368754297,-0.011524853589667169,-0.05604569181776063,-0.04390749017079094,3
21003,-0.07880609982962404,-0.11132891368754297,-0.011524853589667169,-0.05604569181776063,-0.04390749017079094,3
21005,0.8329540652027841,0.24408450837780696,-0.13643853706658915,-0.07312341919564885,-0.02606760713042533,1
21007,-0.4587417209945,0.7913474222146061,0.02535605356131959,-0.010163603733575185,-0.018102418197776103,2
21009,-0.13573972160720232,-0.24727175231427165,-0.05805431182884337,-0.2572979425663487,-0.5098645059275773,3
21011,-0.07880609982962403,-0.11132891368754294,-0.011524853589667164,-0.05604569181776063,-0.04390749017079093,3
21013,-0.13573972160720232,-0.24727175231427165,-0.05805431182884337,-0.2572979425663487,-0.5098645059275773,3
21015,-0.11018577661654584,-0.22444379294461447,0.09004449005829693,-0.2975532511729668,0.8131220726985178,0
21017,0.7946993744154673,0.17794963005011669,0.17847230827205396,0.032132152609883675,-0.029416402848465938,1
21019,-0.12544799117541922,-0.21561344961171366,-0.4183030092751753,0.7965422685979772,0.09850807286747718,5
21021,-0.08200022253885163,-0.11850526108719026,-0.01213732472644754,-0.05349275516940167,-0.05077003995066453,3
21023,-0.07880609982962403,-0.11132891368754294,-0.011524853589667162,-0.05604569181776065,-0.04390749017079092,3
