COUNTYGEOID,C01,C02,C03,C04,label
01055,0.8108249273014709,-0.03597938711366646,0.013982470988669657,-0.0012558691894812087,1
01057,-0.1869116078906136,-0.08672165687037676,-0.015724190860216054,-0.031273731777675784,0
01059,0.8104031573623851,-0.02502170957052536,0.005930439830320283,-0.0009423361659230547,1
01061,-0.1869116078906136,-0.08672165687037676,-0.015724190860216054,-0.031273731777675784,0
01063,-0.1869116078906136,-0.08672165687037676,-0.015724190860216054,-0.031273731777675784,0
01065,-0.18691160789061373,-0.0867216568703768,-0.01572419086021606,-0.03127373177767579,0
01067,-0.18691160789061373,-0.08672165687037679,-0.015724190860216054,-0.03127373177767579,0
01069,0.8108279520016657,-0.03601171750804304,0.013937856657771528,-0.001257340721475584,1
01071,0.8108279520016657,-0.03601171750804304,0.01393785665777152,-0.0012573407214755926,1
01073,0.7862666382688295,0.04103375550311093,0.050260664707288606,0.017816298262689326,1
01075,0.8107832046304209,-0.0360753800881695,0.01392305067035995,-0.0005617208574774498,1
01077,0.8108279520016661,-0.036011717508043016,0.0139378566577715,-0.0012573407214755913,1
01079,-0.1869116078906137,-0.08672165687037678,-0.01572419086021606,-0.03127373177767579,0
01081,0.8108279520016658,-0.036011717508043085,0.013937856657771495,-0.0012573407214756286,1
01083,-0.2416728547316748,0.4989057549980122,0.7924113008570125,-0.0046178799723930394,2
01085,-0.18691160789061373,-0.0867216568703768,-0.015724190860216064,-0.03127373177767579,0
01087,-0.18691160789061373,-0.0867216568703768,-0.015724190860216064,-0.03127373177767579,0
01089,0.8108223225623516,-0.035826377900957565,0.013802918823939192,-0.0012519845250576025,1
01091,-0.20364790481278844,0.5004117834412501,0.7929546957436837,-0.003494441551190363,2
01093,-0.14993426336820584,0.5010883714478916,0.7917257001916741,-0.001977270257936372,2
01095,-0.21516439178232974,-0.12309106773115712,-0.02454724625139745,0.9672717700735476,4
01097,0.2344854832254688,0.4559253075035736,0.7094488209771712,0.006163498466406675,2
01099,-0.19778460580061671,-0.1051810813610426,-0.019859242316851853,-0.056272832599655286,0
01101,0.8107833393199929,-0.0360741648958992,0.013926898901450952,-0.0013452324584190107,1
01103,0.7938776667547001,0.05074017131494191,-0.03770779859038007,0.027041623615321992,1
01105,-0.18691160789061373,-0.08672165687037679,-0.01572419086021605,-0.03127373177767579,0
01107,-0.18691160789061373,-0.08672165687037679,-0.01572419086021605,-0.03127373177767579,0
01109,-0.18691160789061373,-0.08672165687037679,-0.01572419086021605,-0.03127373177767579,0
