calinski,davies,silhouette_median,silhouette_mean,calinski_inverse,density,clusters,r_clusters,n_clusters,inertia,model,score
21380.304410498364,0.24488216508895383,0.994937276796701,0.9759997855948265,4.6772018807598e-05,4.7118181697083745,"{0: {'label': 0, 'median': 0.994937276796701, 'mean': 0.9892379279925804, 'density': 0.989237927992574, 'sum': 2208.968293207432, 'count': 2233}, 1: {'label': 1, 'median': 0.9906917931279244, 'mean': 0.9743208619087711, 'density': 0.9743208619087671, 'sum': 588.4898005928977, 'count': 604}, 2: {'label': 2, 'median': 0.9492709772366582, 'mean': 0.8587630612225939, 'density': 0.8587630612225927, 'sum': 145.98972040784096, 'count': 170}, 3: {'label': 3, 'median': 0.9724261837161005, 'mean': 0.9262530238145849, 'density': 0.9262530238145867, 'sum': 143.56921869126066, 'count': 155}, 4: {'label': 4, 'median': 0.9876096866190853, 'mean': 0.9632432947698538, 'density': 0.9632432947698537, 'sum': 68.39027392865962, 'count': 71}}",5,5,30.946035190083588,"KMeans(n_clusters=5, random_state=5)",4.466889232600613
22658.76376140654,0.4029704202747404,0.994937276796701,0.9704754024592528,4.413303437600804e-05,5.106476025863052,"{0: {'label': 0, 'median': 0.994937276796701, 'mean': 0.98918454440089, 'density': 0.9891845444008835, 'sum': 2208.8490876471874, 'count': 2233}, 1: {'label': 1, 'median': 0.9854398174482129, 'mean': 0.9675524169102263, 'density': 0.9675524169102302, 'sum': 574.7261356446744, 'count': 594}, 2: {'label': 2, 'median': 0.9289910442586801, 'mean': 0.8751288143567387, 'density': 0.8751288143567387, 'sum': 129.51906452479733, 'count': 148}, 3: {'label': 3, 'median': 0.9749444145639279, 'mean': 0.9321726218570804, 'density': 0.9321726218570816, 'sum': 143.55458376599037, 'count': 154}, 4: {'label': 4, 'median': 0.9876096866190853, 'mean': 0.9630963903412825, 'density': 0.9630963903412822, 'sum': 68.37984371423106, 'count': 71}, 5: {'label': 5, 'median': 0.38332015606119124, 'mean': 0.3793412379968357, 'density': 0.3793412379968357, 'sum': 12.51826085389558, 'count': 33}}",6,6,23.563047561964183,"KMeans(n_clusters=6, random_state=5)",4.703461472553935
