calinski,davies,silhouette_median,silhouette_mean,calinski_inverse,density,clusters,r_clusters,n_clusters,inertia,model,score
6370.74142394939,0.2734682620926545,0.8546908063262749,0.7259797621830517,0.00015696760132827267,4.508220977676538,"{0: {'label': 0, 'median': 0.8452981794688958, 'mean': 0.6241178040850868, 'density': 0.6241178040850804, 'sum': 1430.478006963019, 'count': 2292}, 1: {'label': 1, 'median': 0.9950147393364752, 'mean': 0.9867316990391124, 'density': 0.9867316990391126, 'sum': 380.8784358290974, 'count': 386}, 2: {'label': 2, 'median': 0.9897498777912609, 'mean': 0.9726277212671606, 'density': 0.97262772126716, 'sum': 185.77189476202767, 'count': 191}, 3: {'label': 3, 'median': 0.9907726567316771, 'mean': 0.9793283523539184, 'density': 0.9793283523539175, 'sum': 168.44447660487396, 'count': 172}, 4: {'label': 4, 'median': 0.9811614617063414, 'mean': 0.945415400931268, 'density': 0.9454154009312677, 'sum': 181.51975697880346, 'count': 192}}",5,5,90.45890888144898,"KMeans(n_clusters=5, random_state=5)",4.234595747982555
10236.608379885112,0.2738129215891805,0.5979810536828424,0.5405984648305407,9.768860572657985e-05,5.092686199105946,"{0: {'label': 0, 'median': 0.597981053682842, 'mean': 0.2843010467862627, 'density': 0.2843010467862698, 'sum': 571.4451040403881, 'count': 2010}, 1: {'label': 1, 'median': 0.9950219310412208, 'mean': 0.9866964048608626, 'density': 0.9866964048608627, 'sum': 377.9047230617104, 'count': 383}, 2: {'label': 2, 'median': 0.989370266714596, 'mean': 0.9722805971749175, 'density': 0.9722805971749184, 'sum': 184.73331346323434, 'count': 190}, 3: {'label': 3, 'median': 0.9820010740034493, 'mean': 0.951469394655205, 'density': 0.9514693946552055, 'sum': 181.73065437914414, 'count': 191}, 4: {'label': 4, 'median': 0.9909345664806117, 'mean': 0.9800454681061187, 'density': 0.9800454681061186, 'sum': 167.5877750461463, 'count': 171}, 5: {'label': 5, 'median': 0.9479213293359907, 'mean': 0.9178932875225709, 'density': 0.917893287522571, 'sum': 264.3532668065004, 'count': 288}}",6,6,47.71853211630686,"KMeans(n_clusters=6, random_state=5)",4.8187755889110395
