calinski,davies,silhouette_median,silhouette_mean,calinski_inverse,density,clusters,r_clusters,n_clusters,bic,covariance_type,model,score
1026.9938430310203,1.2373885111518517,0.7788092102491043,0.6387055182322094,0.0009737156719933665,2.973566060383246,"{0: {'label': 0, 'median': 0.919903130145499, 'mean': 0.8623604592114715, 'density': 0.8623604592114715, 'sum': 71.57591811455214, 'count': 83}, 1: {'label': 1, 'median': 0.6150595552284972, 'mean': 0.3119054904352805, 'density': 0.3119054904352803, 'sum': 156.88846168894608, 'count': 503}, 2: {'label': 2, 'median': 0.7788092102491043, 'mean': 0.7112597173146752, 'density': 0.7112597173146773, 'sum': 1391.9352667848193, 'count': 1957}, 3: {'label': 3, 'median': 0.9964012042588468, 'mean': 0.9931199248010667, 'density': 0.9931199248010686, 'sum': 419.09660826605017, 'count': 422}, 4: {'label': 4, 'median': 0.10233589123721554, 'mean': 0.09492046862074809, 'density': 0.09492046862074806, 'sum': 25.438685590360485, 'count': 268}}",5,5,-57949.820707686915,full,"GaussianMixture(n_components=5, n_init=100, random_state=5, reg_covar=0.001)",1.7352038335594009
1226.9781138936387,1.0272270565168624,0.9950918422706385,0.7699952984551381,0.000815010462433306,4.050344451860107,"{0: {'label': 0, 'median': 0.099434535856607, 'mean': 0.07086888317411025, 'density': 0.0708688831741103, 'sum': 55.277728875806, 'count': 780}, 1: {'label': 1, 'median': 0.9961400106281932, 'mean': 0.9926278974423255, 'density': 0.9926278974423273, 'sum': 426.82999590019995, 'count': 430}, 2: {'label': 2, 'median': 0.9977544228516627, 'mean': 0.9959569526182698, 'density': 0.9959569526182701, 'sum': 72.70485754113369, 'count': 73}, 3: {'label': 3, 'median': 0.9950918422706385, 'mean': 0.991276843323226, 'density': 0.991276843323259, 'sum': 1743.6559674055545, 'count': 1759}, 4: {'label': 4, 'median': 0.9998062037360639, 'mean': 0.9996138753021362, 'density': 0.9996138753021404, 'sum': 190.926250182708, 'count': 191}}",5,5,-61211.16904699365,diag,"GaussianMixture(covariance_type='diag', n_components=5, n_init=100,
                random_state=5, reg_covar=0.001)",3.0223023848808106
3138.0107197195,0.31096336652930145,0.8878969295849473,0.8329398544922989,0.00031867322623084857,4.478331878110204,"{0: {'label': 0, 'median': 0.8878969295849471, 'mean': 0.7782418307239591, 'density': 0.7782418307239646, 'sum': 1607.8476222756997, 'count': 2066}, 1: {'label': 1, 'median': 0.973993142108587, 'mean': 0.9374868451922007, 'density': 0.9374868451922004, 'sum': 466.868448905716, 'count': 498}, 2: {'label': 2, 'median': 0.9938277829909123, 'mean': 0.9799344047369475, 'density': 0.9799344047369513, 'sum': 192.06714332844172, 'count': 196}, 3: {'label': 3, 'median': 0.950495559301683, 'mean': 0.8705502306864601, 'density': 0.8705502306864592, 'sum': 111.43042952786689, 'count': 128}, 4: {'label': 4, 'median': 0.9651606660620133, 'mean': 0.9121185667706296, 'density': 0.9121185667706286, 'sum': 314.6809055358672, 'count': 345}}",5,5,-35260.45429796979,tied,"GaussianMixture(covariance_type='tied', n_components=5, n_init=100,
                random_state=5, reg_covar=0.001)",4.1670498383546715
2182.517154948756,0.26847889402758396,0.7797422808278638,0.7076055092020569,0.00045818654746082826,4.5562298553310265,"{0: {'label': 0, 'median': 0.9971443805776289, 'mean': 0.9946780213496825, 'density': 0.9946780213496835, 'sum': 99.46780213496825, 'count': 100}, 1: {'label': 1, 'median': 0.7797422808278636, 'mean': 0.5765416520919224, 'density': 0.5765416520919158, 'sum': 1278.769384339884, 'count': 2218}, 2: {'label': 2, 'median': 0.9956879691371807, 'mean': 0.9914419929570341, 'density': 0.9914419929570331, 'sum': 433.2601509222239, 'count': 437}, 3: {'label': 3, 'median': 0.9970874415320193, 'mean': 0.9939557267406387, 'density': 0.9939557267406398, 'sum': 285.2652935745633, 'count': 287}, 4: {'label': 4, 'median': 0.9998080625048381, 'mean': 0.9996124621917511, 'density': 0.9996124621917545, 'sum': 190.92598027862448, 'count': 191}}",5,5,-29786.65111360613,spherical,"GaussianMixture(covariance_type='spherical', n_components=5, n_init=100,
                random_state=5, reg_covar=0.001)",4.287292774755982
1482.6047640709996,1.1598806994083855,0.9937458927718178,0.7943836048396644,0.0006744885921276532,4.198079640116643,"{0: {'label': 0, 'median': 0.9937458927718178, 'mean': 0.9883510415409923, 'density': 0.9883510415409971, 'sum': 1742.4628862367695, 'count': 1763}, 1: {'label': 1, 'median': 0.9975395065685305, 'mean': 0.9954119739568085, 'density': 0.9954119739568053, 'sum': 410.1097332702051, 'count': 412}, 2: {'label': 2, 'median': 0.6503691585369835, 'mean': 0.38290700272272293, 'density': 0.3829070027227227, 'sum': 180.3491982824025, 'count': 471}, 3: {'label': 3, 'median': 0.9915868467519853, 'mean': 0.9767298854454012, 'density': 0.9767298854454052, 'sum': 192.41578743274403, 'count': 197}, 4: {'label': 4, 'median': -0.029141211296067435, 'mean': -0.10154030007969832, 'density': -0.10154030007969835, 'sum': -31.680573624865875, 'count': 312}, 5: {'label': 5, 'median': 0.9745459445455606, 'mean': 0.9562200365304111, 'density': 0.9562200365304114, 'sum': 74.58516284937207, 'count': 78}}",6,6,-67682.25867922188,full,"GaussianMixture(n_components=6, n_init=100, random_state=5, reg_covar=0.001)",3.0375244521161298
1979.9318033243198,1.3637319331687667,0.9978592453497965,0.7833370387776861,0.0005050679009857777,4.516398923393665,"{0: {'label': 0, 'median': 0.9978592453497965, 'mean': 0.9950555333739579, 'density': 0.9950555333739217, 'sum': 1750.302683204792, 'count': 1759}, 1: {'label': 1, 'median': -0.6055316543661582, 'mean': -0.45292016845669575, 'density': -0.45292016845669625, 'sum': -213.3253993431037, 'count': 471}, 2: {'label': 2, 'median': 0.9934713287315944, 'mean': 0.9865978007015526, 'density': 0.9865978007015519, 'sum': 284.14016660204715, 'count': 288}, 3: {'label': 3, 'median': 0.9973814382096986, 'mean': 0.9952092993041265, 'density': 0.9952092993041262, 'sum': 98.52572063110853, 'count': 99}, 4: {'label': 4, 'median': 0.9998062037360639, 'mean': 0.9996090580196315, 'density': 0.9996090580196358, 'sum': 190.92533008174962, 'count': 191}, 5: {'label': 5, 'median': 0.9961329300852692, 'mean': 0.9928474004511288, 'density': 0.9928474004511258, 'sum': 421.96014519172974, 'count': 425}}",6,6,-68355.128318105,diag,"GaussianMixture(covariance_type='diag', n_components=6, n_init=100,
                random_state=5, reg_covar=0.001)",3.152161922323913
4549.143045323685,0.2859973519842351,0.9345910046956823,0.8873010990512156,0.00021982162135524735,5.424358913255228,"{0: {'label': 0, 'median': 0.9345910046956823, 'mean': 0.8624680788352302, 'density': 0.8624680788352337, 'sum': 1688.7124983593808, 'count': 1958}, 1: {'label': 1, 'median': 0.9786512104890649, 'mean': 0.9466503515401007, 'density': 0.9466503515401025, 'sum': 465.75197295772955, 'count': 492}, 2: {'label': 2, 'median': 0.9637495642204468, 'mean': 0.9078750545707547, 'density': 0.9078750545707537, 'sum': 309.5853936086273, 'count': 341}, 3: {'label': 3, 'median': 0.9938204348389887, 'mean': 0.979838096455354, 'density': 0.979838096455351, 'sum': 192.0482669052494, 'count': 196}, 4: {'label': 4, 'median': 0.9387293640200546, 'mean': 0.8562062179805853, 'density': 0.8562062179805855, 'sum': 101.88853993968965, 'count': 119}, 5: {'label': 5, 'median': 0.9536122740443266, 'mean': 0.871321113873201, 'density': 0.8713211138732002, 'sum': 110.65778146189652, 'count': 127}}",6,6,-42063.57912679942,tied,"GaussianMixture(covariance_type='tied', n_components=6, n_init=100,
                random_state=5, reg_covar=0.001)",5.138141739649638
1857.059129529549,1.3268872521838178,0.9975258570144795,0.7684831478932037,0.0005384858156096146,4.501089179455001,"{0: {'label': 0, 'median': 0.9975258570144795, 'mean': 0.9941519565047225, 'density': 0.9941519565046895, 'sum': 1750.7015954048163, 'count': 1761}, 1: {'label': 1, 'median': -0.6138491671719691, 'mean': -0.4819539748636691, 'density': -0.48195397486366864, 'sum': -239.04917153237986, 'count': 496}, 2: {'label': 2, 'median': 0.9987475057522629, 'mean': 0.9975606783200781, 'density': 0.9975606783200814, 'sum': 271.33650450306124, 'count': 272}, 3: {'label': 3, 'median': 0.9981965463689265, 'mean': 0.9967536904383761, 'density': 0.9967536904383755, 'sum': 96.68510797252249, 'count': 97}, 4: {'label': 4, 'median': 0.9998062288425663, 'mean': 0.999608800428152, 'density': 0.999608800428148, 'sum': 190.92528088177704, 'count': 191}, 5: {'label': 5, 'median': 0.9973074243239486, 'mean': 0.9949680286273744, 'density': 0.9949680286273757, 'sum': 413.9066999089878, 'count': 416}}",6,6,-67795.79944781985,spherical,"GaussianMixture(covariance_type='spherical', n_components=6, n_init=100,
                random_state=5, reg_covar=0.001)",3.1736634414555738
1993.756923616289,1.081609606251312,0.9931874241765253,0.8167335657377714,0.0005015656563520259,4.689570941814167,"{0: {'label': 0, 'median': 0.9931874241765253, 'mean': 0.9872902597948151, 'density': 0.9872902597948049, 'sum': 1742.5673085378487, 'count': 1765}, 1: {'label': 1, 'median': 0.9968829654172126, 'mean': 0.9942332974302569, 'density': 0.9942332974302565, 'sum': 409.62411854126583, 'count': 412}, 2: {'label': 2, 'median': 0.9987733933980264, 'mean': 0.9975973715435612, 'density': 0.9975973715435585, 'sum': 271.34648505984865, 'count': 272}, 3: {'label': 3, 'median': 0.9915870612293808, 'mean': 0.9687266200113137, 'density': 0.9687266200113132, 'sum': 190.8391441422288, 'count': 197}, 4: {'label': 4, 'median': 0.08507324490656352, 'mean': 0.06065620253960363, 'density': 0.060656202539603646, 'sum': 15.891925065376151, 'count': 262}, 5: {'label': 5, 'median': 0.965007016497523, 'mean': 0.9419873783114545, 'density': 0.9419873783114545, 'sum': 74.4170028866049, 'count': 79}, 6: {'label': 6, 'median': -0.4141625589335594, 'mean': -0.2609201878168242, 'density': -0.26092018781682424, 'sum': -64.18636620293876, 'count': 246}}",7,7,-70290.1840207894,full,"GaussianMixture(n_components=7, n_init=100, random_state=5, reg_covar=0.001)",3.6074597699065025
2294.0668811782784,1.2361429123018384,0.9980941218198206,0.7952592664600883,0.00043590708196196095,5.309214004727121,"{0: {'label': 0, 'median': 0.9726754792479433, 'mean': 0.959465689263502, 'density': 0.9594656892635016, 'sum': 98.8249659941407, 'count': 103}, 1: {'label': 1, 'median': 0.9980941218198207, 'mean': 0.9955935846718208, 'density': 0.9955935846718331, 'sum': 1750.2535218530609, 'count': 1758}, 2: {'label': 2, 'median': 0.9973051181910532, 'mean': 0.9950344242916783, 'density': 0.9950344242916791, 'sum': 409.9541828081715, 'count': 412}, 3: {'label': 3, 'median': 0.9986516837164814, 'mean': 0.99736564848785, 'density': 0.9973656484878509, 'sum': 273.2781876856709, 'count': 274}, 4: {'label': 4, 'median': 0.9998061890250178, 'mean': 0.9996086330528451, 'density': 0.9996086330528469, 'sum': 190.9252489130934, 'count': 191}, 5: {'label': 5, 'median': 0.9973812823607023, 'mean': 0.995194359167073, 'density': 0.9951943591670724, 'sum': 98.52424155754022, 'count': 99}, 6: {'label': 6, 'median': -0.6488404430512364, 'mean': -0.6330483342076627, 'density': -0.6330483342076629, 'sum': -250.68714034623443, 'count': 396}}",7,7,-70491.25635942507,diag,"GaussianMixture(covariance_type='diag', n_components=7, n_init=100,
                random_state=5, reg_covar=0.001)",4.07263518534332
