calinski,davies,silhouette_median,silhouette_mean,calinski_inverse,density,clusters,r_clusters,n_clusters,likelihood_lower,covariance_type,model,score
3552.3519254305033,0.9261851503362715,0.9999567670569051,0.8634625154070006,0.00028150364068413964,2.846932808578334,"{0: {'label': 0, 'median': 0.9999567670569051, 'mean': 0.9999160595191767, 'density': 0.9999160595192131, 'sum': 2188.816254287478, 'count': 2189}, 1: {'label': 1, 'median': 0.9998502481589, 'mean': 0.9997169878542794, 'density': 0.9997169878542752, 'sum': 506.8565128421197, 'count': 507}, 2: {'label': 2, 'median': 0.4108806150272701, 'mean': -0.06884362124988862, 'density': -0.0688436212498886, 'sum': -20.03349378371759, 'count': 291}, 3: {'label': 3, 'median': 0.9998209402755843, 'mean': 0.999638845051326, 'density': 0.999638845051327, 'sum': 125.95449447646708, 'count': 126}, 4: {'label': 4, 'median': 0.5413152081853742, 'mean': -0.08349546259659321, 'density': -0.08349546259659323, 'sum': -10.019455511591186, 'count': 120}}",5,5,49624.31765337831,full,"BayesianGaussianMixture(n_components=5, n_init=18, random_state=5)",1.9204661546013782
3847.610071239788,0.8019519725131803,0.999967706900803,0.8672610383833366,0.0002599015964416002,3.605124649218742,"{0: {'label': 0, 'median': 0.999967706900803, 'mean': 0.9999375162645432, 'density': 0.9999375162645254, 'sum': 2188.863223103085, 'count': 2189}, 1: {'label': 1, 'median': 0.9998607081249541, 'mean': 0.9997381063074975, 'density': 0.9997381063074939, 'sum': 507.8669580042087, 'count': 508}, 2: {'label': 2, 'median': -0.3156729853982235, 'mean': -0.25642285530413017, 'density': -0.2564228553041302, 'sum': -85.38881081627534, 'count': 333}, 3: {'label': 3, 'median': 0.9988357686672271, 'mean': 0.9976070878497243, 'density': 0.9976070878497273, 'sum': 127.69370724476471, 'count': 128}, 4: {'label': 4, 'median': 0.9587216215688124, 'mean': 0.8642647941011252, 'density': 0.8642647941011251, 'sum': 64.8198595575844, 'count': 75}}",5,5,49113.67536782111,diag,"BayesianGaussianMixture(covariance_type='diag', n_components=5, n_init=18,
                        random_state=5)",2.80291277510912
21015.22151081623,0.2526823516976476,0.9958980342457926,0.9769511875712604,4.7584556721675024e-05,4.679072501953239,"{0: {'label': 0, 'median': 0.9958980342457926, 'mean': 0.991097295800162, 'density': 0.9910972958001698, 'sum': 2212.1291642259616, 'count': 2232}, 1: {'label': 1, 'median': 0.9921026673507988, 'mean': 0.9798490179375929, 'density': 0.9798490179375916, 'sum': 589.869108798431, 'count': 602}, 2: {'label': 2, 'median': 0.9473501055846253, 'mean': 0.8521133312538973, 'density': 0.8521133312538969, 'sum': 145.71137964441644, 'count': 171}, 3: {'label': 3, 'median': 0.9701511099388664, 'mean': 0.9183406077122164, 'density': 0.9183406077122163, 'sum': 143.26113480310576, 'count': 156}, 4: {'label': 4, 'median': 0.9805089895010717, 'mean': 0.9376722492493647, 'density': 0.9376722492493643, 'sum': 67.51240194595425, 'count': 72}}",5,5,29965.692508281696,tied,"BayesianGaussianMixture(covariance_type='tied', n_components=5, n_init=18,
                        random_state=5)",4.426342565698869
4683.376117403241,1.0302855551324215,0.9998831429845237,0.8959570055587944,0.00021352118107363606,3.470169410256312,"{0: {'label': 0, 'median': 0.9998831429845237, 'mean': 0.9997691853264717, 'density': 0.9997691853264525, 'sum': 2219.4875914247673, 'count': 2220}, 1: {'label': 1, 'median': -0.7361015315983581, 'mean': -0.5165927812537876, 'density': -0.5165927812537876, 'sum': -113.65041187583327, 'count': 220}, 2: {'label': 2, 'median': 0.9992788978929503, 'mean': 0.9986376990540503, 'density': 0.9986376990540438, 'sum': 536.268444392025, 'count': 537}, 3: {'label': 3, 'median': 0.9988496795676121, 'mean': 0.9976515830847111, 'density': 0.9976515830847106, 'sum': 129.69470580101245, 'count': 130}, 4: {'label': 4, 'median': 0.9948854075183192, 'mean': 0.9907037240448939, 'density': 0.9907037240448926, 'sum': 124.82866922965664, 'count': 126}}",5,5,47078.71183052099,spherical,"BayesianGaussianMixture(covariance_type='spherical', n_components=5, n_init=18,
                        random_state=5)",2.439670333942817
6140.415286064258,0.8092985541604479,0.9998876185394237,0.8880694598973673,0.00016285543459405936,3.9262579475334642,"{0: {'label': 0, 'median': 0.9998876185394237, 'mean': 0.9997859027346048, 'density': 0.9997859027346279, 'sum': 2217.5251322653535, 'count': 2218}, 1: {'label': 1, 'median': -0.9145032517316929, 'mean': -0.8094804205076434, 'density': -0.8094804205076438, 'sum': -152.18231905543695, 'count': 188}, 2: {'label': 2, 'median': 0.9998139806059868, 'mean': 0.9996488095772855, 'density': 0.999648809577281, 'sum': 503.8230000269519, 'count': 504}, 3: {'label': 3, 'median': 0.9994442756603827, 'mean': 0.9988684290246461, 'density': 0.9988684290246477, 'sum': 128.85402734417934, 'count': 129}, 4: {'label': 4, 'median': 0.9946814873495174, 'mean': 0.9891783048457176, 'density': 0.9891783048457163, 'sum': 114.74468336210323, 'count': 116}, 5: {'label': 5, 'median': 0.9129480501855048, 'mean': 0.748256921858836, 'density': 0.7482569218588354, 'sum': 58.364039904989205, 'count': 78}}",6,6,49861.53288832076,full,"BayesianGaussianMixture(n_components=6, n_init=18, random_state=5)",3.116796537938422
6000.963548997285,0.8368305988335153,0.999967706900803,0.8756272007722806,0.00016663990571432356,3.9740920822770742,"{0: {'label': 0, 'median': 0.999967706900803, 'mean': 0.9999375162645432, 'density': 0.9999375162645254, 'sum': 2188.863223103085, 'count': 2189}, 1: {'label': 1, 'median': -0.947600248363865, 'mean': -0.8718283755522448, 'density': -0.8718283755522441, 'sum': -181.34030211486692, 'count': 208}, 2: {'label': 2, 'median': 0.999850274795124, 'mean': 0.9997197675619354, 'density': 0.9997197675619387, 'sum': 503.85876285121543, 'count': 504}, 3: {'label': 3, 'median': 0.9988022427802554, 'mean': 0.9974592363944209, 'density': 0.9974592363944199, 'sum': 127.67478225848588, 'count': 128}, 4: {'label': 4, 'median': 0.99228436611417, 'mean': 0.9849255310790642, 'density': 0.9849255310790621, 'sum': 127.05539350919929, 'count': 129}, 5: {'label': 5, 'median': 0.9587216215688124, 'mean': 0.8638784065293724, 'density': 0.8638784065293722, 'sum': 64.79088048970293, 'count': 75}}",6,6,49642.158377412256,diag,"BayesianGaussianMixture(covariance_type='diag', n_components=6, n_init=18,
                        random_state=5)",3.1370948435378447
22608.291652310705,0.3930740087848694,0.995848286497051,0.9718820402503813,4.423155961444765e-05,5.161723783686254,"{0: {'label': 0, 'median': 0.995848286497051, 'mean': 0.9909821369353597, 'density': 0.9909821369353606, 'sum': 2211.872129639723, 'count': 2232}, 1: {'label': 1, 'median': 0.9840442390591315, 'mean': 0.9650373565822062, 'density': 0.9650373565822061, 'sum': 573.2321898098305, 'count': 594}, 2: {'label': 2, 'median': 0.9750541971777378, 'mean': 0.9323361566269457, 'density': 0.932336156626944, 'sum': 143.57976812054963, 'count': 154}, 3: {'label': 3, 'median': 0.9332376022173835, 'mean': 0.8665776211848509, 'density': 0.8665776211848503, 'sum': 131.71979842009733, 'count': 152}, 4: {'label': 4, 'median': 0.987607305456396, 'mean': 0.9630984089896156, 'density': 0.9630984089896164, 'sum': 68.37998703826271, 'count': 71}, 5: {'label': 5, 'median': 0.44725284372650354, 'mean': 0.44369210336727577, 'density': 0.4436921033672757, 'sum': 13.310763101018273, 'count': 30}}",6,6,30859.410399658093,tied,"BayesianGaussianMixture(covariance_type='tied', n_components=6, n_init=18,
                        random_state=5)",4.76860554334177
8545.095906158933,0.7813882979308248,0.9998641482970368,0.9147104317191382,0.00011702618800091449,4.212799619637984,"{0: {'label': 0, 'median': 0.9998641482970368, 'mean': 0.9997419897430803, 'density': 0.9997419897430386, 'sum': 2219.4272172296382, 'count': 2220}, 1: {'label': 1, 'median': -0.8464146614215582, 'mean': -0.7687715602357629, 'density': -0.7687715602357628, 'sum': -118.39082027630748, 'count': 154}, 2: {'label': 2, 'median': 0.9991230248876373, 'mean': 0.9983162433078886, 'density': 0.9983162433078896, 'sum': 534.0991901697204, 'count': 535}, 3: {'label': 3, 'median': 0.9987965142362967, 'mean': 0.9975545069543114, 'density': 0.9975545069543135, 'sum': 129.68208590406047, 'count': 130}, 4: {'label': 4, 'median': 0.9943647385820933, 'mean': 0.9895858415499199, 'density': 0.9895858415499204, 'sum': 124.68781603528991, 'count': 126}, 5: {'label': 5, 'median': 0.9981384576392659, 'mean': 0.9963725983185844, 'density': 0.9963725983185847, 'sum': 67.75333668566374, 'count': 68}}",6,6,47530.66710095888,spherical,"BayesianGaussianMixture(covariance_type='spherical', n_components=6, n_init=18,
                        random_state=5)",3.4312942955191583
