COUNTYGEOID,label,tri_chem_id,quantity_kg
02050,4,000106887,0.0
02060,4,000106887,0.0
02068,4,000106887,0.0
02110,4,000106887,0.0
02122,4,000106887,0.0
02130,4,000106887,0.0
02220,4,000106887,0.0
02261,4,000106887,0.0
01007,4,000106887,0.0
01009,4,000106887,0.0
01029,4,000106887,0.0
01037,4,000106887,0.0
01045,4,000106887,0.0
01055,4,000106887,0.0
01081,4,000106887,0.0
01083,4,000106887,0.0
01101,4,000106887,0.0
01109,4,000106887,0.0
01111,4,000106887,0.0
01125,4,000106887,0.0
05047,4,000106887,0.0
05059,4,000106887,0.0
05061,4,000106887,0.0
05067,4,000106887,0.0
05083,4,000106887,0.0
05087,4,000106887,0.0
05107,4,000106887,0.0
05133,4,000106887,0.0
05147,4,000106887,0.0
05149,4,000106887,0.0
06079,4,000106887,0.0
06083,4,000106887,0.0
06087,4,000106887,0.0
06095,4,000106887,0.0
08089,4,000106887,0.0
11001,4,000106887,0.0
12045,4,000106887,0.0
12049,4,000106887,0.0
12051,4,000106887,0.0
12061,4,000106887,0.0
12069,4,000106887,0.0
12087,4,000106887,0.0
12097,4,000106887,0.0
12099,4,000106887,0.0
12121,4,000106887,0.0
12129,4,000106887,0.0
12131,4,000106887,0.0
13055,4,000106887,0.0
13057,4,000106887,0.0
13065,4,000106887,0.0
13071,4,000106887,0.0
13073,4,000106887,0.0
13075,4,000106887,0.0
13107,4,000106887,0.0
13109,4,000106887,0.0
13123,4,000106887,0.0
13139,4,000106887,0.0
13143,4,000106887,0.0
13151,4,000106887,0.0
13153,4,000106887,0.0
13175,4,000106887,0.0
13197,4,000106887,0.0
13261,4,000106887,0.0
13293,4,000106887,0.0
66010,4,000106887,0.0
15001,4,000106887,0.0
15007,4,000106887,0.0
15009,4,000106887,0.0
19027,4,000106887,0.0
19049,4,000106887,0.0
19095,4,000106887,0.0
16001,4,000106887,0.0
16011,4,000106887,0.0
16039,4,000106887,0.0
16065,4,000106887,0.0
16075,4,000106887,0.0
17041,4,000106887,0.0
17093,4,000106887,0.0
17101,4,000106887,0.0
17105,4,000106887,0.0
17121,4,000106887,0.0
17199,4,000106887,0.0
18045,4,000106887,0.0
18159,4,000106887,0.0
18171,4,000106887,0.0
18175,4,000106887,0.0
20009,4,000106887,0.0
20057,4,000106887,0.0
20091,4,000106887,0.0
