COUNTYGEOID,label,tri_chem_id,quantity_kg
05027,0,000106887,876.3404588400001
05071,2,000106887,676.30622367
05139,0,000106887,451.32440815
06013,0,000106887,3.62873896
06037,0,000106887,40.8233133
06059,2,000106887,1577.59426286
06073,0,000106887,96.16158244
08123,1,000106887,1907.2606614523002
17115,1,000106887,61.23496995
18033,0,000106887,7030.681734999999
18041,0,000106887,16782.917690000002
18165,3,000106887,5896.70081
21111,0,000106887,16.78291769
21157,0,000106887,1981.74506453
22005,0,000106887,5521.12632764
22019,3,000106887,36550.11030070399
22073,1,000106887,17327.68212637
26099,0,000106887,418.66575751000005
26111,0,000106887,102133.12599105
27037,0,000106887,652.71942043
29163,1,000106887,1.81436948
29189,0,000106887,53.52389966000001
29221,0,000106887,495.77646041
28081,0,000106887,572.43357094
28145,0,000106887,1043.262451
37035,3,000106887,118.84120094
37151,1,000106887,351.08049438
36029,2,000106887,975.2235955
36059,0,000106887,0.90718474
39035,2,000106887,18.1436948
39093,0,000106887,5.4431084400000005
39095,2,000106887,0.45359237
42101,0,000106887,31.29787353
42107,3,000106887,8.641841833239999
72085,0,000106887,0.1950447191
45035,2,000106887,299.3709642
45043,1,000106887,4243.35662135
45075,1,000106887,0.90718474
45083,1,000106887,1399.78605382
46029,1,000106887,8.9085541468
47149,2,000106887,5052.11181706
47157,2,000106887,508.0234544
48039,0,000106887,48333.89576246
48139,1,000106887,231.78570107
48201,0,000106887,7587.94277724121
48203,1,000106887,1714.5791586
48339,0,000106887,10334.194965709998
48453,0,000106887,907.18474
51187,2,000106887,1189.77278651
55133,0,000106887,5.8967008100000005
05139,0,000542756,9.96224922231
06013,0,000542756,3610.14167283
06029,3,000542756,1189.77278651
06037,0,000542756,689.4604024000001
06069,0,000542756,254.91891194
10003,0,000542756,1659.6944818300005
12057,3,000542756,586.49493441
12081,2,000542756,8735.28186146
13081,1,000542756,6077.68416563
13277,0,000542756,5062.090849200001
17111,2,000542756,4502.3578646199985
17163,1,000542756,2.2679618500000003
22005,0,000542756,52.662074157
22019,3,000542756,0.45359237
22047,0,000542756,145.61222261739996
22089,1,000542756,47030.27129108
26111,0,000542756,1578.95503997
28137,0,000542756,2868.97174025
37147,2,000542756,1037.2523520975
34015,0,000542756,4.9895160700000005
39007,2,000542756,3352.0476143
39029,3,000542756,15.403996885200007
45055,0,000542756,30.39068879
48039,0,000542756,123732.74105808
48201,0,000542756,21.704394904500003
48245,0,000542756,49.74093929420001
49045,4,000542756,1.3653130337000001
53021,0,000542756,1260.3336155872
48139,1,000532274,1.81436948
01047,1,000584849,534.1632705430792
01055,4,000584849,2903.1272457110003
01103,0,000584849,2060.67013691
01121,1,000584849,167.37558453
05057,0,000584849,0.90718474
05131,0,000584849,271.70182963
05139,0,000584849,35.581146279909994
04013,2,000584849,377.38885184
06001,1,000584849,375.57448236000016
06013,0,000584849,26.76194983
06029,3,000584849,1032.3762341200004
06037,0,000584849,3600.1626406900004
06059,2,000584849,977.49155735
06065,0,000584849,853.66084034
06071,2,000584849,60.32778521
06077,1,000584849,152.08952166100002
08001,0,000584849,616.4011956206874
09005,0,000584849,4.9895160700000005
10003,0,000584849,9.52543977
12083,0,000584849,148.32470499
12086,2,000584849,165.10762268
12095,0,000584849,122.01634753000002
12103,2,000584849,2.72155422
12127,2,000584849,7756.429526999998
13077,3,000584849,449.96363104000005
13089,0,000584849,1830.7759160229
13121,0,000584849,13.6077711
13129,2,000584849,71.66759446
13153,4,000584849,99.33672903
13247,0,000584849,25.40117272
13261,4,000584849,115.66605435
13275,0,000584849,32.20505827
13313,0,000584849,1249.1933869800002
15003,0,000584849,31.297873530000004
19153,2,000584849,0.12882023308
17031,0,000584849,459.48907081000016
17043,0,000584849,463.85444377888
17095,0,000584849,0.45359237
17111,2,000584849,30.39068879000001
17163,1,000584849,1381.64235902
18023,2,000584849,0.040823313300000004
18033,0,000584849,230.42492396
18039,2,000584849,74.38914868
18051,3,000584849,159.83551856349004
18085,0,000584849,1692.35313247
18105,2,000584849,835.0635531700003
18157,1,000584849,1241.02872432
20091,4,000584849,48.98797596000001
21047,0,000584849,27.396979148000003
21111,0,000584849,440.89178364
21121,0,000584849,18.1436948
21141,0,000584849,436.3558599400001
21163,0,000584849,69.85322498000001
22005,0,000584849,1533.59580297
22019,3,000584849,201.39501228
22033,0,000584849,1.6465403031
22047,0,000584849,0.0272155422
22051,0,000584849,0.040823313300000004
22101,4,000584849,0.45359237
25005,3,000584849,33.56583538
25009,2,000584849,2414.472185510001
25017,0,000584849,189.57983822624
24003,2,000584849,104.77983747000002
24005,0,000584849,1.66559118264
24015,0,000584849,7.71107029
26035,0,000584849,3304.464459269127
26081,0,000584849,0.90718474
26091,1,000584849,55.8780440603
26099,0,000584849,1778.8259818867996
26125,2,000584849,98.928495897
26139,3,000584849,856.83598693
26161,0,000584849,18.1436948
26163,0,000584849,89.81128926
27123,2,000584849,61.23496995
27163,2,000584849,517.0953018
29077,0,000584849,223.16744604
29165,0,000584849,395.53254664
29173,0,000584849,25.673328142000003
29189,0,000584849,16.329325320000002
28029,0,000584849,4171.6890268900015
28057,0,000584849,162.703583119
28081,0,000584849,1451.6253114178198
28087,1,000584849,254.0117272
28095,0,000584849,94.80080533
28137,0,000584849,2945.1752584100004
28145,0,000584849,46.311780977
37035,3,000584849,505.3019001800001
37071,3,000584849,47.499285801659994
37081,0,000584849,173.27228534
37119,1,000584849,382.37836791
37151,1,000584849,650.90505095
37171,1,000584849,71.66759446
31105,3,000584849,3.129787353
31109,0,000584849,10269.734954009298
33011,0,000584849,94.2653486090624
33015,2,000584849,11.79340162
34003,2,000584849,115.21246198
34005,0,000584849,13.607771100000004
34007,0,000584849,141.06722707000003
34013,0,000584849,4.0823313300000015
34015,0,000584849,110.67653828000002
34017,0,000584849,2368.65935614
34035,2,000584849,88.90410452
35001,4,000584849,1.81436948
35013,0,000584849,6.35029318
36009,0,000584849,14062.021178936498
36029,2,000584849,4.9895160700000005
36043,0,000584849,232.5023770146
36055,0,000584849,3.62873896
36065,0,000584849,4.11045405694
36093,0,000584849,0.90718474
39003,0,000584849,226.34259263
39029,3,000584849,186.179210869113
39035,2,000584849,562.4545387999998
39037,2,000584849,2.72155422
39049,2,000584849,0.90718474
39051,4,000584849,8.164662660000001
39071,0,000584849,21.31884139
39085,1,000584849,9.0718474
39089,0,000584849,3149.723236068796
39093,0,000584849,526.44746928466
39113,1,000584849,2.72155422
39129,1,000584849,5.851341573000001
39171,0,000584849,26943.386778000004
41021,0,000584849,11957.14846557
41051,0,000584849,43.54486752
42003,0,000584849,29.034901196070003
42007,3,000584849,3.9417176953
42017,2,000584849,2263.4259263
42039,2,000584849,24.49398798
42045,2,000584849,72.12118683
42049,1,000584849,247.66143402
42091,0,000584849,131.54178729999998
42095,0,000584849,6422.867959200001
42129,3,000584849,9.752235955000002
72031,4,000584849,8.164662660000001
45003,0,000584849,6.80388555
45023,0,000584849,0.90718474
45075,1,000584849,8.164662660000001
45079,1,000584849,50.80234544
47065,0,000584849,49578.617635856535
47141,0,000584849,34.01942775
47163,1,000584849,645.9155348799999
47179,0,000584849,332.93679958
48027,2,000584849,1303.6244713800004
48029,1,000584849,7711.070290000002
48039,0,000584849,4485.1213545599985
48071,0,000584849,538.7044423068
48113,1,000584849,594.65959707
48139,1,000584849,1089.07528037
48167,1,000584849,1.36077711
48201,0,000584849,223.0177605579
48245,0,000584849,105.91835431870001
48257,0,000584849,75.74992579
48439,2,000584849,365.14185785000006
48477,0,000584849,271.24823726
49035,0,000584849,848.9253359972
49045,4,000584849,1.4832470499000001
51043,0,000584849,10.143232577940001
51069,0,000584849,5.4431084400000005
51169,0,000584849,7.8480551857400025
53033,0,000584849,558.37220747
53053,1,000584849,1.81436948
55045,1,000584849,1.81436948
55055,1,000584849,15.875732950000005
55133,0,000584849,19.595190384000002
55137,0,000584849,0.90718474
55139,2,000584849,16600.11996489
54033,3,000584849,7.992297559400002
54039,0,000584849,2.72155422
54051,3,000584849,12739.59530382
54073,3,000584849,14.968548210000007
01015,0,000101688,106208.6534355
01031,5,000101688,2.2679618500000003
01043,2,000101688,52.16312255
01073,3,000101688,181.436948
01081,4,000101688,0.45359237
01089,3,000101688,128.82023308
01093,0,000101688,47992.79430022001
01095,0,000101688,140.16004233
01103,0,000101688,133.35615678
01105,0,000101688,4.9895160700000005
01115,0,000101688,5872.66041439
01123,0,000101688,144.24237366
01125,4,000101688,68.03885550000001
01133,0,000101688,0.90718474
05007,0,000101688,2478.882302050001
05013,0,000101688,67191.09136047003
05089,2,000101688,6708.177559929999
05091,0,000101688,1973.1268095000007
05093,2,000101688,9066.40429156
05119,2,000101688,83.00740371
05131,0,000101688,12.24699399
04013,2,000101688,6991.219198810001
06001,1,000101688,340.64786987
06007,0,000101688,0.90718474
06019,0,000101688,79.83225712000002
06037,0,000101688,1531.32784112
06047,2,000101688,5277.09363258
06059,2,000101688,1616.14961431
06065,0,000101688,159.21092187
06067,0,000101688,467.65373347
06071,2,000101688,54.88467677
06073,0,000101688,15967.358608740002
06077,1,000101688,1605.7169898000002
06113,0,000101688,0.45359237
08013,0,000101688,20.865249020000004
08014,0,000101688,57615.30283740001
08031,0,000101688,1827.9772511
08041,0,000101688,91.17206637
08049,5,000101688,49.44156833
08059,2,000101688,172.3651006
08085,1,000101688,358.79156467000007
09009,2,000101688,1010.60380036
09015,0,000101688,79.37866475000001
10003,0,000101688,0.45359237
12005,1,000101688,1.36077711
12031,3,000101688,29.02991168
12055,2,000101688,1350.34448549
12073,0,000101688,1.36077711
12081,2,000101688,2945.1752584100004
12086,2,000101688,177.35461667
12095,0,000101688,33655.19307689
12103,2,000101688,0.45359237
12105,0,000101688,192.32316488
13031,0,000101688,113.3980925
13051,1,000101688,27.66913457
13077,3,000101688,1066.84925424
13081,1,000101688,0.45359237
13105,0,000101688,425.92323543
13129,2,000101688,94.34721296
13135,0,000101688,1678.2917690000006
13157,1,000101688,2544.19960333
13215,0,000101688,1278.22329866
13217,0,000101688,638.6580569600002
13225,0,000101688,10846.30075144
13247,0,000101688,8388.28369841
13261,4,000101688,3.17514659
13313,0,000101688,463.57140214
19033,1,000101688,296.6494099800001
19089,0,000101688,28.57631931
19113,1,000101688,1270.058636
19123,0,000101688,6191.08225813
19139,1,000101688,1085.90013378
19157,0,000101688,6350.293180000002
19163,0,000101688,0.90718474
19175,0,000101688,41170.765055420015
19179,0,000101688,391.90380768
19183,0,000101688,2613.14564357
16055,2,000101688,1151.21743506
17001,0,000101688,6577.089365
17007,0,000101688,1984.01302638
17019,0,000101688,117.9340162
17029,0,000101688,3742.1370525
17031,0,000101688,368.77059681
17043,0,000101688,11.79340162
17093,4,000101688,10.43262451
17111,2,000101688,182.79772511
17115,1,000101688,40.36972093
17161,0,000101688,7832.63304516
17183,0,000101688,91246.90911105
17201,2,000101688,5403.1923114400015
18003,0,000101688,47.17360648
18005,0,000101688,5474.40631353
18021,0,000101688,15513.31264637
18023,2,000101688,152.40703632
18033,0,000101688,17728.65778145
18039,2,000101688,81685.18195145001
18085,0,000101688,9525.43977
18087,0,000101688,44907.45899948
18089,0,000101688,2.2679618500000003
18091,0,000101688,24.94758035000001
18097,0,000101688,5839.094579010001
18099,2,000101688,0.45359237
18133,1,000101688,41.27690567000001
18139,0,000101688,496.23005278000005
18177,0,000101688,5.8967008100000005
18183,0,000101688,68511.95234191
20015,0,000101688,9.0718474
