COUNTYGEOID,label,tri_chem_id,quantity_kg
01001,4,000050000,372.0016339869281
01023,4,000050000,310.67431236383436
01025,4,000050000,154.43028322440088
01047,4,000050000,205.9974128540305
01053,4,000050000,322.0742034313725
01079,4,000050000,222.22766884531586
01091,4,000050000,220.8914488017429
01099,4,000050000,1181.4473992374726
01107,4,000050000,14.756944444444445
01113,4,000050000,1118.9094498910677
01121,4,000050000,258.3971949891068
01131,4,000050000,412.98119553376915
05003,4,000050000,1196.1339188453155
05029,4,000050000,152.36814406318084
05039,4,000050000,1.2711056644880177
05041,4,000050000,120.6583605664488
05081,4,000050000,392.5691108387799
06023,4,000050000,394.4014569716775
06093,4,000050000,0.0
08075,4,000050000,0.0
08085,4,000050000,267.7308006535948
08125,4,000050000,0.0
12077,4,000050000,41.92606209150327
12123,4,000050000,380.2158224400872
13003,4,000050000,833.3619281045751
13027,4,000050000,252.44417211328982
13081,4,000050000,1009.8869825708065
13099,4,000050000,506.6564133986929
13115,4,000050000,622.9411764705882
13127,4,000050000,501.10382625272337
13159,4,000050000,412.0574618736384
13185,4,000050000,78.67987472766885
13193,4,000050000,178.19104030501092
13199,4,000050000,0.0
13205,4,000050000,12.460893382352939
13305,4,000050000,712.6817810457518
19019,4,000050000,8.09710648148148
19021,4,000050000,10.311819172113294
19023,4,000050000,8.187636165577343
19035,4,000050000,19.82771650326797
19037,4,000050000,10.037704248366012
19047,4,000050000,1.8040645424836599
19055,4,000050000,5.454479847494554
19059,4,000050000,6.5934776688453125
19071,4,000050000,8.178785403050112
19073,4,000050000,7.781862745098039
19077,4,000050000,20.312568082788673
19083,4,000050000,10.383775871459695
19093,4,000050000,8.491285403050108
19105,4,000050000,0.0
19109,4,000050000,19.52981345315904
19113,4,000050000,133.70268246187365
19131,4,000050000,5.248005174291942
19135,4,000050000,323.24219771241826
19139,4,000050000,388.1753812636165
19141,4,000050000,6.804193899782135
19143,4,000050000,4.788262527233115
19147,4,000050000,0.0
19149,4,000050000,0.0
19167,4,000050000,1.9219771241830064
19195,4,000050000,3.856889978213508
19197,4,000050000,4.692395152505448
16009,4,000050000,41.12200435729847
16031,4,000050000,1.3800381263616557
16067,4,000050000,11.631944444444445
16069,4,000050000,371.1546840958606
17053,4,000050000,15.985171568627448
17073,4,000050000,25.56927423747276
17115,4,000050000,220.60189950980393
18075,4,000050000,4.112200435729847
18133,4,000050000,17.47535403050109
18135,4,000050000,0.0
20003,4,000050000,2.3563453159041394
20005,4,000050000,75.37513616557736
20063,4,000050000,0.3756127450980392
20159,4,000050000,8.508626089324617
20167,4,000050000,42.133680555555564
21007,4,000050000,240.0670070806101
22011,4,000050000,484.34844771241836
22031,4,000050000,758.3670070806099
22049,4,000050000,325.35129221132894
22061,4,000050000,629.7587826797386
22067,4,000050000,221.69253812636163
22069,4,000050000,243.39970043572984
22079,4,000050000,138.161628540305
