COUNTYGEOID,label,tri_chem_id,quantity_kg
01015,3,000050000,94.75422113289758
01043,3,000050000,133.07257625272328
01055,3,000050000,0.0
01059,3,000050000,227.07764842047925
01075,3,000050000,0.0
01081,3,000050000,182.3406862745098
01089,3,000050000,0.0
01101,3,000050000,0.0
05037,3,000050000,0.0
05057,3,000050000,367.72429193899785
05071,3,000050000,0.0
05121,3,000050000,13.933823529411766
05143,3,000050000,121.44812091503269
04023,3,000050000,0.0
08123,3,000050000,0.0
09005,3,000050000,0.0
09007,3,000050000,0.0
10001,3,000050000,22.988834422657963
12086,3,000050000,0.0
12127,3,000050000,2.603485838779956
13009,3,000050000,0.0
13057,3,000050000,6.126770152505447
13059,3,000050000,547.9980936819172
13067,3,000050000,1.5350980392156868
13073,3,000050000,0.0
13157,3,000050000,616.6860021786496
13161,3,000050000,0.0
13163,3,000050000,120.69921023965145
13175,3,000050000,367.4639161220043
13211,3,000050000,0.8850762527233115
13215,3,000050000,0.0
13251,3,000050000,67.70152505446623
13277,3,000050000,0.0
19061,3,000050000,60.345179738562095
19183,3,000050000,0.0
17011,3,000050000,0.0
17029,3,000050000,0.0
17031,3,000050000,240.04962418300647
17035,3,000050000,0.0
17043,3,000050000,0.5661288126361655
17075,3,000050000,0.0
17089,3,000050000,1.6666666666666663
17093,3,000050000,5.595043572984749
17097,3,000050000,3.276416122004357
17111,3,000050000,5.86130582788671
17113,3,000050000,0.0
17163,3,000050000,5.124574482570806
17175,3,000050000,0.0
17195,3,000050000,0.0
18001,3,000050000,10.484749455337688
18003,3,000050000,136.00898692810458
18011,3,000050000,28.87731481481481
18031,3,000050000,0.0
18035,3,000050000,0.0
18039,3,000050000,31.16013071895425
18041,3,000050000,0.0
18053,3,000050000,11.5026075708061
18061,3,000050000,0.0
18093,3,000050000,0.0
18107,3,000050000,11.415713507625275
18137,3,000050000,0.0
18159,3,000050000,0.0
18177,3,000050000,202.6470588235294
18183,3,000050000,0.0
20001,3,000050000,0.0
20155,3,000050000,0.0
20173,3,000050000,198.94509123093673
21093,3,000050000,0.0
21107,3,000050000,66.10498366013074
21113,3,000050000,0.0
21151,3,000050000,0.0
21211,3,000050000,0.0
21213,3,000050000,0.0
21225,3,000050000,0.0
21227,3,000050000,10.407135076252725
22071,3,000050000,0.0
25003,3,000050000,778.3777913943355
25005,3,000050000,9.677287581699344
25023,3,000050000,0.06195533769063182
25025,3,000050000,92.46732026143793
24023,3,000050000,0.0
24045,3,000050000,0.0
23015,3,000050000,0.0
26009,3,000050000,0.0
26015,3,000050000,20.6770288671024
26025,3,000050000,173.37009803921563
26031,3,000050000,0.0
26037,3,000050000,0.0
26059,3,000050000,0.0
26073,3,000050000,0.0
26075,3,000050000,0.0
26081,3,000050000,226.2467320261438
26099,3,000050000,146.47263071895426
26121,3,000050000,0.15919798474945532
26125,3,000050000,45.96393654684096
26155,3,000050000,0.0
26159,3,000050000,0.0
27003,3,000050000,0.0
27009,3,000050000,0.0
27035,3,000050000,0.0
27053,3,000050000,15.593756808278876
27123,3,000050000,123.12431917211329
27131,3,000050000,0.0
27157,3,000050000,0.0
27161,3,000050000,0.0
27165,3,000050000,0.0
