calinski,davies,silhouette_median,silhouette_mean,calinski_inverse,density,clusters,r_clusters,n_clusters,inertia,model,score
44363.872056526605,0.41608917170408644,0.988633124337605,0.9775345899936266,2.254086385259252e-05,4.50170931698657,"{0: {'label': 0, 'median': 0.988633124337605, 'mean': 0.9792551048928458, 'density': 0.9792551048928271, 'sum': 1854.70916866705, 'count': 1894}, 1: {'label': 1, 'median': 0.9943405124817738, 'mean': 0.9831130820054885, 'density': 0.9831130820054712, 'sum': 1250.5198403109814, 'count': 1272}, 2: {'label': 2, 'median': 0.8348637932229658, 'mean': 0.7422783205344469, 'density': 0.7422783205344468, 'sum': 24.495184577636746, 'count': 33}, 3: {'label': 3, 'median': 0.9362165256030649, 'mean': 0.8826867162154363, 'density': 0.8826867162154362, 'sum': 12.357614027016108, 'count': 14}, 4: {'label': 4, 'median': 0.9383756223258084, 'mean': 0.914376093338389, 'density': 0.9143760933383891, 'sum': 18.28752186676778, 'count': 20}}",5,5,14.208523441976425,"KMeans(n_clusters=5, random_state=5)",4.0855976044186315
47859.893018011455,0.6423475961888924,0.9986352440428383,0.9672598110869306,2.0894321673967445e-05,3.935466003148122,"{0: {'label': 0, 'median': 0.995728260462571, 'mean': 0.9917637399530977, 'density': 0.9917637399531076, 'sum': 1225.8199825820288, 'count': 1236}, 1: {'label': 1, 'median': 0.9986352440428383, 'mean': 0.9955663983351207, 'density': 0.9955663983351376, 'sum': 1876.6426608617026, 'count': 1885}, 2: {'label': 2, 'median': 0.8524780622153825, 'mean': 0.7682764899379552, 'density': 0.7682764899379554, 'sum': 24.584847678014565, 'count': 32}, 3: {'label': 3, 'median': 0.9557734408600354, 'mean': 0.9386232891022263, 'density': 0.9386232891022264, 'sum': 17.8338424929423, 'count': 19}, 4: {'label': 4, 'median': 0.935925477130345, 'mean': 0.8808624364912337, 'density': 0.8808624364912336, 'sum': 12.332074110877272, 'count': 14}, 5: {'label': 5, 'median': -0.6500388686355011, 'mean': -0.6396263506715384, 'density': -0.6396263506715384, 'sum': -30.062438481562307, 'count': 47}}",6,6,10.582145217694864,"KMeans(n_clusters=6, random_state=5)",3.293097512637556
