COUNTYGEOID,label,tri_chem_id,quantity_kg
02020,2,000121142,0.0
02068,2,000121142,0.0
02090,2,000121142,0.0
02122,2,000121142,0.0
02150,2,000121142,0.0
02188,2,000121142,0.0
01001,2,000121142,0.0
01017,2,000121142,0.0
01019,2,000121142,0.0
01023,2,000121142,0.0
01025,2,000121142,0.0
01033,2,000121142,0.0
01047,2,000121142,0.0
01053,2,000121142,0.0
01063,2,000121142,0.0
01065,2,000121142,0.0
01073,2,000121142,0.0
01079,2,000121142,0.0
01085,2,000121142,0.0
01091,2,000121142,0.0
01097,2,000121142,0.0
01099,2,000121142,0.0
01105,2,000121142,0.0
01107,2,000121142,0.0
01113,2,000121142,0.0
01117,2,000121142,0.0
01119,2,000121142,0.0
01121,2,000121142,0.0
01127,2,000121142,0.0
01129,2,000121142,0.0
01131,2,000121142,0.0
05003,2,000121142,0.0
05005,2,000121142,0.0
05007,2,000121142,0.0
05011,2,000121142,0.0
05029,2,000121142,0.0
05033,2,000121142,0.0
05035,2,000121142,0.0
05039,2,000121142,0.0
05041,2,000121142,0.0
05059,2,000121142,0.0
05067,2,000121142,0.0
05075,2,000121142,0.0
05081,2,000121142,0.0
05083,2,000121142,0.0
05087,2,000121142,0.0
05093,2,000121142,0.0
05095,2,000121142,0.0
05099,2,000121142,0.0
05117,2,000121142,0.0
05139,2,000121142,4.667011894930001
05149,2,000121142,0.0
04001,2,000121142,0.0
04003,2,000121142,0.0
04005,2,000121142,0.0
04007,2,000121142,0.0
04009,2,000121142,0.0
04011,2,000121142,0.0
04017,2,000121142,0.0
04021,2,000121142,0.0
04025,2,000121142,0.0
04027,2,000121142,0.0
06013,2,000121142,0.0
06021,2,000121142,0.0
06025,2,000121142,0.0
06027,2,000121142,0.0
06033,2,000121142,0.0
06035,2,000121142,0.0
06045,2,000121142,0.0
06051,2,000121142,0.0
06053,2,000121142,0.0
06057,2,000121142,0.0
06063,2,000121142,0.0
06079,2,000121142,0.0
06089,2,000121142,0.0
06093,2,000121142,0.0
06095,2,000121142,0.0
06097,2,000121142,0.0
06099,2,000121142,0.0
06107,2,000121142,0.0
08013,2,000121142,0.0
08014,2,000121142,0.0
08019,2,000121142,0.0
08029,2,000121142,0.0
08043,2,000121142,0.0
08049,2,000121142,0.0
08059,2,000121142,0.0
08065,2,000121142,0.0
08069,2,000121142,0.0
08081,2,000121142,0.0
08085,2,000121142,0.0
08087,2,000121142,0.0
08101,2,000121142,0.0
08107,2,000121142,0.0
08119,2,000121142,0.0
09011,2,000121142,0.0
09013,2,000121142,0.0
11001,2,000121142,0.0
10003,2,000121142,0.0
12001,2,000121142,0.0
12005,2,000121142,0.0
12017,2,000121142,0.0
12019,2,000121142,0.0
12021,2,000121142,0.0
12033,2,000121142,0.0
12039,2,000121142,0.0
12045,2,000121142,0.0
12047,2,000121142,0.0
12051,2,000121142,0.0
12053,2,000121142,0.0
12063,2,000121142,0.0
12089,2,000121142,0.0
12091,2,000121142,0.0
12105,2,000121142,0.0
12107,2,000121142,0.0
12115,2,000121142,0.0
12119,2,000121142,0.0
12121,2,000121142,0.0
12123,2,000121142,0.0
12129,2,000121142,50.80234544
13001,2,000121142,0.0
13013,2,000121142,0.0
13015,2,000121142,0.0
13017,2,000121142,0.0
13021,2,000121142,0.0
13027,2,000121142,0.0
13029,2,000121142,0.0
13031,2,000121142,0.0
13033,2,000121142,0.0
13039,2,000121142,0.0
13045,2,000121142,0.0
13049,2,000121142,0.0
13051,2,000121142,0.0
13053,2,000121142,0.0
13077,2,000121142,0.0
13087,2,000121142,0.0
