COUNTYGEOID,C01,C02,C03,C04,C05,C06,label
19177,-0.12542718085978052,-0.12126116860989905,-0.08976155029994448,-0.0416763383981656,-0.04527841066631131,-0.02286867185603289,0
19179,-0.12542718085978052,-0.12126116860989905,-0.08976155029994448,-0.0416763383981656,-0.0452784106663113,-0.02286867185603289,0
19181,-0.2396633075594877,-0.3487649920417916,0.8592847449575406,0.05715958187764144,0.05801158954524437,0.014759118084917597,3
19183,0.8505460292588028,0.02862048948410332,0.050306460608508775,-0.023433220988605598,-0.009661067733443971,-0.008861022535097974,1
19185,-0.12542718085978052,-0.12126116860989905,-0.08976155029994448,-0.0416763383981656,-0.04527841066631131,-0.0228686718560329,0
19187,-0.12542718085978052,-0.12126116860989905,-0.08976155029994448,-0.0416763383981656,-0.0452784106663113,-0.022868671856032897,0
19189,-0.3053558340723602,0.8393633503535008,0.10862184617959954,0.004212053083661528,-0.05770017724269695,-0.012664385713730809,2
19191,-0.14375714909578147,-0.14513403063737745,-0.1566927391920958,-0.08953408858563258,-0.2692772268137905,0.8251936185058543,6
19193,-0.2319760098666167,-0.32543448636441746,0.65215324176387,-0.01679462456604706,-0.03999456768729876,-0.28726288142968465,3
19195,-0.12542718085978052,-0.12126116860989905,-0.08976155029994448,-0.0416763383981656,-0.04527841066631131,-0.022868671856032897,0
19197,-0.12542718085978052,-0.12126116860989905,-0.08976155029994448,-0.0416763383981656,-0.04527841066631131,-0.022868671856032897,0
16001,-0.13593593722595912,-0.14430061710013978,-0.2372813867392711,0.9095849116257608,0.17532905856361758,-0.004906544998502565,5
16003,-0.12542718085978055,-0.12126116860989912,-0.08976155029994448,-0.0416763383981656,-0.04527841066631131,-0.02286867185603289,0
16005,-0.12542718085978055,-0.12126116860989912,-0.08976155029994448,-0.0416763383981656,-0.04527841066631131,-0.02286867185603289,0
16007,-0.12542718085978055,-0.12126116860989912,-0.08976155029994448,-0.0416763383981656,-0.04527841066631132,-0.02286867185603289,0
16009,-0.12542718085978055,-0.12126116860989912,-0.08976155029994448,-0.0416763383981656,-0.04527841066631132,-0.02286867185603289,0
16011,-0.12542718085978055,-0.12126116860989912,-0.08976155029994448,-0.041676338398165584,-0.04527841066631132,-0.022868671856032887,0
16013,-0.12542718085978055,-0.12126116860989912,-0.08976155029994448,-0.041676338398165584,-0.045278410666311324,-0.02286867185603289,0
16015,-0.12542718085978055,-0.12126116860989912,-0.08976155029994448,-0.041676338398165584,-0.045278410666311324,-0.02286867185603289,0
16017,-0.13096452279829393,-0.1265413780027902,-0.0995813122008684,-0.04865099991322913,-0.0559795368142268,-0.02533901891076061,0
16019,-0.12542718085978055,-0.12126116860989912,-0.08976155029994448,-0.041676338398165584,-0.04527841066631132,-0.02286867185603289,0
16021,-0.12542718085978055,-0.12126116860989912,-0.08976155029994448,-0.0416763383981656,-0.04527841066631132,-0.02286867185603289,0
16023,-0.13577239369574806,-0.14415068695921004,-0.2370509516701362,0.910236832582362,0.17575649804312465,-0.004823111950091685,5
16025,-0.12542718085978055,-0.12126116860989912,-0.08976155029994448,-0.0416763383981656,-0.04527841066631132,-0.02286867185603289,0
16027,-0.12542718085978052,-0.12126116860989905,-0.08976155029994448,-0.041676338398165584,-0.04527841066631132,-0.022868671856032897,0
16029,-0.14806935462608015,-0.15237559214233135,-0.1513213085537572,-0.139372908721861,-0.18348409776858565,-0.5373183598182291,0
16031,-0.12542718085978052,-0.12126116860989905,-0.08976155029994448,-0.041676338398165584,-0.04527841066631132,-0.022868671856032897,0
16033,-0.12542718085978052,-0.12126116860989905,-0.08976155029994448,-0.041676338398165584,-0.04527841066631132,-0.022868671856032897,0
16035,-0.12542718085978052,-0.12126116860989905,-0.08976155029994448,-0.041676338398165584,-0.04527841066631132,-0.022868671856032897,0
16037,-0.12542718085978052,-0.12126116860989905,-0.08976155029994448,-0.041676338398165584,-0.04527841066631132,-0.022868671856032897,0
16039,-0.12542718085978052,-0.12126116860989905,-0.08976155029994448,-0.041676338398165584,-0.04527841066631132,-0.022868671856032897,0
16041,-0.12542718085978052,-0.12126116860989905,-0.08976155029994448,-0.041676338398165584,-0.04527841066631132,-0.022868671856032897,0
16043,-0.12542718085978052,-0.12126116860989905,-0.08976155029994443,-0.041676338398165584,-0.0452784106663113,-0.022868671856032897,0
16045,-0.12542718085978052,-0.12126116860989905,-0.08976155029994443,-0.041676338398165584,-0.0452784106663113,-0.022868671856032897,0
16047,-0.12542718085978052,-0.12126116860989905,-0.08976155029994443,-0.041676338398165584,-0.0452784106663113,-0.022868671856032897,0
16049,-0.12542718085978052,-0.12126116860989905,-0.08976155029994443,-0.041676338398165584,-0.0452784106663113,-0.022868671856032897,0
16051,-0.12542718085978052,-0.12126116860989905,-0.08976155029994443,-0.041676338398165584,-0.04527841066631129,-0.022868671856032897,0
16053,-0.12542718085978052,-0.12126116860989905,-0.08976155029994443,-0.041676338398165584,-0.0452784106663113,-0.0228686718560329,0
16055,0.850546029258803,0.028620489484103333,0.05030646060850871,-0.02343322098860561,-0.009661067733443978,-0.00886102253509797,1
16057,-0.12542718085978052,-0.12126116860989905,-0.08976155029994443,-0.041676338398165584,-0.0452784106663113,-0.022868671856032904,0
16059,-0.30535583407236033,0.8393633503535007,0.10862184617959947,0.004212053083661514,-0.05770017724269692,-0.01266438571373078,2
16061,-0.12542718085978052,-0.12126116860989905,-0.08976155029994443,-0.0416763383981656,-0.0452784106663113,-0.0228686718560329,0
16063,-0.12542718085978052,-0.12126116860989905,-0.08976155029994443,-0.041676338398165584,-0.04527841066631131,-0.022868671856032908,0
16065,-0.12542718085978052,-0.12126116860989905,-0.08976155029994443,-0.041676338398165584,-0.04527841066631131,-0.022868671856032908,0
16067,-0.12542718085978052,-0.12126116860989905,-0.08976155029994443,-0.041676338398165584,-0.04527841066631132,-0.0228686718560329,0
16069,-0.18086191364466198,0.030414785254689942,-0.16110975027575944,-0.29652699209683026,0.877118880922162,0.09594934193831063,4
16071,-0.12542718085978052,-0.12126116860989905,-0.08976155029994443,-0.041676338398165584,-0.0452784106663113,-0.0228686718560329,0
16073,-0.13900827465597412,-0.13029366636138634,-0.11749602541581836,-0.07916841918673734,-0.09959226957959316,-0.18924297103857016,0
16075,-0.12542718085978052,-0.12126116860989905,-0.08976155029994444,-0.0416763383981656,-0.0452784106663113,-0.022868671856032904,0
16077,-0.14806935462608012,-0.15237559214233132,-0.15132130855375728,-0.13937290872186106,-0.1834840977685857,-0.5373183598182293,0
16079,-0.14806935462608012,-0.15237559214233135,-0.15132130855375722,-0.13937290872186106,-0.1834840977685856,-0.5373183598182293,0
16081,-0.12542718085978052,-0.12126116860989905,-0.08976155029994443,-0.041676338398165584,-0.04527841066631131,-0.02286867185603289,0
16083,-0.12542718085978047,-0.12126116860989902,-0.08976155029994443,-0.041676338398165584,-0.0452784106663113,-0.02286867185603289,0
16085,-0.12542718085978047,-0.12126116860989902,-0.08976155029994443,-0.041676338398165584,-0.0452784106663113,-0.02286867185603289,0
16087,-0.12542718085978047,-0.12126116860989902,-0.08976155029994443,-0.041676338398165584,-0.0452784106663113,-0.02286867185603289,0
17001,-0.24120937715907126,-0.3506175888545793,0.850223325496932,0.04820645399810152,0.04548699069739805,-0.030524109994762263,3
17003,-0.2396633075594879,-0.34876499204179146,0.8592847449575406,0.0571595818776415,0.05801158954524445,0.01475911808491768,3
17005,-0.12542718085978047,-0.12126116860989902,-0.08976155029994443,-0.041676338398165584,-0.04527841066631129,-0.02286867185603289,0
17007,0.8345346536937506,0.02251367618945416,0.02329844447266211,0.13831818109970487,0.027448599618809414,-0.005990117798115178,1
17009,-0.12542718085978047,-0.12126116860989905,-0.08976155029994443,-0.041676338398165584,-0.04527841066631129,-0.02286867185603289,0
17011,0.8505350579408516,0.028604699907251462,0.05026712860087261,-0.02346174430058651,-0.009794591160995415,-0.008355074623879473,1
17013,-0.12542718085978052,-0.12126116860989905,-0.08976155029994443,-0.041676338398165584,-0.04527841066631131,-0.022868671856032897,0
17015,-0.12542718085978052,-0.12126116860989905,-0.08976155029994443,-0.041676338398165584,-0.04527841066631131,-0.022868671856032897,0
17017,-0.12542718085978052,-0.12126116860989905,-0.08976155029994443,-0.041676338398165584,-0.04527841066631131,-0.02286867185603289,0
17019,-0.305470778571576,0.8391337670474006,0.10957743478013443,0.004311557543698283,-0.057596157961540426,-0.012626499720271672,2
17021,-0.30617345715829464,0.8370857356063871,0.105741949297289,-0.00010143590690202546,-0.06372832950685701,-0.03515719456801749,2
17023,-0.12623037821917954,-0.12081212060959252,-0.09069656279512896,-0.04152942321060739,-0.046343586684271215,-0.02142177840247363,0
17025,-0.23966330755948784,-0.34876499204179146,0.8592847449575406,0.057159581877641474,0.05801158954524437,0.0147591180849176,3
17027,-0.30535583407236017,0.8393633503535005,0.10862184617959947,0.004212053083661628,-0.057700177242696785,-0.012664385713730669,2
17029,0.8381557241040797,0.0852967238289621,0.06187305377667754,-0.020739379555465298,-0.01045456043706879,-0.008278642739764594,1
17031,0.8422677919109389,0.06760674862933952,0.0581003925297929,-0.021248983779877918,-0.010667804218225404,-0.006312239559284436,1
17033,-0.2414847210398513,0.4562137560744182,-0.04144108378292853,0.40770809493820204,0.058054798326015226,-0.0096066484233371,2
17035,0.850546029258803,0.028620489484103177,0.05030646060850864,-0.023433220988605532,-0.00966106773344387,-0.008861022535097907,1
17037,0.7583843088436631,0.29697258470661425,0.101172392541826,-0.011076667584288023,-0.014698225140075584,-0.006528509917539476,1
17039,-0.12542718085978052,-0.12126116860989905,-0.08976155029994443,-0.0416763383981656,-0.04527841066631131,-0.0228686718560329,0
17041,-0.14212455940227262,-0.1040516393393102,-0.1455777704336334,-0.1756893099456646,0.4606429173019467,0.04424653934757799,4
17043,0.8487817501481055,0.037410501072352935,0.052522397643869685,-0.022713775743801783,-0.0096795715966844,-0.008720854209404874,1
17045,-0.12542718085978052,-0.12126116860989905,-0.08976155029994443,-0.0416763383981656,-0.04527841066631131,-0.022868671856032897,0
17047,-0.12542718085978052,-0.12126116860989905,-0.08976155029994443,-0.0416763383981656,-0.04527841066631131,-0.022868671856032897,0
17049,0.8505287053759842,0.02858600918045784,0.050450288542745775,-0.02341824245018706,-0.009645414371336142,-0.008855320141881751,1
17051,-0.2396633075594879,-0.3487649920417916,0.8592847449575406,0.05715958187764141,0.0580115895452443,0.014759118084917585,3
17053,-0.12542718085978052,-0.12126116860989905,-0.08976155029994448,-0.0416763383981656,-0.04527841066631129,-0.02286867185603289,0
17055,-0.30535583407236,0.8393633503535003,0.10862184617959923,0.0042120530836615025,-0.05770017724269694,-0.012664385713730755,2
17057,-0.12542718085978052,-0.12126116860989905,-0.08976155029994448,-0.0416763383981656,-0.0452784106663113,-0.022868671856032897,0
17059,-0.12542718085978047,-0.12126116860989902,-0.08976155029994443,-0.04167633839816557,-0.0452784106663113,-0.02286867185603289,0
17061,-0.12542718085978047,-0.12126116860989902,-0.08976155029994443,-0.04167633839816557,-0.04527841066631131,-0.02286867185603289,0
17063,-0.12542718085978047,-0.12126116860989902,-0.08976155029994443,-0.04167633839816557,-0.04527841066631132,-0.02286867185603289,0
17065,-0.12542718085978047,-0.12126116860989902,-0.08976155029994443,-0.041676338398165584,-0.04527841066631131,-0.022868671856032897,0
17067,-0.12542718085978052,-0.12126116860989905,-0.08976155029994443,-0.041676338398165584,-0.0452784106663113,-0.022868671856032897,0
17069,-0.12542718085978052,-0.12126116860989905,-0.08976155029994443,-0.041676338398165584,-0.0452784106663113,-0.022868671856032904,0
17071,-0.12542718085978052,-0.12126116860989905,-0.08976155029994443,-0.041676338398165584,-0.0452784106663113,-0.022868671856032904,0
17073,-0.12542718085978052,-0.12126116860989905,-0.08976155029994443,-0.041676338398165584,-0.0452784106663113,-0.0228686718560329,0
17075,0.8505460292588031,0.028620489484103093,0.05030646060850859,-0.02343322098860553,-0.009661067733443869,-0.008861022535097901,1
17077,0.8505460292588031,0.02862048948410305,0.050306460608508574,-0.02343322098860553,-0.009661067733443851,-0.008861022535097894,1
17079,-0.14806935462608012,-0.15237559214233132,-0.15132130855375728,-0.13937290872186106,-0.1834840977685857,-0.5373183598182293,0
17081,-0.12542718085978047,-0.12126116860989905,-0.08976155029994441,-0.04167633839816557,-0.04527841066631128,-0.022868671856032887,0
17083,-0.12542718085978047,-0.12126116860989905,-0.08976155029994441,-0.04167633839816557,-0.04527841066631128,-0.022868671856032887,0
17085,-0.12542718085978047,-0.12126116860989905,-0.08976155029994441,-0.041676338398165584,-0.0452784106663113,-0.02286867185603288,0
17087,-0.12542718085978047,-0.12126116860989905,-0.0897615502999444,-0.04167633839816557,-0.04527841066631129,-0.022868671856032887,0
17089,0.4642623128108104,0.6444728440656203,0.1480654262889117,0.002956903127667384,-0.02797512624011084,-0.004811882822299062,1
17091,-0.12686714104552566,-0.11649814241887403,-0.1020287681864213,-0.029481603647229605,-0.021982133327660792,-0.02403637546025289,0
17093,0.8505351525771545,0.0285988364513095,0.05039678411033116,-0.02342381450258316,-0.009651237415363948,-0.008857441426955813,1
17095,-0.1796733387314559,-0.2201982011019544,0.15650564448081225,-0.05472924410728999,-0.22323346373387448,0.7909581348496068,6
17097,0.8283346660484604,0.10773784946492032,0.05803454541071822,-0.020339390642421552,0.04573776627303586,-0.001342165726271769,1
17099,-0.3055249641615723,0.8390250844591658,0.11002819832887248,0.004358426266917723,-0.057547165084578765,-0.012608965413046996,2
17101,-0.30535583407236,0.8393633503535001,0.10862184617959927,0.00421205308366164,-0.05770017724269672,-0.012664385713730636,2
17103,-0.12542718085978047,-0.12126116860989905,-0.08976155029994441,-0.04167633839816557,-0.04527841066631128,-0.022868671856032887,0
17105,-0.2396633075594879,-0.3487649920417916,0.8592847449575406,0.0571595818776415,0.05801158954524443,0.014759118084917602,3
17107,0.8505439254323649,0.028616299970434363,0.050323937294584405,-0.02343140092590624,-0.009659165651704077,-0.008860329620838117,1
17109,-0.12542718085978047,-0.12126116860989905,-0.08976155029994441,-0.041676338398165584,-0.04527841066631128,-0.02286867185603288,0
17111,0.7855508622801686,0.0191169413076258,0.04048358741803202,-0.024724834533534874,-0.010964869512069715,-0.009620626711961629,1
17113,0.6867649192304524,-0.008155761294352509,-0.05276647648126768,0.4930833704141448,0.1051897837256416,-0.0012829448582025356,1
17115,0.6548437946965836,0.4579403136062509,0.12609284880309712,-0.004467269158945599,-0.020821983882517974,-0.0008001255152008635,1
17117,-0.12542718085978047,-0.12126116860989905,-0.08976155029994441,-0.04167633839816556,-0.04527841066631128,-0.022868671856032887,0
17119,-0.26168275085868603,0.551732341121852,-0.05010160362987474,0.6546038422931499,0.0998491921784636,-0.002974497091830344,2
17121,-0.3067971574605413,0.8363857959093566,0.12070131063420116,0.0054679879560216174,-0.05638273922052335,-0.012185649033258295,2
17123,-0.1293022019297353,-0.11611211681230793,-0.09628310351712226,-0.04355504824053162,-0.046437682266541984,-0.0192665663780322,0
17125,-0.13577239369574828,-0.14415068695921004,-0.2370509516701361,0.9102368325823618,0.1757564980431245,-0.0048231119500916604,5
17127,-0.12542718085978047,-0.12126116860989905,-0.08976155029994441,-0.04167633839816557,-0.04527841066631129,-0.02286867185603289,0
17129,-0.12542718085978047,-0.12126116860989905,-0.08976155029994441,-0.04167633839816557,-0.04527841066631129,-0.02286867185603289,0
17131,-0.12542718085978047,-0.12126116860989905,-0.0897615502999444,-0.04167633839816556,-0.0452784106663113,-0.022868671856032887,0
17133,-0.12542718085978047,-0.12126116860989905,-0.0897615502999444,-0.04167633839816556,-0.0452784106663113,-0.022868671856032887,0
17135,-0.1480738894242946,-0.1523856275310739,-0.15138589757596882,-0.13895543021021872,-0.18338714785495688,-0.537310396321092,0
17137,-0.12542718085978047,-0.12126116860989905,-0.0897615502999444,-0.04167633839816557,-0.0452784106663113,-0.022868671856032887,0
17139,-0.12542718085978044,-0.12126116860989905,-0.08976155029994443,-0.04167633839816557,-0.04527841066631129,-0.02286867185603288,0
17141,-0.011268144723414242,0.8410868242993488,0.1409729569717777,0.007544291886365836,-0.046710305902765335,-0.009005549405528678,2
17143,0.041292182808118735,0.8321618901435346,0.14438575241818202,0.007465479100744978,-0.04572164082972209,-0.004558826222497165,2
17145,-0.2396633075594881,-0.3487649920417916,0.8592847449575406,0.057159581877641384,0.05801158954524426,0.014759118084917554,3
17147,-0.12871078768857186,-0.11685933535722433,-0.10202637815253783,-0.028760722086116675,-0.0246202732632768,-0.024664554317796482,0
17149,-0.12542718085978044,-0.12126116860989905,-0.0897615502999444,-0.04167633839816557,-0.04527841066631128,-0.022868671856032877,0
17151,-0.12542718085978044,-0.12126116860989905,-0.0897615502999444,-0.04167633839816557,-0.04527841066631128,-0.022868671856032877,0
17153,-0.12542718085978044,-0.12126116860989905,-0.0897615502999444,-0.04167633839816557,-0.04527841066631128,-0.02286867185603288,0
17155,-0.12542718085978044,-0.12126116860989905,-0.0897615502999444,-0.04167633839816557,-0.04527841066631128,-0.02286867185603288,0
17157,0.7849773482127829,0.009149125152434302,0.020935095660953158,-0.05648050000094166,-0.058384306952044565,-0.1841893776274548,1
17159,-0.12542718085978044,-0.12126116860989905,-0.0897615502999444,-0.04167633839816557,-0.04527841066631129,-0.02286867185603288,0
17161,0.22058599882693555,0.7802273097735222,0.15263402456609645,0.007100217800931513,-0.03765070101655565,-0.006917022068474442,2
17163,0.44201579625439663,-0.033230503304546806,-0.015846547126536374,-0.014023585721049229,-0.017425016264709985,-0.014366520829539363,1
17165,-0.12542718085978047,-0.12126116860989905,-0.0897615502999444,-0.04167633839816555,-0.04527841066631129,-0.02286867185603288,0
17167,-0.09743091245048932,-0.11635888618792292,-0.09302617206507463,-0.043148357013800924,-0.044807478256565794,-0.020656006766281203,0
17169,-0.12542718085978047,-0.12126116860989905,-0.0897615502999444,-0.04167633839816557,-0.0452784106663113,-0.02286867185603288,0
17171,-0.12542718085978044,-0.12126116860989905,-0.08976155029994443,-0.04167633839816557,-0.04527841066631129,-0.022868671856032877,0
17173,-0.12542718085978044,-0.12126116860989905,-0.08976155029994443,-0.04167633839816557,-0.04527841066631129,-0.022868671856032877,0
17175,0.8505460292588031,0.02862048948410315,0.050306460608508685,-0.02343322098860544,-0.009661067733443824,-0.00886102253509788,1
17177,0.8503240875056128,0.029766989691751674,0.05058423742318847,-0.02337393617885863,-0.00967178088877919,-0.008847200932892775,1
17179,0.8505460292588033,0.028620489484103083,0.05030646060850868,-0.023433220988605463,-0.009661067733443851,-0.008861022535097891,1
17181,-0.12542718085978044,-0.12126116860989905,-0.08976155029994443,-0.04167633839816556,-0.0452784106663113,-0.02286867185603288,0
17183,0.06610525949909038,0.8270313892982452,0.1460195883823416,0.007834826142802054,-0.043360809897783764,-0.008108712424041273,2
17185,-0.12542718085978044,-0.12126116860989905,-0.08976155029994443,-0.04167633839816556,-0.0452784106663113,-0.02286867185603288,0
17187,-0.12542718085978044,-0.12126116860989905,-0.08976155029994443,-0.04167633839816556,-0.0452784106663113,-0.02286867185603288,0
17189,-0.14807183504483815,-0.15238053195554085,-0.15130070177178082,-0.13937076266144832,-0.18348185498659966,-0.5373175426797878,0
17191,-0.12542718085978044,-0.12126116860989905,-0.08976155029994443,-0.04167633839816557,-0.04527841066631128,-0.02286867185603288,0
17193,-0.12542718085978044,-0.12126116860989905,-0.08976155029994443,-0.04167633839816557,-0.04527841066631128,-0.02286867185603288,0
17195,0.8500552352833103,0.031201023559192024,0.050863178349170764,-0.02330732600141353,-0.009692135058920987,-0.008832682974283286,1
17197,0.6568155756449358,0.21144980266320335,0.060961679552114324,0.021764288805239233,-0.012304687894010985,-0.005547963104493605,1
17199,-0.3048155054478922,0.8360607455996669,0.10729245086937718,0.0035142429079217503,-0.05651713618569607,-0.012655796749855416,2
17201,0.8152062591919371,0.16319847027291107,0.07703056860754742,-0.017112752689728863,-0.011776842672794106,-0.007555393350140873,1
17203,-0.12542718085978044,-0.12126116860989905,-0.08976155029994443,-0.04167633839816557,-0.04527841066631128,-0.02286867185603288,0
18001,0.8505448075754659,0.028618056576736217,0.05031660958856975,-0.02343216405008728,-0.009659963164518852,-0.00886062014879447,1
18003,0.6176264205787075,0.5028383035996581,0.13261531906278368,-0.002415238959541581,-0.02144234181285291,-0.004573068643925342,1
18005,-0.237434461674146,0.8432024782468887,0.13560760684117856,0.007185441338419554,-0.05337240162758016,-0.010394699043066778,2
18007,-0.12542718085978044,-0.12126116860989905,-0.08976155029994443,-0.04167633839816557,-0.04527841066631128,-0.02286867185603288,0
18009,-0.12542718085978047,-0.12126116860989905,-0.08976155029994443,-0.04167633839816557,-0.04527841066631128,-0.02286867185603288,0
18011,0.612687707435655,0.5084885954021331,0.13332495027154084,-0.0021437181347630013,-0.021401159981531127,-0.005593407173197035,1
18013,-0.12542718085978047,-0.12126116860989905,-0.08976155029994441,-0.04167633839816557,-0.04527841066631129,-0.02286867185603288,0
18015,-0.12542718085978044,-0.12126116860989905,-0.0897615502999444,-0.04167633839816555,-0.04527841066631128,-0.022868671856032887,0
18017,0.8503760806748941,0.029207550530518156,0.05030199768206195,-0.02346928577945404,-0.009255014241871064,-0.00842725445105687,1
18019,0.8499652185685564,0.02798818629526689,0.04650696526146174,0.000819662453840388,-0.0040399948330736655,-0.008405963011282571,1
18021,-0.2396633075594883,-0.3487649920417917,0.8592847449575406,0.05715958187764145,0.058011589545244366,0.014759118084917554,3
18023,0.8501626859954989,0.02786687292574973,0.05344602905431122,-0.023106278938993682,-0.00931948252599018,-0.00873659120045078,1
18025,-0.12542718085978044,-0.12126116860989905,-0.08976155029994441,-0.04167633839816557,-0.04527841066631128,-0.02286867185603288,0
18027,-0.1357723936957483,-0.14415068695921002,-0.2370509516701361,0.910236832582362,0.17575649804312438,-0.004823111950091715,5
18029,0.8505334063286611,0.0285953615746678,0.05041127857184025,-0.02342230502090545,-0.00964965993428612,-0.008856866763783547,1
18031,0.8505460292588035,0.02862048948410317,0.050306460608508775,-0.023433220988605383,-0.009661067733443768,-0.008861022535097853,1
18033,0.5236460954291094,-0.0016851310346239965,-0.07464455504519588,0.5334717442392225,0.10848666782952694,-0.0024396921839110906,1
18035,0.8505370956429751,0.02860270346813762,0.05038065373746765,-0.023425494352285182,-0.0096529929437747,-0.00885808095156675,1
18037,-0.1435733127018422,-0.14777650674320822,-0.1552629537647746,-0.08944276012732452,-0.2690441678000965,0.8252455116617545,6
18039,0.8278958155796438,0.12079911114572367,0.07075448505527325,-0.01898376462306456,-0.012043813016669735,-0.00328900796375386,1
18041,0.8505459662504545,0.02862036400182362,0.05030698406550695,-0.02343316647455929,-0.009661010762703252,-0.008861001781075089,1
18043,-0.2396633075594883,-0.3487649920417916,0.8592847449575408,0.057159581877641426,0.058011589545244276,0.014759118084917554,3
18045,-0.30535583407235983,0.8393633503534996,0.1086218461795992,0.004212053083661685,-0.0577001772426967,-0.012664385713730578,2
18047,-0.12542718085978044,-0.12126116860989898,-0.08976155029994437,-0.04167633839816555,-0.04527841066631128,-0.022868671856032887,0
18049,-0.2396633075594883,-0.3487649920417917,0.8592847449575408,0.05715958187764144,0.058011589545244276,0.014759118084917531,3
18051,0.20943850100643285,-0.0962312331200606,-0.09983412748835704,-0.09860500723598384,-0.15451375064706646,-0.4959472878787377,0
18053,0.8455244059757115,0.025871648030712797,0.04412032915916513,-0.02755629083610828,-0.028744285255599994,0.06287027326061273,1
18055,-0.12542718085978044,-0.12126116860989898,-0.08976155029994437,-0.04167633839816556,-0.04527841066631129,-0.022868671856032887,0
18057,0.8487136888903482,0.02517503725728754,0.06459247299263714,-0.021945857124884702,-0.008108554809667231,-0.008295570704719918,1
18059,-0.12542718085978044,-0.12126116860989898,-0.08976155029994437,-0.04167633839816556,-0.0452784106663113,-0.02286867185603289,0
18061,0.8489325767286036,0.027393737850302947,0.047353188638144084,-0.02546344912071736,-0.0190979092247871,0.026739193286279262,1
18063,-0.1254271808597804,-0.12126116860989898,-0.08976155029994437,-0.04167633839816556,-0.04527841066631127,-0.02286867185603288,0
18065,-0.306571012229898,0.8368673931968653,0.11879185992740515,0.005269730489209842,-0.056591360584136975,-0.012261299573271529,2
18067,0.8456101993126666,0.05314539645384657,0.05530875956150425,-0.022253634841491825,-0.010009357400357959,-0.008615608328369065,1
18069,0.8470071919437016,0.04635243485218503,0.053590709401983454,-0.02008524554068811,-0.009316808252799524,-0.008626615336329906,1
18071,-0.2396633075594883,-0.3487649920417916,0.8592847449575406,0.05715958187764144,0.058011589545244276,0.014759118084917538,3
18073,-0.14465474658802574,-0.14370165409517574,-0.1523972258939203,-0.08902447095341216,-0.26888916398394763,0.8253555083348969,6
18075,0.8504922966548425,0.028513677429246823,0.050751949392311535,-0.02338682713844537,-0.009612584949724631,-0.00884336072613906,1
18077,-0.1254271808597804,-0.12126116860989898,-0.08976155029994437,-0.04167633839816555,-0.04527841066631127,-0.02286867185603288,0
18079,-0.1254271808597804,-0.12126116860989898,-0.08976155029994437,-0.04167633839816555,-0.04527841066631128,-0.02286867185603288,0
18081,-0.15417360876260638,0.04992124259553764,-0.06558805237199737,-0.01839672465937496,-0.05191203767095949,-0.02418149814370436,0
18083,-0.3053571381107295,0.8393609673654558,0.10862885348912016,0.004211383738889455,-0.05770143013098485,-0.012671955250036657,2
18085,0.8180273494212805,0.1546841591717599,0.07556678964900476,-0.017491225790296116,-0.011620441104983056,-0.007559436287141241,1
18087,-0.2396633075594883,-0.3487649920417917,0.8592847449575408,0.057159581877641474,0.0580115895452443,0.014759118084917531,3
18089,-0.21071871419941507,0.4361247486684956,0.004262167145210138,0.07778790382056501,-0.016585702757386942,-0.020182748087631912,2
18091,-0.1577375522383626,0.7482591734934438,0.09871027282204058,0.002131986824620727,-0.0648203702036057,0.033017418342323177,2
18093,0.8505440455030833,0.028619600695026188,0.05030439756785116,-0.023429256423252474,-0.009660501778892864,-0.008861745301738042,1
18095,0.8505412291039117,0.02861093145037599,0.05034633186302988,-0.02342906870531754,-0.009656728340470707,-0.008859441726957665,1
18097,0.7086930094275098,0.38166545463610746,0.1130355336812153,0.0058778804588731064,-0.009800384231528618,-0.005274458462911063,1
18099,0.8505053700594909,0.028551595692556418,0.05039383467177107,-0.02347051083813631,-0.009897000967750091,-0.007893787884109738,1
18101,-0.1263753155920774,-0.12283776896561566,-0.09204429851087027,-0.04128657158138335,-0.04658842056802917,-0.02425118743591626,0
18103,-0.2396633075594883,-0.3487649920417917,0.8592847449575408,0.05715958187764144,0.058011589545244324,0.014759118084917524,3
18105,0.8505215960403223,0.028571871132991436,0.050509257599467255,-0.023412101314980883,-0.009638996671260544,-0.008852982232503347,1
18107,0.8245734636093813,0.13422259387615507,0.07143843278755628,-0.01845973042099494,-0.01125263262377755,-0.007815628157200995,1
18109,-0.12542718085978033,-0.12126116860989893,-0.08976155029994436,-0.04167633839816556,-0.04527841066631125,-0.022868671856032887,0
18111,-0.12542718085978033,-0.1212611686098989,-0.08976155029994436,-0.041676338398165536,-0.04527841066631124,-0.02286867185603287,0
18113,0.2773538289269041,0.756110240748177,0.1530617564218296,0.006495480691833725,-0.0354110354582433,-0.0065360256845373955,2
18115,-0.12542718085978033,-0.1212611686098989,-0.08976155029994436,-0.041676338398165536,-0.04527841066631125,-0.02286867185603287,0
18117,-0.12542718085978033,-0.1212611686098989,-0.08976155029994436,-0.041676338398165536,-0.04527841066631125,-0.022868671856032863,0
18119,-0.12542718085978033,-0.1212611686098989,-0.08976155029994436,-0.041676338398165536,-0.04527841066631125,-0.022868671856032863,0
18121,-0.12542718085978033,-0.1212611686098989,-0.08976155029994436,-0.041676338398165536,-0.04527841066631125,-0.022868671856032863,0
18123,-0.3053558340723598,0.8393633503534993,0.1086218461795992,0.004212053083661734,-0.05770017724269664,-0.01266438571373053,2
