calinski,davies,silhouette_median,silhouette_mean,calinski_inverse,density,clusters,r_clusters,n_clusters,bic,covariance_type,model,score
2503.1552653504996,1.60635145655599,0.773820627784473,0.609780434426372,0.00039949579390552784,2.7328303337793325,"{0: {'label': 0, 'median': 0.7454761637535177, 'mean': 0.6777170550047471, 'density': 0.6777170550047463, 'sum': 746.8441946152313, 'count': 1102}, 1: {'label': 1, 'median': 0.9999493320270689, 'mean': 0.9998962331722817, 'density': 0.9998962331722724, 'sum': 832.9135622325107, 'count': 833}, 2: {'label': 2, 'median': -0.3558994221618638, 'mean': -0.19044066491423914, 'density': -0.19044066491423914, 'sum': -96.362976446605, 'count': 506}, 3: {'label': 3, 'median': 0.9990702777104928, 'mean': 0.9981923742027545, 'density': 0.9981923742027551, 'sum': 388.2968335648715, 'count': 389}, 4: {'label': 4, 'median': 0.6987258436408087, 'mean': 0.24746533631379788, 'density': 0.24746533631379794, 'sum': 99.72853053446055, 'count': 403}}",5,5,-32338.97085127984,full,"GaussianMixture(n_components=5, n_init=100, random_state=5, reg_covar=0.001)",1.126079381429437
2762.5287423363866,1.596151316752298,0.7981555139029709,0.6445448489428822,0.00036198718394301954,2.945577181807034,"{0: {'label': 0, 'median': 0.7446974043174558, 'mean': 0.6765819268956172, 'density': 0.6765819268956172, 'sum': 746.2698653658658, 'count': 1103}, 1: {'label': 1, 'median': 0.9929274699521823, 'mean': 0.9852013849127291, 'density': 0.9852013849127286, 'sum': 433.4886093616008, 'count': 440}, 2: {'label': 2, 'median': 0.9999805446930867, 'mean': 0.9999611656894046, 'density': 0.999961165689395, 'sum': 832.9676510192741, 'count': 833}, 3: {'label': 3, 'median': 0.8004009860813784, 'mean': 0.4765848482534995, 'density': 0.47658484825349967, 'sum': 168.23445143348533, 'count': 353}, 4: {'label': 4, 'median': -0.3886947118344326, 'mean': -0.1927521439442066, 'density': -0.19275214394420653, 'sum': -97.14708054788012, 'count': 504}}",5,5,-29060.028211286237,diag,"GaussianMixture(covariance_type='diag', n_components=5, n_init=100,
                random_state=5, reg_covar=0.001)",1.3490638778707928
5689.618760524348,0.44720089146416236,0.9631186040877354,0.8595725932718435,0.00017575870055445357,4.516225930652018,"{0: {'label': 0, 'median': 0.998800063001969, 'mean': 0.9974865292093421, 'density': 0.9974865292093247, 'sum': 857.8384151200343, 'count': 860}, 1: {'label': 1, 'median': 0.8209611819568037, 'mean': 0.7201513269175885, 'density': 0.7201513269175888, 'sum': 998.1297391077777, 'count': 1386}, 2: {'label': 2, 'median': 0.9636453077084036, 'mean': 0.9155322497395438, 'density': 0.9155322497395431, 'sum': 240.78498168150003, 'count': 263}, 3: {'label': 3, 'median': 0.979738059834514, 'mean': 0.9438619832242311, 'density': 0.9438619832242318, 'sum': 458.71692384697633, 'count': 486}, 4: {'label': 4, 'median': 0.975229356046491, 'mean': 0.9391938415613287, 'density': 0.939193841561329, 'sum': 223.52813429159622, 'count': 238}}",5,5,-11852.466100973943,tied,"GaussianMixture(covariance_type='tied', n_components=5, n_init=100,
                random_state=5, reg_covar=0.001)",4.068849280487301
2240.226579567502,1.2966030103501722,0.9450286223415452,0.4998616424503392,0.0004463834190348103,3.4190963855901755,"{0: {'label': 0, 'median': 0.9973015626753269, 'mean': 0.9954168454347591, 'density': 0.9954168454347585, 'sum': 190.12461747803897, 'count': 191}, 1: {'label': 1, 'median': 0.9990967664439938, 'mean': 0.998317975353608, 'density': 0.9983179753536083, 'sum': 393.33728228932154, 'count': 394}, 2: {'label': 2, 'median': 0.9999643825019087, 'mean': 0.9999299086704281, 'density': 0.9999299086704141, 'sum': 835.9414036484778, 'count': 836}, 3: {'label': 3, 'median': 0.9376635601478747, 'mean': 0.917162446830334, 'density': 0.9171624468303343, 'sum': 708.0494089530179, 'count': 772}, 4: {'label': 4, 'median': -0.6203295550762045, 'mean': -0.4917307906989399, 'density': -0.4917307906989403, 'sum': -511.4000223268975, 'count': 1040}}",5,5,-24825.5452908591,spherical,"GaussianMixture(covariance_type='spherical', n_components=5, n_init=100,
                random_state=5, reg_covar=0.001)",2.1220469918209686
3964.1910951909376,0.7531749819731609,0.8070944741848576,0.6108709524445997,0.00025225827312238446,3.297959659271528,"{0: {'label': 0, 'median': -0.047957809700618456, 'mean': -0.12437581947337566, 'density': -0.12437581947337562, 'sum': -66.9141908766761, 'count': 538}, 1: {'label': 1, 'median': 0.9999717351563296, 'mean': 0.999944072058432, 'density': 0.9999440720584197, 'sum': 833.9533560967324, 'count': 834}, 2: {'label': 2, 'median': 0.9990637265032577, 'mean': 0.9981781852565142, 'density': 0.9981781852565146, 'sum': 388.29131406478405, 'count': 389}, 3: {'label': 3, 'median': 0.7309456002767505, 'mean': 0.38337346667815814, 'density': 0.38337346667815786, 'sum': 118.0790277368727, 'count': 308}, 4: {'label': 4, 'median': 0.8081838808628805, 'mean': 0.7778595143816412, 'density': 0.7778595143816412, 'sum': 597.3961070451005, 'count': 768}, 5: {'label': 5, 'median': 0.7063436165722939, 'mean': 0.2629802403701707, 'density': 0.2629802403701708, 'sum': 104.1401751865876, 'count': 396}}",6,6,-34107.011429398925,full,"GaussianMixture(n_components=6, n_init=100, random_state=5, reg_covar=0.001)",2.544532419025245
2702.9678672157315,1.3937157164105092,0.8786913663043218,0.5620731059204268,0.0003699637025393418,2.740905414516842,"{0: {'label': 0, 'median': -0.24292503274162588, 'mean': -0.3051765397973794, 'density': -0.3051765397973797, 'sum': -111.69461356584087, 'count': 366}, 1: {'label': 1, 'median': 0.9999755902873787, 'mean': 0.9999512643927484, 'density': 0.9999512643927568, 'sum': 833.9593545035522, 'count': 834}, 2: {'label': 2, 'median': 0.99367954404101, 'mean': 0.986909685325123, 'density': 0.986909685325122, 'sum': 431.27953248707877, 'count': 437}, 3: {'label': 3, 'median': 0.8773816584150381, 'mean': 0.8445817301692241, 'density': 0.8445817301692241, 'sum': 627.5242255157335, 'count': 743}, 4: {'label': 4, 'median': -0.5018464926543322, 'mean': -0.25976511803780733, 'density': -0.2597651180378074, 'sum': -130.40208925497927, 'count': 502}, 5: {'label': 5, 'median': 0.7946831947241584, 'mean': 0.474404392464926, 'density': 0.47440439246492616, 'sum': 166.51594175518903, 'count': 351}}",6,6,-31189.966930232156,diag,"GaussianMixture(covariance_type='diag', n_components=6, n_init=100,
                random_state=5, reg_covar=0.001)",1.3468197344037933
5911.211572614244,0.5459921061461687,0.9609674387620808,0.7604154805494661,0.00016917005722360707,5.064348491976199,"{0: {'label': 0, 'median': 0.9990154707111604, 'mean': 0.9978073875465625, 'density': 0.997807387546567, 'sum': 856.1187385149507, 'count': 858}, 1: {'label': 1, 'median': 0.9332488034505315, 'mean': 0.8406134370198795, 'density': 0.8406134370198792, 'sum': 184.0943427073536, 'count': 219}, 2: {'label': 2, 'median': 0.9797218511428545, 'mean': 0.9437703069679194, 'density': 0.9437703069679192, 'sum': 458.67236918640884, 'count': 486}, 3: {'label': 3, 'median': 0.5993854631019171, 'mean': 0.42489159314139835, 'density': 0.424891593141398, 'sum': 498.39783875486023, 'count': 1173}, 4: {'label': 4, 'median': 0.9764078853204998, 'mean': 0.9430989474024764, 'density': 0.9430989474024765, 'sum': 221.62825263958194, 'count': 235}, 5: {'label': 5, 'median': 0.9615151479031598, 'mean': 0.9141668198979597, 'density': 0.9141668198979596, 'sum': 239.51170681326545, 'count': 262}}",6,6,-15924.685045460381,tied,"GaussianMixture(covariance_type='tied', n_components=6, n_init=100,
                random_state=5, reg_covar=0.001)",4.518187215772807
3097.2186367506397,0.5213552105265474,0.9943802023222467,0.4842110426698354,0.000322870328924897,4.831221300676857,"{0: {'label': 0, 'median': 0.9943377392836614, 'mean': 0.9900174537978946, 'density': 0.9900174537978947, 'sum': 164.3428973304505, 'count': 166}, 1: {'label': 1, 'median': 0.9999643825019087, 'mean': 0.9999294011561679, 'density': 0.999929401156154, 'sum': 835.9409793665563, 'count': 836}, 2: {'label': 2, 'median': 0.9988850270583494, 'mean': 0.9977784802352254, 'density': 0.9977784802352242, 'sum': 400.1091705743254, 'count': 401}, 3: {'label': 3, 'median': -0.11457091650182763, 'mean': -0.14880387886067667, 'density': -0.1488038788606767, 'sum': -215.46801659025982, 'count': 1448}, 4: {'label': 4, 'median': 0.998016559338228, 'mean': 0.9966582563969621, 'density': 0.9966582563969619, 'sum': 190.36172697181976, 'count': 191}, 5: {'label': 5, 'median': 0.9973783896419173, 'mean': 0.9956415879512983, 'density': 0.9956415879512985, 'sum': 190.16754329869798, 'count': 191}}",6,6,-23296.72495901153,spherical,"GaussianMixture(covariance_type='spherical', n_components=6, n_init=100,
                random_state=5, reg_covar=0.001)",4.309543219821385
4165.087189928301,0.731873744979817,0.886750419190121,0.6716709847968871,0.0002400910123605874,4.247472863144297,"{0: {'label': 0, 'median': 0.6956923314785362, 'mean': 0.256294587729801, 'density': 0.2562945877298012, 'sum': 101.4926567410012, 'count': 396}, 1: {'label': 1, 'median': 0.9999800056917502, 'mean': 0.9999604506377455, 'density': 0.9999604506377409, 'sum': 832.9670553812421, 'count': 833}, 2: {'label': 2, 'median': -0.2606109856360614, 'mean': -0.3198699815804869, 'density': -0.31986998158048685, 'sum': -116.11280331371675, 'count': 363}, 3: {'label': 3, 'median': 0.9990637265032577, 'mean': 0.9981781852565142, 'density': 0.9981781852565146, 'sum': 388.29131406478405, 'count': 389}, 4: {'label': 4, 'median': 0.8170277956000436, 'mean': 0.7689935142484834, 'density': 0.7689935142484832, 'sum': 585.2040643430959, 'count': 761}, 5: {'label': 5, 'median': 0.9289026873471684, 'mean': 0.7883324739314423, 'density': 0.7883324739314423, 'sum': 208.90810559183222, 'count': 265}, 6: {'label': 6, 'median': 0.8936519309195337, 'mean': 0.7555836329208014, 'density': 0.7555836329208018, 'sum': 170.76190104010112, 'count': 226}}",7,7,-35231.48981774922,full,"GaussianMixture(n_components=7, n_init=100, random_state=5, reg_covar=0.001)",3.515359027152119
4233.086112167088,0.9039124164829556,0.8845710349908752,0.6421353903156896,0.0002362342682152666,3.7955525836104953,"{0: {'label': 0, 'median': -0.02166208369818921, 'mean': -0.19936339834474087, 'density': -0.19936339834474087, 'sum': -62.00201688521441, 'count': 311}, 1: {'label': 1, 'median': 0.9999302303584922, 'mean': 0.9998500583170191, 'density': 0.9998500583170309, 'sum': 835.8746487530279, 'count': 836}, 2: {'label': 2, 'median': 0.8519682475495576, 'mean': 0.8236681178031539, 'density': 0.8236681178031533, 'sum': 611.9854115277433, 'count': 743}, 3: {'label': 3, 'median': 0.9936790336311888, 'mean': 0.9869150201556924, 'density': 0.9869150201556918, 'sum': 431.2818638080376, 'count': 437}, 4: {'label': 4, 'median': 0.7926874780576609, 'mean': 0.4680284593184132, 'density': 0.4680284593184133, 'sum': 164.74601768008145, 'count': 352}, 5: {'label': 5, 'median': 0.9966518571140696, 'mean': 0.9943250680282969, 'density': 0.9943250680282967, 'sum': 193.8933882655179, 'count': 195}, 6: {'label': 6, 'median': -0.21040872601690347, 'mean': -0.2778707416673501, 'density': -0.27787074166735015, 'sum': -99.75559625857869, 'count': 359}}",7,7,-32667.717844352752,diag,"GaussianMixture(covariance_type='diag', n_components=7, n_init=100,
                random_state=5, reg_covar=0.001)",2.8914039328593244
