calinski,davies,silhouette_median,silhouette_mean,calinski_inverse,density,clusters,r_clusters,n_clusters,bic,covariance_type,model,score
10072.897327774428,0.9777724290908895,0.998460973903952,0.8692505443288078,9.927630228520819e-05,1.8711232567460219,"{0: {'label': 0, 'median': 0.9974218393226743, 'mean': 0.9949492607134754, 'density': 0.9949492607134786, 'sum': 1188.9643665526032, 'count': 1195}, 1: {'label': 1, 'median': 0.9994270817498986, 'mean': 0.9988107351275246, 'density': 0.9988107351275237, 'sum': 1655.0293881063083, 'count': 1657}, 2: {'label': 2, 'median': 0.4373680178698816, 'mean': 0.15856498859806606, 'density': 0.15856498859806606, 'sum': 15.69793387120854, 'count': 99}, 3: {'label': 3, 'median': -0.5254794836763572, 'mean': -0.33570556605386176, 'density': -0.3357055660538617, 'sum': -55.72712396494105, 'count': 166}, 4: {'label': 4, 'median': 0.23402781832564426, 'mean': 0.05450383836081498, 'density': 0.05450383836081499, 'sum': 6.322445249854538, 'count': 116}}",5,5,-50250.38021427134,full,"GaussianMixture(n_components=5, n_init=100, random_state=5, reg_covar=0.001)",0.8932515513528472
10647.67765684654,0.9031310437153574,0.9984565216900966,0.8698648660984473,9.391719323480762e-05,2.2246365213756127,"{0: {'label': 0, 'median': 0.9974420804112512, 'mean': 0.9950295293644085, 'density': 0.9950295293644101, 'sum': 1189.060287590468, 'count': 1195}, 1: {'label': 1, 'median': 0.9994408387637257, 'mean': 0.9988323642967804, 'density': 0.9988323642967633, 'sum': 1654.0663952754683, 'count': 1656}, 2: {'label': 2, 'median': -0.6626588529272464, 'mean': -0.4414613971013682, 'density': -0.44146139710136806, 'sum': -89.17520221447639, 'count': 202}, 3: {'label': 3, 'median': 0.6493829788570358, 'mean': 0.49180449730617715, 'density': 0.4918044973061772, 'sum': 40.819773276412704, 'count': 83}, 4: {'label': 4, 'median': 0.46165567714066574, 'mean': 0.18043152750963012, 'density': 0.18043152750963015, 'sum': 17.501858168434122, 'count': 97}}",5,5,-50008.04191525441,diag,"GaussianMixture(covariance_type='diag', n_components=5, n_init=100,
                random_state=5, reg_covar=0.001)",1.3214115604670207
18175.946950335365,0.5768302523320326,0.9896108121893403,0.9466597287061638,5.501776621226048e-05,3.7750324075064325,"{0: {'label': 0, 'median': 0.9865722782973063, 'mean': 0.9662895814498057, 'density': 0.9662895814498047, 'sum': 1258.109035047647, 'count': 1302}, 1: {'label': 1, 'median': 0.9905995357746511, 'mean': 0.9764599103626593, 'density': 0.9764599103626501, 'sum': 1665.8406070786968, 'count': 1706}, 2: {'label': 2, 'median': 0.6307539559722045, 'mean': 0.5014841222501784, 'density': 0.5014841222501784, 'sum': 39.617245657764094, 'count': 79}, 3: {'label': 3, 'median': 0.7504430356515832, 'mean': 0.6243251971068116, 'density': 0.6243251971068116, 'sum': 46.824389783010865, 'count': 75}, 4: {'label': 4, 'median': 0.8332806259971068, 'mean': 0.706473596336988, 'density': 0.7064735963369879, 'sum': 50.15962533992615, 'count': 71}}",5,5,-34337.10630394873,tied,"GaussianMixture(covariance_type='tied', n_components=5, n_init=100,
                random_state=5, reg_covar=0.001)",3.1981471374081876
12678.285253252549,0.7886129830718451,0.9972717321101996,0.8811013400588553,7.887501977000046e-05,2.889764597459592,"{0: {'label': 0, 'median': 0.9985554410259748, 'mean': 0.9968358558197923, 'density': 0.9968358558198174, 'sum': 1660.728535795774, 'count': 1666}, 1: {'label': 1, 'median': 0.9968899966970257, 'mean': 0.9939138621648108, 'density': 0.9939138621647979, 'sum': 1191.7027207356082, 'count': 1199}, 2: {'label': 2, 'median': -0.5121970204912814, 'mean': -0.4042170367482277, 'density': -0.40421703674822745, 'sum': -93.3741354888406, 'count': 231}, 3: {'label': 3, 'median': 0.7575764257754831, 'mean': 0.5971909368271888, 'density': 0.5971909368271892, 'sum': 39.414601830594464, 'count': 66}, 4: {'label': 4, 'median': 0.8580141889514671, 'mean': 0.7060409793960146, 'density': 0.7060409793960148, 'sum': 50.12890953711704, 'count': 71}}",5,5,-48581.10349137076,spherical,"GaussianMixture(covariance_type='spherical', n_components=5, n_init=100,
                random_state=5, reg_covar=0.001)",2.101072739367977
8893.737295962352,1.070604277870417,0.9974495112749209,0.8690014535084652,0.00011243867079973093,1.8565320889866437,"{0: {'label': 0, 'median': -0.053373301511882354, 'mean': -0.12367643266256945, 'density': -0.12367643266256947, 'sum': -8.657350286379861, 'count': 70}, 1: {'label': 1, 'median': 0.9967585676375244, 'mean': 0.9933652201934294, 'density': 0.9933652201934489, 'sum': 1175.151055488827, 'count': 1183}, 2: {'label': 2, 'median': 0.4437768061088566, 'mean': 0.2028394682972178, 'density': 0.2028394682972178, 'sum': 15.010120653994118, 'count': 74}, 3: {'label': 3, 'median': 0.9990653779085746, 'mean': 0.9980517021840736, 'density': 0.9980517021840553, 'sum': 1653.7716705190098, 'count': 1657}, 4: {'label': 4, 'median': -0.2505650863483834, 'mean': -0.22919000752704743, 'density': -0.2291900075270474, 'sum': -27.73199091077274, 'count': 121}, 5: {'label': 5, 'median': 0.23880376036546208, 'mean': 0.015142138501538439, 'density': 0.015142138501538463, 'sum': 1.9381937281969202, 'count': 128}}",6,6,-50572.37192851811,full,"GaussianMixture(n_components=6, n_init=100, random_state=5, reg_covar=0.001)",0.7858153724454269
10984.135004924214,0.9365837003300194,0.9985528417076277,0.8784949756903438,9.104039594849277e-05,2.351424822382743,"{0: {'label': 0, 'median': 0.9994762774628818, 'mean': 0.998871890713833, 'density': 0.9988718907138149, 'sum': 1654.1318510221074, 'count': 1656}, 1: {'label': 1, 'median': 0.9910105716558193, 'mean': 0.980172784707107, 'density': 0.9801727847071153, 'sum': 1156.6038859543862, 'count': 1180}, 2: {'label': 2, 'median': 0.1506341427101328, 'mean': -0.1045500381999787, 'density': -0.10455003819997868, 'sum': -11.605054240197635, 'count': 111}, 3: {'label': 3, 'median': 0.6449899021878892, 'mean': 0.4792821998968821, 'density': 0.47928219989688214, 'sum': 39.30114039154433, 'count': 82}, 4: {'label': 4, 'median': 0.05559384716208001, 'mean': -0.06725396676889067, 'density': -0.06725396676889067, 'sum': -5.851095108893488, 'count': 87}, 5: {'label': 5, 'median': 0.0862524756288026, 'mean': 0.06490195203380025, 'density': 0.06490195203380027, 'sum': 7.593528387954629, 'count': 117}}",6,6,-50302.509345861385,diag,"GaussianMixture(covariance_type='diag', n_components=6, n_init=100,
                random_state=5, reg_covar=0.001)",1.414750081656775
17641.123283456793,0.5939709736676203,0.9891526703806035,0.9365854777277577,5.668573275817214e-05,4.3812902569244345,"{0: {'label': 0, 'median': 0.9780060336258678, 'mean': 0.9525894240267994, 'density': 0.95258942402679, 'sum': 1204.0730319698744, 'count': 1264}, 1: {'label': 1, 'median': 0.9900819090827131, 'mean': 0.974450050107932, 'density': 0.9744500501079535, 'sum': 1662.411785484132, 'count': 1706}, 2: {'label': 2, 'median': 0.8016012716102425, 'mean': 0.6138441883023219, 'density': 0.6138441883023218, 'sum': 30.692209415116093, 'count': 50}, 3: {'label': 3, 'median': 0.760491208693753, 'mean': 0.6206936798452007, 'density': 0.6206936798452011, 'sum': 45.93133230854485, 'count': 74}, 4: {'label': 4, 'median': 0.8345315439028327, 'mean': 0.7122992058391253, 'density': 0.7122992058391255, 'sum': 49.860944408738774, 'count': 70}, 5: {'label': 5, 'median': 0.6107621288039137, 'mean': 0.5074137088030424, 'density': 0.5074137088030423, 'sum': 35.011545907409925, 'count': 69}}",6,6,-35905.25295202733,tied,"GaussianMixture(covariance_type='tied', n_components=6, n_init=100,
                random_state=5, reg_covar=0.001)",3.787262597524056
12325.62173282103,1.009370257596818,0.9976677699909484,0.8817186933402686,8.113180995463867e-05,3.060776863305251,"{0: {'label': 0, 'median': -0.5531626827588285, 'mean': -0.42766906511143277, 'density': -0.4276690651114325, 'sum': -53.458633138929095, 'count': 125}, 1: {'label': 1, 'median': 0.9918932090415365, 'mean': 0.982767181557685, 'density': 0.9827671815576706, 'sum': 1162.6135757827415, 'count': 1183}, 2: {'label': 2, 'median': 0.9989231242363109, 'mean': 0.9976535405804832, 'density': 0.9976535405804658, 'sum': 1658.100184444763, 'count': 1662}, 3: {'label': 3, 'median': 0.8449531465033522, 'mean': 0.7653366591024968, 'density': 0.7653366591024968, 'sum': 45.92019954614981, 'count': 60}, 4: {'label': 4, 'median': 0.9030847798605838, 'mean': 0.8400069724023422, 'density': 0.8400069724023426, 'sum': 51.240425316542876, 'count': 61}, 5: {'label': 5, 'median': -0.1948816106018571, 'mean': -0.0973184252262919, 'density': -0.0973184252262919, 'sum': -13.819216382133451, 'count': 142}}",6,6,-49180.90707016229,spherical,"GaussianMixture(covariance_type='spherical', n_components=6, n_init=100,
                random_state=5, reg_covar=0.001)",2.051325473898478
9230.659532045021,1.0524099911937592,0.9968717888000235,0.8716285598829713,0.00010833462078504951,2.3886797206239168,"{0: {'label': 0, 'median': 0.9949896752604191, 'mean': 0.9901677746539735, 'density': 0.9901677746539754, 'sum': 1178.2996518382286, 'count': 1190}, 1: {'label': 1, 'median': 0.9989858505598003, 'mean': 0.997940850219733, 'density': 0.9979408502197078, 'sum': 1649.5962254132187, 'count': 1653}, 2: {'label': 2, 'median': 0.6675503305970791, 'mean': 0.4648335825329449, 'density': 0.46483358253294493, 'sum': 27.890014951976692, 'count': 60}, 3: {'label': 3, 'median': 0.8000001118427935, 'mean': 0.5892018090322546, 'density': 0.5892018090322546, 'sum': 30.63849406967724, 'count': 52}, 4: {'label': 4, 'median': -0.308217435871823, 'mean': -0.26694686929555206, 'density': -0.2669468692955519, 'sum': -34.16919926983066, 'count': 128}, 5: {'label': 5, 'median': -0.455117322182622, 'mean': -0.2950134423487204, 'density': -0.2950134423487204, 'sum': -29.79635767722076, 'count': 101}, 6: {'label': 6, 'median': -0.18373929139294973, 'mean': -0.09150398417069368, 'density': -0.09150398417069372, 'sum': -4.4836952243639905, 'count': 49}}",7,7,-50734.28373680781,full,"GaussianMixture(n_components=7, n_init=100, random_state=5, reg_covar=0.001)",1.3361613948093725
10769.493399362775,0.9823676733252645,0.9968905979646412,0.8816898454231664,9.28548783974527e-05,2.6183510443702556,"{0: {'label': 0, 'median': 0.9988700211819754, 'mean': 0.9975869113554423, 'density': 0.997586911355414, 'sum': 1652.0039252046124, 'count': 1656}, 1: {'label': 1, 'median': 0.9913367720964971, 'mean': 0.980795846710756, 'density': 0.9807958467107664, 'sum': 1156.3583032719814, 'count': 1179}, 2: {'label': 2, 'median': 0.6360270383580119, 'mean': 0.47751485440544816, 'density': 0.4775148544054481, 'sum': 39.15621806124675, 'count': 82}, 3: {'label': 3, 'median': -0.7294776246177566, 'mean': -0.5702225637051854, 'density': -0.5702225637051852, 'sum': -37.63468920454224, 'count': 66}, 4: {'label': 4, 'median': 0.10239807280222016, 'mean': 0.07582202833397308, 'density': 0.07582202833397306, 'sum': 8.795355286740877, 'count': 116}, 5: {'label': 5, 'median': 0.0955494881098675, 'mean': -0.029957080305864758, 'density': -0.029957080305864775, 'sum': -2.5163947456926397, 'count': 84}, 6: {'label': 6, 'median': 0.8749685166100931, 'mean': 0.6868110475757045, 'density': 0.6868110475757044, 'sum': 34.340552378785226, 'count': 50}}",7,7,-50472.20415557944,diag,"GaussianMixture(covariance_type='diag', n_components=7, n_init=100,
                random_state=5, reg_covar=0.001)",1.6358905161665935
