calinski,davies,silhouette_median,silhouette_mean,calinski_inverse,density,clusters,r_clusters,n_clusters,inertia,model,score
18576.1606816289,0.5579460607687022,0.9891316247513772,0.9486721165314105,5.383243702176635e-05,3.9866953990878398,"{0: {'label': 0, 'median': 0.7107368958576465, 'mean': 0.5952218638672319, 'density': 0.5952218638672319, 'sum': 47.02252724551131, 'count': 79}, 1: {'label': 1, 'median': 0.9842836375440835, 'mean': 0.9607925183618214, 'density': 0.9607925183618125, 'sum': 1253.834236462177, 'count': 1305}, 2: {'label': 2, 'median': 0.789215590270815, 'mean': 0.6843225326126539, 'density': 0.6843225326126539, 'sum': 48.58689981549843, 'count': 71}, 3: {'label': 3, 'median': 0.9901547147477197, 'mean': 0.9734833713624563, 'density': 0.9734833713624729, 'sum': 1666.6035317725252, 'count': 1712}, 4: {'label': 4, 'median': 0.8600597995757799, 'mean': 0.7728751128836692, 'density': 0.7728751128836692, 'sum': 51.00975745032216, 'count': 66}}",5,5,34.98219867071285,"KMeans(n_clusters=5, random_state=5)",3.428695505882116
18455.37565802785,0.6929579547840619,0.9910410562749502,0.9169656307884547,5.418475454142343e-05,4.042064531711046,"{0: {'label': 0, 'median': 0.9871769861627806, 'mean': 0.9737500473485059, 'density': 0.9737500473484997, 'sum': 1185.0538076231317, 'count': 1217}, 1: {'label': 1, 'median': 0.992080684416176, 'mean': 0.9764361323067386, 'density': 0.9764361323067665, 'sum': 1665.8000417152962, 'count': 1706}, 2: {'label': 2, 'median': -0.14763300892898562, 'mean': -0.16951085625653384, 'density': -0.1695108562565338, 'sum': -22.036411313349397, 'count': 130}, 3: {'label': 3, 'median': 0.8538408605930461, 'mean': 0.750523481756264, 'density': 0.7505234817562642, 'sum': 37.5261740878132, 'count': 50}, 4: {'label': 4, 'median': 0.8677963855965806, 'mean': 0.78692815774249, 'density': 0.7869281577424897, 'sum': 51.15033025326185, 'count': 65}, 5: {'label': 5, 'median': 0.802215021430783, 'mean': 0.7239375688135595, 'density': 0.7239375688135594, 'sum': 47.05594197288137, 'count': 65}}",6,6,28.390701298296047,"KMeans(n_clusters=6, random_state=5)",3.3490523921724424
17729.2607345434,0.705510246934467,0.990591043025431,0.9236162386191377,5.640393104781952e-05,4.761815635407826,"{0: {'label': 0, 'median': 0.9920619996886806, 'mean': 0.9761215907267309, 'density': 0.9761215907267149, 'sum': 1660.3828258261692, 'count': 1701}, 1: {'label': 1, 'median': 0.980149429957613, 'mean': 0.9603867254486487, 'density': 0.9603867254486518, 'sum': 1187.9983793799784, 'count': 1237}, 2: {'label': 2, 'median': 0.8676723530119855, 'mean': 0.7862746574048646, 'density': 0.7862746574048649, 'sum': 51.1078527313162, 'count': 65}, 3: {'label': 3, 'median': 0.5967570876415803, 'mean': 0.4938264808529032, 'density': 0.49382648085290326, 'sum': 24.197497561792257, 'count': 49}, 4: {'label': 4, 'median': 0.8478528072026682, 'mean': 0.7465853600477802, 'density': 0.7465853600477802, 'sum': 35.08951192224567, 'count': 47}, 5: {'label': 5, 'median': 0.8120698536884081, 'mean': 0.7538018019216944, 'density': 0.7538018019216944, 'sum': 22.614054057650833, 'count': 30}, 6: {'label': 6, 'median': 0.16830944440528675, 'mean': 0.044819019005217134, 'density': 0.044819019005217134, 'sum': 4.661177976542582, 'count': 104}}",7,7,24.731233227037773,"KMeans(n_clusters=7, random_state=5)",4.056248984542312
