COUNTYGEOID,label,tri_chem_id,quantity_kg
05139,2,000121142,4.667011894930001
12129,2,000121142,50.80234544
19057,4,000121142,150316.88267904002
17163,3,000121142,3.17514659
18017,3,000121142,1.9277675725
18019,3,000121142,2.2679618500000003
18101,2,000121142,85656.82767132262
21019,2,000121142,32450.90533454001
21157,3,000121142,1.9640549621
22005,2,000121142,142144.96254112
22019,4,000121142,5262.57867674
26163,3,000121142,63751.50041876
29095,3,000121142,1.36077711
29097,3,000121142,9.6705893284
28059,2,000121142,55.33826914
34015,2,000121142,7.257477920000001
34033,2,000121142,17843.41665106
32023,2,000121142,275932.03207262
36001,2,000121142,1.9005520303
39029,2,000121142,2.5219735772000007
39093,4,000121142,10.740160136860002
45083,4,000121142,2.2679618500000003
48071,2,000121142,7071.05145593
48201,2,000121142,2140.5885765803005
48245,2,000121142,118.1880279272
48361,2,000121142,6.35029318
49045,2,000121142,1.323763972608
51121,3,000121142,5428.1172121715
54051,2,000121142,12088.2366605
01097,2,000079061,3229.12408203
01129,2,000079061,364.23467311
05125,4,000079061,0.45359237
05139,2,000079061,31.8240406792
06001,4,000079061,1457.3922848100005
06013,2,000079061,165.79254715870002
06037,4,000079061,10.88621688
08123,3,000079061,9.525439770000004
09009,4,000079061,8549.989378315006
12031,4,000079061,288.48474732000005
13013,2,000079061,104.4487150399
13067,3,000079061,8.393636088376
13179,2,000079061,56584.28738039001
13215,3,000079061,3201.7095963030433
13217,2,000079061,2.72155422
13295,2,000079061,192.77675725
17031,3,000079061,801.1802031310001
17043,3,000079061,674.9454465600003
17089,3,000079061,4.5359237000000014
17091,2,000079061,7.25747792
17137,2,000079061,6.35029318
17161,3,000079061,1057.77740684
17163,3,000079061,4.5359237000000014
18089,4,000079061,63.502931800000006
21111,2,000079061,4.0823313300000015
21157,3,000079061,3021.5329979757994
22047,4,000079061,11688.136438694102
22051,2,000079061,16665241.31426616
22089,2,000079061,13.154178730000002
22095,4,000079061,5526.115843710001
