COUNTYGEOID,C01,C02,C03,C04,label
05143,0.2911308132832691,0.807333918049244,-0.20709562099226586,-0.007505677305388979,3
05145,0.2912904693949974,0.8073372356859663,-0.20705955455150352,-0.007613249445943231,3
05147,0.555768422986787,-0.21531602669341832,-0.020013261992067752,-0.06016462851773938,0
05149,-0.2896416738111709,-0.16191964050074975,-0.04550604840568069,-0.07770282312670579,2
60010,0.19530905385584474,-0.3132436573930781,-0.2889846876629708,0.7995544333207851,6
60020,-0.8406230677738598,-0.014036196140216322,-0.012868532956819754,-0.011862162597820244,1
60030,-0.8406230677738598,-0.014036196140216322,-0.012868532956819754,-0.011862162597820244,1
60040,-0.8406230677738598,-0.014036196140216313,-0.012868532956819752,-0.01186216259782025,1
60050,-0.8406230677738598,-0.014036196140216324,-0.012868532956819752,-0.01186216259782025,1
04001,0.18830613755564102,-0.27670324450031586,-0.06976795085243467,-0.13626723549545156,2
04003,0.19419683299641816,-0.28675802461784977,-0.07370680833499027,-0.14182572360357035,2
04005,0.15559805123862067,-0.16190624707489384,-0.009506416737810384,-0.05894197783239951,2
04007,0.15131356428850856,-0.14887253204236006,-0.0035497864948168772,-0.04981177754213987,2
04009,0.17307922589354408,-0.2005101871319956,-0.03779717126591557,-0.07102947117713758,2
04011,0.1623887544565058,-0.17755673803438485,-0.016018621974436167,-0.06825327130237123,2
04012,0.32944037067256865,0.7550957847828887,-0.2076158759474573,-0.019223369730711017,3
04013,0.2640760506471799,0.3382782120603105,0.7436536742904556,0.104624982536625,4
04015,0.2927044359119087,0.8033478109507797,-0.20832286210397047,-0.009671199235477462,3
04017,0.15401289666288814,-0.15699181511980295,-0.007137511241864422,-0.055815176508293714,2
04019,0.2978789859139475,0.797421099454,-0.17314310459348825,-0.008572305263506849,3
04021,0.187113786894666,-0.2500222799938874,-0.04482285044403552,-0.11766658513294585,2
04023,0.2904182958273146,0.7896358646324069,-0.19950117822529773,-0.008975855660211855,3
04025,0.17776100984170634,-0.2369342103138246,-0.049833172821682335,-0.10491060307569387,2
04027,0.14554105807680948,-0.12649405044080933,0.01306130943244098,-0.032406075456365084,2
06001,0.29118220246694954,0.5419341000095272,0.5601988641582109,0.08699030887906135,4
06003,-0.8406230677738596,-0.014036196140216334,-0.012868532956819778,-0.011862162597820265,1
06005,0.7531599841906876,-0.2287014640547127,-0.014821606012814832,-0.05773484268948336,0
06007,0.3087108199324673,-0.310295916826792,-0.16864272841025507,-0.4312729448263684,5
06009,-0.8406230677738599,-0.014036196140216334,-0.012868532956819754,-0.011862162597820266,1
06011,0.20230956577960355,-0.3224688235058966,-0.29833590776255753,0.7721561680360091,6
06013,0.16149389537550002,-0.11138291738975416,0.1957253600110512,-0.0055043901765938685,2
06015,-0.8406230677738598,-0.014036196140216322,-0.01286853295681977,-0.011862162597820256,1
06017,-0.7785773529647942,-0.04499319456106838,-0.023007836634103437,-0.02737772421383985,1
06019,0.23914616071727635,-0.13786324884758835,0.7052508214506613,-0.1542497554407391,4
06021,-0.1483490642585584,-0.18211419284323088,-0.042942478926810274,-0.09559158732927096,2
06023,0.17017203133195724,-0.311854104939248,-0.2896697790356048,0.798435327504056,6
06025,0.17219923560623068,-0.22297373277050386,-0.04164739378197005,-0.08939774089501798,2
06027,0.14260943218286684,-0.14405959515303968,-0.0028319411021701197,-0.036568148351184465,2
06029,0.20834202868822102,-0.038971330297930186,0.9019459885720036,0.10712952364562037,4
06031,0.19153384375373714,-0.1144813710358039,0.4899047725053583,0.02953933959913335,4
06033,0.14529199140543342,-0.1434201764593188,-0.002375769082976228,-0.035983214399398326,2
06035,0.14570621335417513,-0.19744028909555653,-0.037995090409008885,-0.07062682055792395,2
06037,0.21031582262864007,-0.017807156754331574,0.9006220600517281,0.10695215563020984,4
06039,0.2058433927378389,-0.33118032889733995,-0.3062732776220549,0.7460870412860062,6
06041,-0.8406230677738599,-0.014036196140216345,-0.012868532956819787,-0.011862162597820271,1
06043,-0.8406230677738599,-0.014036196140216345,-0.012868532956819787,-0.011862162597820271,1
06045,0.17743187569297802,-0.2299764093358965,-0.04687480267094525,-0.11023371348317093,2
06047,0.21382421195323306,-0.30745722686235155,-0.20152306360964006,-0.554776743942563,5
06049,-0.8406230677738598,-0.014036196140216324,-0.012868532956819796,-0.011862162597820265,1
06051,0.0930586356378941,-0.19127841347465704,-0.03824821107796595,-0.06969902208527848,2
06053,0.18419200224064589,-0.26599037568650863,-0.08367370064241325,-0.056747813339077226,2
06055,0.2060422376852564,-0.03626449858593893,0.904242836523294,0.11200588909696793,4
06057,-0.2804634689226749,-0.13709600118586626,-0.046444123923975865,-0.0723819336095162,2
06059,0.2063324674724968,-0.0326903010801367,0.9052646401925426,0.1078183101216312,4
06061,0.2074700194449362,-0.04038452698174942,0.8980182050588501,0.1287659035126914,4
06063,0.08390806043242231,-0.19019234562548812,-0.03828639519692454,-0.06952838685979428,2
06065,0.20596906844565968,-0.03570987088029905,0.9055062500709022,0.1078533662089046,4
06067,0.2279230088186389,0.0999178136649295,0.8664772248595823,0.10923057944618432,4
06069,0.1763166640837717,-0.3036673329400439,-0.201775597858156,-0.5542230033989594,5
06071,0.20579385445188486,-0.03552668259212953,0.9056445923372399,0.10770840299462507,4
06073,0.2304605691009289,0.11579105902901952,0.8607010453877437,0.1092816411557796,4
06075,0.2466968318550466,-0.3343841384785995,-0.2978281500767869,0.7676072606170349,6
06077,0.2124883412753564,-0.003786983171811447,0.8713614207903159,0.1028399186542087,4
06079,0.14541684829677246,-0.13694784453859613,0.01302295031233559,-0.03287630267600571,2
06081,0.2935292493743329,0.5743410967200681,0.5263728613264553,0.08503673554161771,4
06083,0.19920716533174307,-0.05303370629661865,0.7465493035596773,0.07953237084898956,4
06085,0.22793461700726494,0.022421787478201283,0.8577056492661577,0.09192556544641488,4
06087,0.206041292227186,-0.036478376591466924,0.9050838284027908,0.107131088486634,4
06089,0.17905073118450318,-0.25635124834081696,-0.06888998016541557,-0.1296848374814558,2
06091,-0.8406230677738598,-0.01403619614021632,-0.01286853295681975,-0.011862162597820271,1
06093,0.14677552576624756,-0.19752818429441896,-0.03796861098858294,-0.07062414239807902,2
06095,0.1640823998043468,-0.11569611271837095,0.2409402550150133,0.0004875975814773464,2
06097,0.22905078029635065,-0.2514732933834177,-0.08277615495267059,-0.1280852753705156,2
06099,0.14590183846670615,-0.12733284351304144,0.011826779592014352,-0.0297597325302478,2
06101,-0.8406230677738599,-0.014036196140216341,-0.012868532956819754,-0.011862162597820277,1
06103,-0.8406230677738599,-0.014036196140216334,-0.012868532956819749,-0.01186216259782027,1
06105,-0.8406230677738599,-0.01403619614021632,-0.012868532956819737,-0.011862162597820266,1
06107,0.4812552781080772,-0.30706761282388595,-0.1655789236500649,0.2661930224582134,2
06109,1.0097774255842769,-0.1950267641893944,0.015911034188480628,-0.02380166219046129,0
06111,0.20590221011197535,-0.035669773464536245,0.9052656698905759,0.10824855067285773,4
06113,0.2163094452829778,-0.31109670025315794,-0.2078281356101895,-0.5337197700853928,5
06115,0.2501553783582937,-0.3173241067625591,-0.2040949820114128,-0.5560862881425205,5
08001,0.2084929983389758,-0.04289376946202168,0.889547903916741,0.10504033202491052,4
08003,0.222794559215906,-0.3168747205847613,-0.2890510152998106,0.7985410543102919,6
08005,0.2936402475709899,0.8095074058806262,-0.17619156629805893,-0.0032281498975141576,3
08007,-0.8406230677738599,-0.014036196140216329,-0.012868532956819716,-0.011862162597820271,1
08009,-0.8406230677738599,-0.014036196140216329,-0.012868532956819716,-0.01186216259782027,1
08011,-0.8406230677738599,-0.01403619614021632,-0.012868532956819723,-0.011862162597820271,1
08013,0.1600940917543097,-0.05426606678305999,-0.011292697911614472,-0.031741609126261124,2
08014,0.5140641234922244,-0.2577372228405544,-0.05725167839783873,-0.09087784962979853,2
08015,-0.84062306777386,-0.014036196140216313,-0.012868532956819728,-0.01186216259782027,1
08017,-0.84062306777386,-0.014036196140216322,-0.012868532956819721,-0.011862162597820277,1
08019,0.1706204409652233,-0.22141407306413866,-0.041961463164288094,-0.10349642474239444,2
08021,-0.84062306777386,-0.014036196140216329,-0.012868532956819728,-0.01186216259782027,1
08023,0.9745846094644438,-0.2634457925920521,-0.02635925588011973,-0.06495433220975692,0
08025,-0.84062306777386,-0.014036196140216329,-0.01286853295681973,-0.011862162597820271,1
08027,-0.84062306777386,-0.014036196140216324,-0.01286853295681974,-0.011862162597820271,1
08029,0.17959389618541322,-0.2528062577345274,-0.06399390200012432,-0.11116201936027334,2
08031,0.2097478239580463,-0.04026237009563828,0.903092269209554,0.10462169296986397,4
08033,-0.8406230677738602,-0.014036196140216338,-0.012868532956819728,-0.01186216259782028,1
08035,0.2004654514726507,-0.3145881519131879,-0.289355763465916,0.7989947015869909,6
08037,-0.8394939391470829,-0.01668825679684231,-0.01397361241669886,-0.01341569382115237,1
08039,0.14604012746503886,-0.29830613309864473,-0.2009791448747697,-0.5520955150589959,5
08041,0.2140504213880868,0.014701502162011857,0.8935133296435452,0.10871994626387882,4
08043,0.1865691442325431,-0.2658873510553689,-0.06276152830259955,-0.1316016630174492,2
08045,0.20572030897919227,-0.03531770730588245,0.9056591936681936,0.10791461295041747,4
08047,-0.84062306777386,-0.014036196140216341,-0.012868532956819726,-0.011862162597820266,1
08049,0.15265885064758175,-0.15678349960508034,-0.008048662837743316,-0.04357337753563585,2
08051,-0.84062306777386,-0.014036196140216341,-0.012868532956819728,-0.01186216259782026,1
08053,-0.84062306777386,-0.014036196140216341,-0.012868532956819728,-0.01186216259782026,1
08055,-0.8406230677738602,-0.014036196140216341,-0.012868532956819731,-0.011862162597820271,1
08057,-0.8406230677738602,-0.014036196140216338,-0.012868532956819737,-0.011862162597820268,1
08059,0.15309282409607808,-0.11675358418542575,0.11081204439043008,-0.017802473106044898,2
08061,-0.8406230677738602,-0.014036196140216345,-0.012868532956819728,-0.011862162597820265,1
08063,-0.8406230677738602,-0.014036196140216345,-0.012868532956819728,-0.011862162597820265,1
08065,0.1879403041244531,-0.2452629046878089,-0.049174634921867334,-0.11041470879458147,2
08067,0.1698597019482593,-0.30123634283250544,-0.20106959573219205,-0.5531141512317265,5
08069,0.18928663148699676,-0.27852400370302355,-0.07090609091119772,-0.13754023594410095,2
08071,-0.8406230677738602,-0.014036196140216345,-0.012868532956819731,-0.011862162597820278,1
08073,-0.8406230677738602,-0.014036196140216338,-0.012868532956819737,-0.011862162597820277,1
08075,0.19684307755348934,-0.3134478085742477,-0.2889891832383893,0.7995165532444991,6
08077,0.23296156865061,-0.3363874161118948,-0.15902687779586694,-0.32722112558265914,5
08079,-0.8406230677738603,-0.014036196140216345,-0.01286853295681973,-0.011862162597820284,1
08081,0.15357966387868074,-0.15555741088065947,-0.006374461782223445,-0.05502351480272797,2
08083,-0.8406230677738603,-0.014036196140216348,-0.01286853295681973,-0.011862162597820282,1
08085,0.1724150971028123,-0.2405994059843809,-0.05904651276819393,-0.10461716622741288,2
08087,0.18643369849983107,-0.27360141616725203,-0.0699796347533356,-0.13186354518814633,2
08089,0.28641686754540063,-0.32946490570538434,-0.2903670289184533,0.7870472057684583,6
08091,-0.8406230677738604,-0.014036196140216351,-0.012868532956819737,-0.01186216259782028,1
08093,-0.8406230677738604,-0.014036196140216351,-0.012868532956819731,-0.011862162597820278,1
08095,-0.8406230677738603,-0.01403619614021636,-0.012868532956819728,-0.011862162597820282,1
08097,-0.8406230459284724,-0.014036307099200592,-0.012868580626438869,-0.011862228956540842,1
08099,0.2924061680365861,0.8047212558580136,-0.20995812910933426,-0.011925750165365684,3
08101,0.18791557266190015,-0.27588121235650226,-0.0707751973471718,-0.13308869372478446,2
08103,-0.7376067792440115,-0.05652334638809674,-0.02577543617557396,-0.0321994936213434,1
08105,-0.8406230677738604,-0.014036196140216362,-0.012868532956819728,-0.011862162597820271,1
08107,0.1915173138395726,-0.28197291013008685,-0.0715073514897877,-0.13959416000380676,2
08109,-0.8406230677738604,-0.014036196140216362,-0.012868532956819731,-0.011862162597820278,1
08111,-0.8406230677738604,-0.014036196140216364,-0.012868532956819723,-0.011862162597820277,1
08113,-0.8406230677738604,-0.014036196140216369,-0.012868532956819726,-0.011862162597820278,1
08115,-0.8406230677738604,-0.014036196140216369,-0.012868532956819731,-0.011862162597820278,1
08117,-0.8406230677738604,-0.014036196140216364,-0.012868532956819731,-0.011862162597820284,1
08119,0.18385281725282396,-0.23789401307768265,-0.04298504553869612,-0.10366202391036912,2
08121,-0.8406230677738604,-0.01403619614021636,-0.012868532956819737,-0.011862162597820284,1
08123,0.29136668544246963,0.8068946649165701,-0.20677833451745828,-0.0075849026175117155,3
08125,0.19683864317562405,-0.3134473003557389,-0.2889892079039055,0.7995166165420549,6
09001,0.2602638674021528,0.33342233026803714,0.5880419911290132,0.07642635085102381,4
09003,0.2482539721960721,0.22479314599181946,0.7917875499925637,0.1038919205513678,4
09005,0.265292433780217,0.3494797066740839,0.7361968091095217,0.10360388952990518,4
09007,0.3000403715702459,0.81039871756073,-0.06972916075112726,0.012200606232045006,3
09009,0.28956168886314226,0.5372018043927169,0.5701039917014918,0.08941085360167178,4
09011,0.15107809527460658,-0.10111476540801374,0.0002870457242550432,-0.03419554071911196,2
