calinski,davies,silhouette_median,silhouette_mean,calinski_inverse,density,clusters,r_clusters,n_clusters,inertia,model,score,key,keydesc,method,group,url,identifiers
76583.80977259234,0.47086967229873916,0.999112726536925,0.9623765793905296,1.3057590148223181e-05,3.571126385591028,"{0: {'label': 0, 'median': 0.9991127265369251, 'mean': 0.997672286413945, 'density': 0.9976722864139514, 'sum': 2343.532200786357, 'count': 2349}, 1: {'label': 1, 'median': 0.9699376267341645, 'mean': 0.9544804269119042, 'density': 0.9544804269119109, 'sum': 780.7649892139376, 'count': 818}, 2: {'label': 2, 'median': -0.9327812152701138, 'mean': -0.7731042999054869, 'density': -0.7731042999054868, 'sum': -31.69727629612496, 'count': 41}, 3: {'label': 3, 'median': 0.9991972539528451, 'mean': 0.9991113756970169, 'density': 0.9991113756970169, 'sum': 3.9964455027880676, 'count': 4}, 4: {'label': 4, 'median': 0.9401822001818764, 'mean': 0.8374559978676493, 'density': 0.8374559978676495, 'sum': 9.212015976544143, 'count': 11}, 5: {'label': 5, 'median': 0.729382228382424, 'mean': 0.5555105986059863, 'density': 0.5555105986059863, 'sum': 5.555105986059863, 'count': 10}}",6,6,5.153791630037018,"KMeans(n_clusters=6, random_state=5)",3.1002436557021404,rbf,Radial Basis Function Kernel PCA,kmc,baseline,https://raw.githubusercontent.com/vetiveria/segments/master/warehouse/baseline/principals/kernel/rbf/projections.csv,{'COUNTYGEOID': 'str'}
8253.952453799595,0.4098030908895904,0.8061199064305871,0.7198237991668661,0.00012115407807318584,5.012023114243149,"{0: {'label': 0, 'median': 0.7774380930155996, 'mean': 0.5381406057910718, 'density': 0.5381406057910716, 'sum': 922.9111389316881, 'count': 1715}, 1: {'label': 1, 'median': 0.9999344129003251, 'mean': 0.9998729985245879, 'density': 0.9998729985245983, 'sum': 575.9268471501626, 'count': 576}, 2: {'label': 2, 'median': 0.9785365046724255, 'mean': 0.944040849465024, 'density': 0.9440408494650236, 'sum': 277.54800974271706, 'count': 294}, 3: {'label': 3, 'median': 0.9555761246317598, 'mean': 0.8892323260519565, 'density': 0.8892323260519563, 'sum': 202.74497033984608, 'count': 228}, 4: {'label': 4, 'median': 0.965589300297323, 'mean': 0.917722231534514, 'density': 0.917722231534514, 'sum': 209.2406687898692, 'count': 228}, 5: {'label': 5, 'median': 0.8679747389116438, 'mean': 0.7230141028759852, 'density': 0.7230141028759853, 'sum': 138.81870775218917, 'count': 192}}",6,6,75.06201279603916,"KMeans(n_clusters=6, random_state=5)",4.602098869275486,cosine,Cosine Kernel PCA,kmc,baseline,https://raw.githubusercontent.com/vetiveria/segments/master/warehouse/baseline/principals/kernel/cosine/projections.csv,{'COUNTYGEOID': 'str'}
