COUNTYGEOID,C01,C02,C03,C04,label
02013,0.15963667227199987,-0.055010675079173656,-0.08611529238327467,-0.10052607912738848,0
02016,-0.8496129523761605,0.022021726041818058,0.02501019317657984,0.018702786849578525,1
02020,0.13274019531822118,-0.0016962343963057632,-0.07464645365188552,-0.0937359392137008,0
02050,0.14332456035793414,-0.05845956708470167,-0.11446260015405255,-0.11512878404615515,0
02060,-0.8400785947988734,0.020652113531837282,0.023370294784821704,0.01649463197295737,1
02068,0.17515551065477986,0.24918497158495576,-0.014123294152610275,-0.04724198173645259,0
02070,-0.8496129523761466,0.02202172604181846,0.02501019317658021,0.018702786849577557,1
02090,0.13569160771325736,0.015992606182785644,-0.07067513757870082,-0.09094490172712308,0
02100,-0.8496129523761469,0.02202172604181736,0.02501019317658021,0.0187027868495714,1
02105,0.2724383840222998,-0.0738633841949182,-0.11892779197998485,-0.1497230772599104,0
02110,0.15005398339976822,-0.06071512804472243,-0.11262092189097225,-0.12427678894732487,0
02122,0.15202503520651098,-0.06138062302105773,-0.11803773693530735,-0.12276025046255795,0
02130,0.13873517657231926,-0.053534643061732216,-0.15293333707973109,-0.0020057247262687205,0
02150,0.27208374940985913,-0.07263206829428777,-0.11655253679091065,-0.14578051039185344,0
02158,-0.8496129523761469,0.022021726041817704,0.02501019317657929,0.018702786849580183,1
02164,-0.8496129523761466,0.02202172604181769,0.025010193176579272,0.018702786849580176,1
02170,-0.8496129523761466,0.022021726041817697,0.025010193176579282,0.01870278684958017,1
02180,-0.8496129523761469,0.022021726041817704,0.025010193176579303,0.018702786849580204,1
02185,-0.8496129523761469,0.022021726041817704,0.025010193176579296,0.0187027868495802,1
02188,0.12349044129834015,-0.04498767918859072,-0.07698894429707015,-0.08883227568690248,0
02195,-0.8496129523761469,0.022021726041817718,0.025010193176579317,0.018702786849580225,1
02198,-0.8496129523761469,0.022021726041817725,0.025010193176579317,0.018702786849580218,1
02220,0.1399608806303438,-0.054310530790591914,-0.15424100731128593,-0.0032384417846063915,0
02230,-0.8496129523761469,0.022021726041817714,0.025010193176579317,0.018702786849580197,1
02240,-0.8496129523761469,0.02202172604181771,0.025010193176579317,0.0187027868495802,1
02261,0.1433666358442442,-0.05848320553793576,-0.11451141009861696,-0.1152011582421654,0
02275,-0.8496129523761469,0.022021726041817704,0.025010193176579317,0.01870278684958021,1
02282,-0.8496129523761469,0.02202172604181769,0.025010193176579303,0.018702786849580183,1
02290,0.11975872529202715,-0.048955591137423315,-0.07823041391553281,-0.0919887902433618,0
01001,0.21287200837846776,-0.0048522108004495825,-0.4596418266770405,0.3332874116574933,4
01003,0.1470731954370577,-0.07226643141909997,-0.07444708019443018,-0.10820276973358828,0
01005,0.2736055937530029,0.6744913063489678,0.2307538688300017,-0.0606958631418329,2
01007,0.12487567322528345,-0.05326789405878865,-0.08410062447477021,-0.09743610072101322,0
01009,0.12748677318927995,-0.05494416181444209,-0.09110806875722197,-0.09629221772204094,0
01011,0.15041765357849066,-0.05435448326562438,-0.08519241315756589,-0.0995752865950071,0
01013,0.13559914778022725,-0.05940248044554345,-0.0545133891377483,-0.09644007013611353,0
01015,0.2469625000056831,-0.3576091846120739,0.5248259277455184,0.4025792522973185,3
01017,0.16470616533607466,-0.10461421034954677,-0.16640992920625675,-0.05200901793233492,0
01019,0.2599934386944821,0.8417644075263478,0.1863084813634691,0.06647941946501676,2
01021,0.12575559529042202,-0.05351031987248605,-0.0849366844580791,-0.09806485068775464,0
01023,0.17649691891718042,-0.08527382810717724,-0.37010130258851504,0.20473524661659376,4
01025,0.1945942338655568,-0.09906782495390523,-0.49690850683324395,0.3604770894481086,4
01027,0.14194469394632145,-0.05995437614821101,-0.08345258599443871,-0.10050218945585387,0
01029,0.1228791281417208,-0.05288073518653584,-0.08233189155285557,-0.092714198965967,0
01031,0.13863107060986252,-0.061725950763969924,-0.06549767300395494,-0.09188532890909076,0
01033,0.195185884169427,0.1931930393204611,-0.007399647103947747,-0.09392460353735337,0
01035,0.13959536899766398,-0.07136076395960224,-0.10995384820667864,-0.07237477095778644,0
01037,0.1346258691371182,-0.05347182288867877,-0.08104712853040755,-0.09484337776749716,0
01039,0.16457913644218342,-0.10454926286940887,-0.16521289162688213,-0.05351775129018042,0
01041,-0.8496129523761469,0.02202172604181771,0.025010193176579328,0.01870278684958021,1
01043,0.2756682046858511,-0.42075659898420137,0.5956886995056011,0.33954493878762576,3
01045,0.15920568366099935,-0.07789241858939101,-0.1407609644531376,-0.10660299524282632,0
01047,0.20221529008836955,0.09757244157559497,-0.3014098636106913,0.22513060739749247,4
01049,0.13397381820694654,-0.0594003166610309,-0.10407279492782476,-0.07802165836820305,0
01051,0.12718963378039094,-0.058845391542566974,-0.07123484115202255,-0.09722062901697076,0
01053,0.19305340834061946,-0.0957651705311813,-0.4785263408543074,0.32639736381147355,4
01055,0.2479814347097137,-0.17431213045142502,0.4162682085166541,0.3314859256320358,3
01057,0.25990206354330897,0.8415663870204482,0.1863071864105453,0.06654564206824143,2
01059,0.22847781821082974,-0.3498646158199621,0.596952392215838,0.5384917275341652,3
01061,0.12191252030752753,-0.05218376322181826,-0.07513081128403902,-0.08894916721949736,0
01063,0.2608503491863892,0.8072592482378665,0.1590041396847183,0.04913177260482708,2
01065,0.12098898933945115,-0.050336801945654416,-0.07922753950808085,-0.088558261681485,0
01067,0.1331372975905473,-0.05839955469361401,-0.08989719857822936,-0.10374767007917034,0
01069,0.2362730783678305,-0.32073588471044984,0.4117808781422543,-0.3300482869366498,5
01071,0.2614044243181213,0.3834326785876281,-0.0844966051722361,0.2852999672871687,2
01073,0.26771063528502703,0.6872350515527859,0.13003613952337728,0.03670947106646855,2
01075,0.2318962108477012,-0.35112796067704183,0.5885298009175305,0.5267752858618808,3
01077,0.26995412446579903,0.8118507746459662,0.2423960534511816,0.11779934159845465,2
01079,0.18284548747755106,-0.07838178018185242,-0.3996626873343917,0.25999863164148634,4
01081,0.2505625817959569,-0.38830689605168855,0.6437537274006345,0.4754975355928604,3
01083,0.13861646840806532,-0.05569860005541312,-0.06561319614498433,-0.10809311138346883,0
01085,0.16631374287858225,-0.10274031582255493,-0.16241800061956566,-0.057437542825116025,0
01087,-0.8496129523761469,0.022021726041817742,0.025010193176579324,0.01870278684958023,1
01089,0.29799477093284044,-0.13890205315953827,0.6654935226400158,0.18239910698745185,3
01091,0.1850121996521457,-0.09480391005009044,-0.4071455999486875,0.2490374635331423,4
01093,0.14211665575278798,-0.06084189534197116,-0.07728487470331,-0.1102788193144036,0
