calinski,davies,silhouette_median,silhouette_mean,calinski_inverse,density,clusters,r_clusters,n_clusters,likelihood_lower,covariance_type,model,score
5667.599119235922,1.3706521442687412,0.9999393102787217,0.7162542552617925,0.00017644155469747038,0.612615759421959,"{0: {'label': 0, 'median': 0.9999385659261096, 'mean': 0.9998828568726238, 'density': 0.9998828568726355, 'sum': 997.8830911588785, 'count': 998}, 1: {'label': 1, 'median': 0.999989200442053, 'mean': 0.9999790485760528, 'density': 0.9999790485760359, 'sum': 1613.9661844017492, 'count': 1614}, 2: {'label': 2, 'median': -0.6986590456792168, 'mean': -0.49535382747686624, 'density': -0.4953538274768664, 'sum': -80.24732005125233, 'count': 162}, 3: {'label': 3, 'median': -0.9030862605346001, 'mean': -0.5492733257042356, 'density': -0.5492733257042359, 'sum': -155.9936245000029, 'count': 284}, 4: {'label': 4, 'median': -0.45033868178960845, 'mean': -0.34261899284561004, 'density': -0.34261899284561004, 'sum': -59.95832374798176, 'count': 175}}",5,5,51379.43840433328,full,"BayesianGaussianMixture(n_components=5, n_init=18, random_state=5)",-0.7582128264014796
4852.333146459825,1.483121055635627,0.9999670317508981,0.7049806209940817,0.00020608642684181362,0.6619794300453481,"{0: {'label': 0, 'median': 0.999988295131385, 'mean': 0.9999773512184063, 'density': 0.9999773512184281, 'sum': 1613.9634448665076, 'count': 1614}, 1: {'label': 1, 'median': 0.9999669153159211, 'mean': 0.9999376530201423, 'density': 0.999937653020157, 'sum': 998.9377153671221, 'count': 999}, 2: {'label': 2, 'median': -0.9820112685919538, 'mean': -0.9378821179398235, 'density': -0.9378821179398233, 'sum': -260.73122878727094, 'count': 278}, 3: {'label': 3, 'median': -0.26490660896560186, 'mean': -0.24385790844602678, 'density': -0.24385790844602687, 'sum': -54.38031358346397, 'count': 223}, 4: {'label': 4, 'median': -0.11576010178958913, 'mean': -0.15619554780738695, 'density': -0.15619554780738693, 'sum': -18.587270189079046, 'count': 119}}",5,5,50709.94085564941,diag,"BayesianGaussianMixture(covariance_type='diag', n_components=5, n_init=18,
                        random_state=5)",-0.8213477120171206
17900.91881789009,0.6017818143198039,0.9910014417949664,0.9454640726914195,5.586305430314587e-05,3.660988198931896,"{0: {'label': 0, 'median': 0.9919787696297492, 'mean': 0.9802947349369802, 'density': 0.9802947349369991, 'sum': 1666.5010493928662, 'count': 1700}, 1: {'label': 1, 'median': 0.9870131886467428, 'mean': 0.9679868406989323, 'density': 0.9679868406989363, 'sum': 1258.382892908612, 'count': 1300}, 2: {'label': 2, 'median': 0.8333614798832045, 'mean': 0.6970819561262567, 'density': 0.6970819561262567, 'sum': 50.18990084109048, 'count': 72}, 3: {'label': 3, 'median': 0.6092839136155498, 'mean': 0.45905172078215906, 'density': 0.4590517207821591, 'sum': 37.64224110413704, 'count': 82}, 4: {'label': 4, 'median': 0.6712177202172673, 'mean': 0.5565729463875447, 'density': 0.556572946387545, 'sum': 43.96926276461603, 'count': 79}}",5,5,29238.491106406273,tied,"BayesianGaussianMixture(covariance_type='tied', n_components=5, n_init=18,
                        random_state=5)",3.0591505215577888
7493.486656745019,0.9986906663943426,0.9976089189062398,0.7901071085300881,0.00013344922674945746,2.135104676362533,"{0: {'label': 0, 'median': 0.9960599203826314, 'mean': 0.9916555982202576, 'density': 0.9916555982202513, 'sum': 1069.996390479658, 'count': 1079}, 1: {'label': 1, 'median': 0.9999530463974247, 'mean': 0.9999058924819336, 'density': 0.9999058924819357, 'sum': 1623.8471693906602, 'count': 1624}, 2: {'label': 2, 'median': -0.617893491036408, 'mean': -0.48591970382048505, 'density': -0.4859197038204845, 'sum': -137.51527618119727, 'count': 283}, 3: {'label': 3, 'median': -0.34022299352487234, 'mean': -0.25829494851300056, 'density': -0.2582949485130006, 'sum': -49.85092506300911, 'count': 193}, 4: {'label': 4, 'median': 0.9292174114396923, 'mean': 0.8877578379938318, 'density': 0.8877578379938315, 'sum': 47.938923251666914, 'count': 54}}",5,5,43620.01712615177,spherical,"BayesianGaussianMixture(covariance_type='spherical', n_components=5, n_init=18,
                        random_state=5)",1.1362805607414412
5998.707098029319,1.226236537452205,0.9998667564070338,0.7390707488879239,0.00016670258835083272,0.713670571360437,"{0: {'label': 0, 'median': 0.9998648398767993, 'mean': 0.9997391301704984, 'density': 0.9997391301705163, 'sum': 994.740434519646, 'count': 995}, 1: {'label': 1, 'median': 0.9999809537859711, 'mean': 0.999963139571023, 'density': 0.9999631395710045, 'sum': 1613.9405072676311, 'count': 1614}, 2: {'label': 2, 'median': -0.8036573141057852, 'mean': -0.4533696298731062, 'density': -0.45336962987310614, 'sum': -114.24914672802277, 'count': 252}, 3: {'label': 3, 'median': -0.5768794516788182, 'mean': -0.34562624442629003, 'density': -0.34562624442629003, 'sum': -34.562624442629, 'count': 100}, 4: {'label': 4, 'median': -0.6216094393714471, 'mean': -0.4351800659883812, 'density': -0.4351800659883812, 'sum': -63.97146970029204, 'count': 147}, 5: {'label': 5, 'median': 0.0964663186495403, 'mean': -0.05185575809330646, 'density': -0.051855758093306475, 'sum': -6.481969761663308, 'count': 125}}",6,6,51597.702409601916,full,"BayesianGaussianMixture(n_components=6, n_init=18, random_state=5)",-0.512732668680119
5870.731175907818,1.2388149875442307,0.9994549167181578,0.7531661222289623,0.00017033653390633499,1.1940209069646606,"{0: {'label': 0, 'median': 0.9994252914689354, 'mean': 0.998836074139282, 'density': 0.9988360741392894, 'sum': 991.844221620307, 'count': 993}, 1: {'label': 1, 'median': 0.9999886387094827, 'mean': 0.999977988506566, 'density': 0.9999779885065476, 'sum': 1613.9644734495976, 'count': 1614}, 2: {'label': 2, 'median': -0.35616761063970787, 'mean': -0.25707153734336846, 'density': -0.2570715373433684, 'sum': -54.49916591679411, 'count': 212}, 3: {'label': 3, 'median': -0.6949712557348631, 'mean': -0.4811834828634316, 'density': -0.48118348286343154, 'sum': -81.80119208678337, 'count': 170}, 4: {'label': 4, 'median': -0.6642866423008862, 'mean': -0.4458411204277484, 'density': -0.4458411204277485, 'sum': -68.65953254587326, 'count': 154}, 5: {'label': 5, 'median': 0.5067719776151249, 'mean': 0.379302984953372, 'density': 0.37930298495337206, 'sum': 34.13726864580348, 'count': 90}}",6,6,51092.77496140821,diag,"BayesianGaussianMixture(covariance_type='diag', n_components=6, n_init=18,
                        random_state=5)",-0.04496441711347643
14174.683062670249,0.9946792885066875,0.992498125346354,0.9331798988672623,7.054831459572815e-05,3.1794608454356013,"{0: {'label': 0, 'median': 0.9934333990328282, 'mean': 0.9853302021506225, 'density': 0.9853302021505914, 'sum': 1666.1933718367027, 'count': 1691}, 1: {'label': 1, 'median': 0.989448305562884, 'mean': 0.9736752855406933, 'density': 0.9736752855406943, 'sum': 1254.093767776413, 'count': 1288}, 2: {'label': 2, 'median': 0.6708965044895224, 'mean': 0.5560610999233687, 'density': 0.556061099923369, 'sum': 43.92882689394613, 'count': 79}, 3: {'label': 3, 'median': 0.8790769550588573, 'mean': 0.8431023917507369, 'density': 0.8431023917507371, 'sum': 41.312017195786105, 'count': 49}, 4: {'label': 4, 'median': 0.5876882286084442, 'mean': 0.4265832460496379, 'density': 0.42658324604963804, 'sum': 36.25957591421922, 'count': 85}, 5: {'label': 5, 'median': -0.6425592501747984, 'mean': -0.6052913799794287, 'density': -0.6052913799794287, 'sum': -24.81694657915658, 'count': 41}}",6,6,30065.983626792615,tied,"BayesianGaussianMixture(covariance_type='tied', n_components=6, n_init=18,
                        random_state=5)",2.184711008614318
8500.099039743878,0.9697277672194199,0.9974852538710678,0.8039149639255126,0.00011764568804719852,2.8230187187294837,"{0: {'label': 0, 'median': 0.9999505611432447, 'mean': 0.9999008870538778, 'density': 0.9999008870538495, 'sum': 1623.8390405754976, 'count': 1624}, 1: {'label': 1, 'median': 0.9961086367098485, 'mean': 0.9917755778099901, 'density': 0.9917755778099797, 'sum': 1070.1258484569794, 'count': 1079}, 2: {'label': 2, 'median': 0.8995993899982765, 'mean': 0.8502888528834289, 'density': 0.8502888528834288, 'sum': 43.364731497054876, 'count': 51}, 3: {'label': 3, 'median': 0.909216151791046, 'mean': 0.8527089752879166, 'density': 0.852708975287916, 'sum': 50.30982954198708, 'count': 59}, 4: {'label': 4, 'median': -0.7297084265575047, 'mean': -0.6087871964054719, 'density': -0.608787196405472, 'sum': -137.58590638763664, 'count': 226}, 5: {'label': 5, 'median': -0.34296315742610206, 'mean': -0.26286837790021816, 'density': -0.2628683779002182, 'sum': -50.99646531264232, 'count': 194}}",6,6,43716.9142708738,spherical,"BayesianGaussianMixture(covariance_type='spherical', n_components=6, n_init=18,
                        random_state=5)",1.8531733058220166
5286.260110512248,1.2063176441036514,0.9998622007937221,0.7402736861547354,0.00018916965474540342,0.6896425360350052,"{0: {'label': 0, 'median': 0.9998602068291423, 'mean': 0.9997297524136315, 'density': 0.9997297524136379, 'sum': 993.7313738991497, 'count': 994}, 1: {'label': 1, 'median': 0.9999801299117396, 'mean': 0.9999615407107706, 'density': 0.999961540710754, 'sum': 1613.9379267071838, 'count': 1614}, 2: {'label': 2, 'median': 0.23017131892338644, 'mean': 0.08009785884591371, 'density': 0.08009785884591372, 'sum': 3.1238164949906344, 'count': 39}, 3: {'label': 3, 'median': -0.6247145803862487, 'mean': -0.43750476579774633, 'density': -0.437504765797746, 'sum': -63.43819104067322, 'count': 145}, 4: {'label': 4, 'median': -0.5221124920031734, 'mean': -0.35250871600200007, 'density': -0.35250871600200007, 'sum': -36.660906464208004, 'count': 104}, 5: {'label': 5, 'median': -0.7757707595787474, 'mean': -0.4205610793368251, 'density': -0.42056107933682524, 'sum': -99.25241472349073, 'count': 236}, 6: {'label': 6, 'median': -0.18771891673007543, 'mean': -0.179572054798729, 'density': -0.17957205479872906, 'sum': -18.13677753467163, 'count': 101}}",7,7,51732.9051388744,full,"BayesianGaussianMixture(n_components=7, n_init=18, random_state=5)",-0.5168642777233915
6251.405445538003,1.1455656528461788,0.9994674083314712,0.7639897244122051,0.00015996402868314341,0.7111657967118223,"{0: {'label': 0, 'median': 0.9999779732022842, 'mean': 0.999957213234786, 'density': 0.9999572132348038, 'sum': 1613.9309421609446, 'count': 1614}, 1: {'label': 1, 'median': 0.9994429650787401, 'mean': 0.9988738477210628, 'density': 0.9988738477210597, 'sum': 991.8817307870154, 'count': 993}, 2: {'label': 2, 'median': 0.4408741425082433, 'mean': 0.26126359186314246, 'density': 0.2612635918631425, 'sum': 25.60383200258796, 'count': 98}, 3: {'label': 3, 'median': -0.3351148358781995, 'mean': -0.2439966402785019, 'density': -0.24399664027850193, 'sum': -30.499580034812737, 'count': 125}, 4: {'label': 4, 'median': -0.9704691996307271, 'mean': -0.9291322070532627, 'density': -0.9291322070532628, 'sum': -60.39359345846208, 'count': 65}, 5: {'label': 5, 'median': -0.3786645892713353, 'mean': -0.2660594593832032, 'density': -0.2660594593832033, 'sum': -56.93672430800549, 'count': 214}, 6: {'label': 6, 'median': -0.14963794450078935, 'mean': -0.10974054939221568, 'density': -0.10974054939221572, 'sum': -13.607828124634745, 'count': 124}}",7,7,51237.98011300648,diag,"BayesianGaussianMixture(covariance_type='diag', n_components=7, n_init=18,
                        random_state=5)",-0.4345598201630396
