COUNTYGEOID,label,tri_chem_id,quantity_kg
02122,5,000079005,0.0
01027,5,000079005,0.0
01125,5,000079005,0.0
05061,5,000079005,0.0
06013,5,000079005,0.0
06029,5,000079005,0.0
06033,5,000079005,0.0
06037,5,000079005,2.9991527504400004
06071,5,000079005,0.0
06077,5,000079005,0.0
06081,5,000079005,0.0
06085,5,000079005,0.0
06095,5,000079005,0.0
06111,5,000079005,0.0
06113,5,000079005,0.0
08001,5,000079005,0.0
08013,5,000079005,0.0
08077,5,000079005,0.0
12011,5,000079005,0.0
12057,5,000079005,0.0
13053,5,000079005,0.0
13069,5,000079005,0.0
15003,5,000079005,0.0
19125,5,000079005,0.0
19135,5,000079005,0.0
16001,5,000079005,0.0
16023,5,000079005,0.0
17125,5,000079005,0.0
18027,5,000079005,0.0
20021,5,000079005,0.0
21019,5,000079005,63.502931800000006
21071,5,000079005,0.0
22001,5,000079005,0.0
22009,5,000079005,0.0
22033,5,000079005,9858.830161950002
22051,5,000079005,4637.52839088
22055,5,000079005,0.0
22089,5,000079005,0.0
22093,5,000079005,797.0695780697366
22095,5,000079005,0.0
22097,5,000079005,0.0
22099,5,000079005,0.0
25007,5,000079005,0.0
24021,5,000079005,0.0
24510,5,000079005,0.0
23027,5,000079005,0.0
26027,5,000079005,0.0
26049,5,000079005,0.0
27043,5,000079005,0.0
29031,5,000079005,0.0
29051,5,000079005,0.0
29109,5,000079005,0.0
29165,5,000079005,0.0
69110,5,000079005,0.0
28031,5,000079005,0.0
28059,5,000079005,0.0
28075,5,000079005,0.0
28083,5,000079005,0.0
30049,5,000079005,0.0
30111,5,000079005,0.0
37133,5,000079005,0.0
31105,5,000079005,6.1144251476
34007,5,000079005,0.0
34015,5,000079005,8.164662660000001
34023,5,000079005,0.0
34039,5,000079005,0.0
35001,5,000079005,0.0
35031,5,000079005,0.0
35037,5,000079005,0.0
32003,5,000079005,0.0
32033,5,000079005,0.0
36019,5,000079005,0.0
36085,5,000079005,0.0
36089,5,000079005,0.0
36099,5,000079005,0.0
36117,5,000079005,0.0
40007,5,000079005,0.0
40071,5,000079005,0.0
40119,5,000079005,0.0
42043,5,000079005,0.0
42045,5,000079005,0.0
42125,5,000079005,0.0
72021,5,000079005,0.0
72031,5,000079005,0.0
72057,5,000079005,0.0
72061,5,000079005,0.0
72069,5,000079005,0.0
72097,5,000079005,0.0
46009,5,000079005,0.0
47047,5,000079005,0.0
47051,5,000079005,0.0
47097,5,000079005,0.0
47139,5,000079005,0.0
47153,5,000079005,0.0
48037,5,000079005,0.0
48135,5,000079005,0.0
48189,5,000079005,0.0
48227,5,000079005,0.0
48245,5,000079005,1866.3008168489303
48253,5,000079005,0.0
48297,5,000079005,0.0
48341,5,000079005,0.0
48355,5,000079005,0.0
48453,5,000079005,0.0
48479,5,000079005,0.0
49003,5,000079005,0.0
49013,5,000079005,0.0
51013,5,000079005,0.0
51019,5,000079005,0.0
51029,5,000079005,18.1436948
51059,5,000079005,0.0
51061,5,000079005,0.0
51069,5,000079005,0.0
51153,5,000079005,0.0
51199,5,000079005,0.0
51550,5,000079005,0.0
51600,5,000079005,0.0
51630,5,000079005,0.0
51710,5,000079005,0.0
51730,5,000079005,0.0
51770,5,000079005,0.0
78030,5,000079005,0.0
53021,5,000079005,0.0
54083,5,000079005,0.0
56021,5,000079005,0.0
56025,5,000079005,0.0
02122,5,000319846,0.0
01027,5,000319846,0.0
01125,5,000319846,0.0
05061,5,000319846,0.0
06013,5,000319846,0.0
06029,5,000319846,0.0
06033,5,000319846,0.0
06037,5,000319846,0.0
06071,5,000319846,0.0
06077,5,000319846,0.0
06081,5,000319846,0.0
06085,5,000319846,0.0
06095,5,000319846,0.0
06111,5,000319846,0.0
06113,5,000319846,0.0
08001,5,000319846,0.0
08013,5,000319846,0.0
08077,5,000319846,0.0
12011,5,000319846,0.0
12057,5,000319846,0.0
13053,5,000319846,0.0
13069,5,000319846,0.0
15003,5,000319846,0.0
19125,5,000319846,0.0
19135,5,000319846,0.0
16001,5,000319846,0.0
16023,5,000319846,0.0
17125,5,000319846,0.0
18027,5,000319846,0.0
20021,5,000319846,0.0
21019,5,000319846,0.0
21071,5,000319846,0.0
22001,5,000319846,0.0
22009,5,000319846,0.0
22033,5,000319846,0.0
22051,5,000319846,0.0
22055,5,000319846,0.0
22089,5,000319846,0.0
22093,5,000319846,0.0
22095,5,000319846,0.0
22097,5,000319846,0.0
22099,5,000319846,0.0
25007,5,000319846,0.0
24021,5,000319846,0.0
24510,5,000319846,0.0
23027,5,000319846,0.0
26027,5,000319846,0.0
26049,5,000319846,0.0
27043,5,000319846,0.0
29031,5,000319846,0.0
29051,5,000319846,0.0
29109,5,000319846,0.0
29165,5,000319846,0.0
69110,5,000319846,0.0
28031,5,000319846,0.0
28059,5,000319846,0.0
28075,5,000319846,0.0
28083,5,000319846,0.0
30049,5,000319846,0.0
30111,5,000319846,0.0
37133,5,000319846,0.0
31105,5,000319846,0.0
34007,5,000319846,0.0
34015,5,000319846,0.0
34023,5,000319846,0.0
34039,5,000319846,0.0
35001,5,000319846,0.0
35031,5,000319846,0.0
35037,5,000319846,0.0
32003,5,000319846,0.0
32033,5,000319846,0.0
36019,5,000319846,0.0
36085,5,000319846,0.0
36089,5,000319846,0.0
36099,5,000319846,0.0
36117,5,000319846,0.0
40007,5,000319846,0.0
40071,5,000319846,0.0
40119,5,000319846,0.0
42043,5,000319846,0.0
42045,5,000319846,0.0
42125,5,000319846,0.0
72021,5,000319846,0.0
72031,5,000319846,0.0
72057,5,000319846,0.0
72061,5,000319846,0.0
72069,5,000319846,0.0
72097,5,000319846,0.0
46009,5,000319846,0.0
47047,5,000319846,0.0
47051,5,000319846,0.0
47097,5,000319846,0.0
47139,5,000319846,0.0
47153,5,000319846,0.0
48037,5,000319846,0.0
48135,5,000319846,0.0
48189,5,000319846,0.0
48227,5,000319846,0.0
48245,5,000319846,4.9895160700000005
48253,5,000319846,0.0
48297,5,000319846,0.0
48341,5,000319846,0.0
48355,5,000319846,0.0
48453,5,000319846,0.0
48479,5,000319846,0.0
49003,5,000319846,0.0
49013,5,000319846,0.0
51013,5,000319846,0.0
51019,5,000319846,0.0
51029,5,000319846,0.0
51059,5,000319846,0.0
51061,5,000319846,0.0
51069,5,000319846,0.0
